"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Nevada",35,80000,80000,79999.5,79900,79900,79200,79900,79900,75900,75000,75000,74900,75000,69900,70000,70000,70000,69900,68000,69000,67800,66900,66000,65000,65000,65700,65000,66000,68900,69000,69900,66000,66500,69900,65000,71400,72900,74450,75000,75000,79800,79900,80000,85000,85900,88888,89000,90000,90000,90000,90000,94900,94900,95000,94900,98500,98000,96900,95000,98000,99900,1e+05,103500,103900,108000,105000,109000,110000,111500,114000,114000,114900,115000,118000,118000,119000,118000,120000,123000,124900,125000,127200,129000,125000,129894,129900,133694,135000,139000,139888,140000,141990,145000,146500,149000,149500,150000,150000,155000,155000,159900,162361,165000,169500,170000,172000
"New Mexico",36,119900,119900,120000,120000,119900,119900,119900,118500,115000,115000,114000,110000,109900,99000,99900,99000,95000,90000,89900,88000,85000,80000,79500,79000,75995,75720,75000,75000,75000,75000,77780,77900,75000,77047.5,76000,75000,73150,77000,79000,79380,78500,75000,75000,78300,76000,75000,75500,75997.5,75000,75000,75000,77500,76000,75000,75000,75000,78825,78500,77500,77500,78000,75000,75000,70000,72000,70000,70000,70000,70250,73500,72000,71000,70000,69900,69500,69900,69900,69900,69500,69900,69900,69900,71581.5,70000,69900,70000,73868,74500,74000,74000,72000,75000,74970,75000,75000,74000,72500,74900,75000,75000,75000,75000,75000,75000,75000,75000
"West Virginia",37,61500,60000,61000,59900,57900,55000,54950,55900,57900,55000,54900,50000,50000,49900,49950,50000,50000,50000,49900,49900,49000,49900,47000,45000,44777,45000,44950,44900,44900,45000,45000,45000,45000,44900,44900,44900,44900,44777,44900,44900,45000,44900,44900,45000,45000,45000,45900,47000,45900,47000,48000,46900,47000,45000,45000,45000,47000,45900,45000,45000,46000,45000,45000,45000,46000,47000,45000,47900,49000,49000,48900,47000,47950,48000,48000,47000,48000,47500,47000,47500,47999.5,47262.5,45900,45000,45000,45000,45500,45000,47900,47500,47000,45900,45000,45000,45000,45000,45000,47792.5,49500,49900,50000,49900,49900,49900,49500,49900
"Nebraska",38,60000,63500,61750,63000,62400,61935,62500,62500,62700,60000,60000,59900,58500,56900,60000,57000,57900,57500,56000,55000,53000,50000,49950,49950,49997.5,49950,49700,49900,49000,49500,49900,50000,50000,50950,50000,50000,50000,50000,51250,52000,53000,53900,57950,56900,57500,57200,57800,56900,56885.5,57500,57950,58500,59000,63500,62500,61500,59950,61500,60000,60000,59900,60000,64850,65000,65500,64950,63500,64800,65000,64344,63400,61500,61925,63500,63000,65000,64900,63000,64800,65000,65000,63500,64900,63000,63000,64900,65000,65000,66000,66900,68400,68400,69900,69000,68400,65000,65000,67400,68400,68400,66000,68750,68400,69000,69900,71950
"Idaho",39,99500,99500,99300,97900,95000,92000,89900,89900,89500,88900,86500,85500,82000,78000,79000,79000,78000,75500,74900,74900,72000,70000,69900,69900,69000,69900,69000,68000,69000,69000,69900,69500,67500,69500,69900,69000,69000,69000,69900,69900,69900,73000,74900,75000,75000,77000,79000,92900,89900,84900,82500,82500,85000,87500,87925,87000,88000,85000,85000,79900,79900,80000,79900,78000,78900,81000,84900,85000,85000,83000,80300,79900,79900,82000,85000,88900,87500,89900,89999,90000,89900,89000,86000,85000,84900,85000,87609,89000,89900,92000,97500,99000,97000,93000,89900,95000,95000,89900,95000,95900,99000,99900,103700,109000,110000,111900
"Hawaii",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,185000,173000,175000,175000,178000,179000,180000,180000,185000,179000,179000,179000,175000,175000,180000,182500,185000,190000,190000,189950,192000,192000,189000,189000,190000,202600,205000,209000,215000,220000,218000,214000,219000
"Maine",41,93000,89900,90000,90000,89950,92900,95000,94900,94500,92000,90000,89000,89000,84000,83000,79900,79900,79500,74900,74900,72000,74000,69900,69900,69900,69000,69000,65000,69000,69900,69900,69900,69500,69949.5,70000,74500,69900,69900,69900,70000,73000,74900,72000,72900,75000,75000,70000,69900,69900,69900,70000,75000,75000,79000,79500,79900,79000,78900,78000,75000,75000,74900,75000,74900,74999,79900,79900,79900,79900,75000,74900,74900,74900,74900,73900,74900,71900,70000,70000,73500,72000,70000,69900,69000,69000,69000,69900,70000,72500,74900,72500,71200,71900,74900,74900,70000,70000,72500,75000,75000,79000,80000,80000,84500,87500,85775
"New Hampshire",42,138000,137900,139000,139000,136900,135000,136351,134900,134949.5,130000,129900,129000,124900,115000,119250,119900,119900,119000,110000,109900,109900,109900,105000,99900,99900,99900,99900,99000,99000,98900,99000,95300,95000,94900,95000,95000,93000,95000,97900,99000,99900,99900,99900,99900,109900,106000,101900,1e+05,99900,99900,99900,103900,109000,109000,107900,109900,109900,109000,105000,1e+05,99900,99800,98900,99900,109900,112500,114900,115000,115000,114000,110000,109000,104900,105000,110000,115000,110350,112700,110000,110000,106950,109900,105000,99900,99500,99600,105000,110000,115000,118650,119262.5,119000,119800,119000,119000,115000,114900,114900,119000,124900,127500,129900,129900,129900,130000,134000
"Rhode Island",43,140000,144900,147500,149000,146900,149000,145000,146600,144900,139900,139900,139900,139000,134900,135000,130000,130000,129900,129900,129000,128900,122000,119900,119900,117000,117000,119000,119000,119414,119900,119900,120000,120000,119900,119900,119900,119900,119900,120000,121100,124900,124912.5,125000,129000,129500,129000,129000,129000,129000,129000,129000,129900,129900,129999.5,129900,130000,134900,130000,130000,129900,130000,130000,135680,134900,135000,138900,139900,139900,139900,140000,140000,139900,139997,140000,149000,149000,149900,149900,149900,150000,149900,154000,154900,153450,154900,154900,159000,164900,168500,169900,169900,169900,170000,174900,179000,177500,179000,175000,179900,185000,189000,189900,189900,191000,192000,194000
"Montana",44,129500,129900,130000,130000,131250,134000,129900,129900,129000,125000,121250,115000,109900,98000,1e+05,1e+05,99900,99000,94900,94900,94900,90000,89900,89900,89900,89900,89000,89000,90000,95000,95000,94900,89900,90000,89000,88900,89500,89000,89500,94900,95000,95000,99000,99000,99000,99000,99000,95000,92500,95000,95000,92000,90000,90000,89900,93400,95000,91000,90000,90000,89900,90000,94500,95000,99000,99900,103945,108000,104900,99500,97500,95000,94500,94900,96700,98000,99000,99500,99900,99000,99000,96500,99000,95000,96900,95000,99000,99925,102500,110000,112000,115000,115000,114900,114000,110000,110000,115000,119000,120000,125000,120000,125000,125900,125000,125000
