"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
102001,"United States",0,13.4222332458598,12.9222997391419,13.038398728221,14.2131918859567,13.936131277519,13.3360534805868,14.5328651334543,14.0174663343745,13.4237678563938,13.992970460374,13.1411864556207,12.5215304731335,12.0130025272652,11.545441695949,11.9786457162278,12.5535290625731,11.9363204308219,12.4536887945346,12.0366086993847,11.446667050361,11.6395563861604,11.30546371779,10.7662199012032,11.269678667298,10.2476357492567,9.82265305319327,10.7570170716258,11.0750188385204,11.5678856570695,11.3225900566922,11.0230298465722,10.9172140158889,11.280706085271,10.9709035413287,11.5933538790918,12.6566091654599,12.1199312459975,12.8736177460704,12.7620648706531,12.6854694557572,12.9919009769047,12.8039994471265,12.8126494454114,13.5145871792459,13.7020298861596,13.5951884188104,14.6442445928976,14.7100257927512,14.077946691588,14.1340985978928,13.1839754936625,13.2749495014945,13.331506166246,12.7359598685749,12.903835974982,12.4941860553935,13.1536537463325,13.1624890387777,13.7469503616179,13.7867294131629,13.7037652696099,13.4768394142978,12.9971448642958,13.096931208342,12.8302542247484,13.4106838219781,13.2407609071219,12.9787555227872,12.2243876911751,13.0668272295677,12.7273695909415,13.7566813047702,12.7357621824554,11.4846373163979,13.2445247862572,12.5339733669784,12.8858522849595,13.2188357496957,13.1002963647191,12.4943521530456,13.1955253108718,13.580570139891,13.4712288208971,14.5019979382215,13.0762573588269,13.6754712774011,13.5684684620347,12.2562736594959,12.97579672517,13.1085139009362,12.641455998534,12.5128717378361,13.5331319561345,13.7527173453211,14.4397290246494,15.8372409077511,15.3084050576367,17.0313316555765
394913,"New York, NY",1,11.5718374573647,11.7647927359951,12.0375003111246,11.8313585313103,11.4812467296466,11.7419099980547,13.6269327618397,13.3337836238707,13.4696499403536,14.0217416786419,13.3793073484507,12.4197711734279,12.0207626075012,11.6384548246452,12.0106606489934,11.9261798913692,12.0469843696153,12.7683700090785,12.4221430204688,10.7164643870107,10.7105134650117,10.3188040474486,9.91036212826811,10.9538186877591,9.28564400459423,8.6851700697262,7.92925027111181,9.84396278162296,10.1724896919573,9.62273578998969,8.9794225560572,9.47686773412893,8.64550274958701,8.13297489548506,9.07437104321903,10.0503790509369,9.62538206353269,10.213607818244,10.3678285201789,9.86532239626088,10.0884187840224,9.14111817195818,9.86916501021505,10.2922924883622,11.1655823734848,11.0391414410175,12.1828805800314,12.0027192089666,11.9045811902664,11.5448280433134,10.8800162784324,11.0203506952496,10.6202486598884,10.2679235034632,10.1401471719146,10.8609909628962,11.4545117092868,11.7808151872644,12.3094481655267,12.3953223530617,12.0355115813073,12.0172320499687,11.9321383240666,11.9231356890883,11.3850914291243,12.1659038223407,12.1763530896559,11.6236958412246,10.6270399594812,11.0786475425978,10.6708858558117,11.6473096974354,10.6517820883357,9.4015502806982,11.4721444733436,11.0608149822457,11.2589674726539,11.6597210882052,10.9838689730202,10.1889204563761,11.1443054453348,11.3418400336557,11.3037714729845,12.1497447873812,11.2235236973089,11.3220274419214,11.8300492883613,11.1465398696305,11.9627666282315,11.9520027422325,10.6290339289506,11.2978526295193,12.2373611361198,12.517518577292,12.7678801756171,13.4877876095397,13.8633162573534,15.8504793362191
753899,"Los Angeles-Long Beach-Anaheim, CA",2,14.8414580278603,14.1802076566873,13.987181603008,15.692819236434,16.0826895932186,15.282616288292,16.0170346663944,15.8865886063473,15.0599629369635,15.9470137496982,15.3677350047304,14.1973683350559,13.7990238352421,13.5586370222581,13.5850274616339,14.648970578761,14.2607416121929,13.6061561133313,12.2207738815783,11.0065578408932,10.1289362552348,8.72978108685375,7.76117615817423,7.92689587894453,6.61976255094829,6.46918833408689,8.19708770989408,8.67277348911037,8.09108514406291,7.62374881752485,7.83322094553367,7.68424902566503,8.48637596770076,8.65564188601163,9.87127628394099,11.8094324307702,12.0077144556971,12.8357430833114,13.1295947176081,12.5840816171335,13.336239559418,13.8520834490288,13.1547228111987,14.0826230126997,14.8401300870522,14.5091727177123,15.5031956190365,15.3062168793753,14.5133977634938,14.1072359038527,12.3962509104448,12.0287080907656,11.0025448880163,12.2932882091223,12.3554620848296,11.272717506987,11.2079486639198,11.2672044346395,11.9810887419383,12.2809615306313,11.380765144851,11.3742855238104,11.2182528530638,11.2828802584828,11.3720228969912,11.9510202229234,11.695945184901,11.3254316519834,11.0007331261015,11.906151516604,11.5248436355622,12.4177410028305,10.8668577133811,9.52600843401323,11.3319044046707,10.4599214418274,10.6499953768699,10.7568145569678,10.8440279960096,10.9810303159716,11.571882069842,11.6562108092293,11.3461791040268,11.2874335406615,10.0675190114409,10.7796926583805,10.8414888785751,9.57740762567307,10.8762116702849,11.1401010917106,11.4903607243158,12.2032572641425,13.5113028697625,13.4611772365436,14.0504218796291,16.2785609806989,16.0878379339381,18.0935866888078
394463,"Chicago, IL",3,15.3544961084504,14.1082336586255,14.5362666191159,16.5456835280981,17.2756373681142,16.1183887324367,17.5284830889149,17.2572504446983,17.1250075979122,17.5564629290104,16.3573827028399,15.9648613313133,14.7661867798499,14.4851855663754,15.4601749112551,16.3709245051134,15.9714605391269,17.0578605778416,16.8413329120313,15.5570809898622,15.1512029554611,14.2808841895751,13.35259761235,14.2916275377398,12.2117340213351,12.135853758928,13.360076218962,14.3873152236297,14.3990207543709,14.0848149637536,12.9081006244371,12.1613380542839,12.3068571184068,11.3186672348585,12.4490049812514,13.4866949294903,12.4117257609661,14.2291120391775,14.8453190573428,15.3899341838886,15.2725688185658,14.9418730872754,15.3373845985794,15.3761623167852,16.4972322273212,16.5238383677564,17.8563960498866,18.2158324160491,17.9193112393854,18.1126693252214,17.2758216059368,17.4497139497288,17.0022156533599,16.4329630118275,17.0525792639027,16.4031938499755,17.1798252569681,16.6186189818693,17.2807431345889,17.7852842600205,17.2953688856261,17.2237354737628,16.4944032236805,16.1743063229175,15.735520033667,16.4853444335869,14.2415723786429,16.0227846403901,15.6733395430575,17.0978597583963,16.5404345072482,17.8611438559903,16.7772901642952,15.5827885321312,16.531907188712,14.8551316089961,15.5963830840609,16.2795942738884,16.1583409357321,15.2627098837322,16.1331780094883,16.7738000908177,17.0530814896168,18.7972664986917,17.7937199608538,17.7407997954445,16.6581630316533,14.3004879940849,15.754515244391,15.3115065851321,15.0135986416742,16.0030849232575,17.8255730099624,18.0485424170658,19.2837988880863,20.0920193723274,20.2401560229721,21.5718910253401
394514,"Dallas-Fort Worth, TX",4,13.949697545417,13.1024144371136,13.837039987981,14.7676440147878,14.4775034864027,14.0254357621966,16.0280794118407,15.6783657397149,15.9032423970952,15.5845825597203,14.1675130121217,12.9287625086773,12.7961978038939,12.1582532175216,12.5111100363613,13.7088821818188,13.6131389573928,14.0715919206839,14.3924765091819,14.0642475423712,14.8778881038943,14.1809274386711,13.1898324964173,13.5080804339821,11.8309746403381,11.1244118131618,12.9518333416943,12.6011524128387,12.9147299773408,13.1607348124242,12.7451173200657,12.4044473902117,11.7129749329268,12.0904630728226,12.1807880457325,13.7917988729986,12.8750433652672,13.545325790809,13.6871974001342,13.4170636325295,13.9472340722353,13.839813219763,13.6162461379732,13.8801951813869,13.8214777295624,12.4142881606147,13.7510311621631,13.5722801723217,12.723330408577,13.871226825659,12.60005595959,13.6171859822836,13.2847197173331,11.9916982086626,12.2813381688136,11.5821865374253,10.8556343339592,10.7743206383172,12.1293882208248,12.935619524599,13.2738691800057,12.9956970677448,12.4867814031001,13.1082644628608,12.8657185533358,13.2916440072831,11.8093840279813,12.0056305525382,11.248155482877,12.4557024550993,12.4230979691427,14.0287250746259,13.141816809847,12.3263836332787,13.5953731928681,13.4629550902792,13.496191962086,14.4465153225872,13.970967892673,13.9177057717615,13.9810047501,15.5478436214931,16.1590079540469,17.5631887371802,17.471154345765,16.8788082636718,16.4708025283218,13.857741269416,15.0883440725871,15.0468901317592,15.1724560947818,15.1781377030449,17.2200773195106,18.4771265283784,19.2636855937999,21.0477909966567,19.6167991885436,22.3073381123258
394974,"Philadelphia, PA",5,15.6268944103606,16.3139144927582,15.8862717474831,16.3206504076742,16.4103779398654,16.1640586015341,18.3695963590342,17.0914273728823,17.3183880974429,18.3327065063378,17.4004656304349,16.4758414860578,15.9058047261664,14.9932542503239,15.9713153748576,16.0693773118257,16.1752272158446,17.0755046669907,17.7847459881853,16.4425071579365,16.063713310362,16.1738685107888,15.3903226826719,16.8948750746693,14.7918996509877,13.7462374420073,15.3165534277828,15.4054858216216,16.3233204279592,15.944632488229,15.7838481150869,15.8721571700111,15.5314745429964,14.0661297033041,15.5985809007081,17.0280238144195,16.0082669403612,16.6414247964281,16.2643842257145,15.8063728565964,15.9027454871968,15.7308814042102,15.9452698766047,17.6990309014459,18.2460508419977,18.3456689827777,19.6392061366583,19.1332684371778,19.1239402761142,19.215935840796,18.1860045146353,17.8452290424506,18.1131501998966,17.4967149427514,16.9830653150631,18.1018085200079,19.0933700595272,19.2971278668932,19.4363684994728,19.0543909402415,18.6820127095918,18.6669130754825,17.8603561638106,18.4854521716928,17.4844040037626,18.5299072912846,18.5965301760893,18.2102549694992,16.3437485210874,18.1124590057888,17.6892020291747,18.7651313778818,18.4933664602772,16.7038198696334,18.6602278561773,18.5374807740677,19.0240974742335,18.6649603164138,18.0219779961551,17.1177101976151,17.8856229475493,18.0413432294945,17.7388236121325,19.1369084662082,17.6718830196691,17.5594002097263,17.7637169698043,17.5453403591527,17.1080051017281,17.2854533352981,15.3256503692688,12.4128321296584,15.8364228679223,15.7724709142059,15.8501810550039,17.3043189443621,15.9779166407983,18.3177765497462
394692,"Houston, TX",6,15.6672428603654,13.8309407827307,13.427876179315,15.2660713726283,15.5074007691941,13.8397572315267,15.3001994384694,15.4799745577445,15.758623595689,15.4339055851093,13.9775538446708,14.070726783058,13.7123720802367,12.9862964292203,14.1429584240966,14.2229725135036,13.5180515537669,13.8110962420062,13.9728588060562,13.2210122412319,14.115649767064,13.9919243608318,12.527595990355,13.6705227991857,12.5467958817914,11.743350612133,12.5503098535942,12.978405968793,12.4001538020832,12.3988587929338,11.5363644970466,11.0546293034894,11.1414560542758,10.9421618809014,11.2953586397025,12.4653369506602,12.4759641185025,13.0516483917007,12.4847660096741,13.1344066509686,12.411322623551,12.5734719869084,11.4041128912984,11.2929954982296,11.9282760446961,11.9823778087676,12.4975673692594,13.779184578236,13.3607276370876,13.3793327623179,14.1683476605924,14.8680969677778,15.214518721251,15.254365014853,14.1422315691552,14.091184043197,13.5727048574539,12.5565902485979,16.3710156876361,18.0304951150684,18.4877827621458,18.2669552025412,17.334021048123,16.9290878956632,18.245138933592,18.9658798585076,17.8669728766472,16.648754606369,14.3205113554859,15.7373802626033,16.2022205461396,16.5662841536432,17.1012303746058,15.7501703995132,15.667730713905,14.4375085238475,15.7811072164182,15.9829499038316,17.7561356691398,16.9666498409189,18.4861790399489,19.1879689268034,18.9108172637515,16.8663681131417,12.6244129497652,16.3652301903627,16.6396871858905,14.830296189903,16.2658549971969,15.0392673933661,15.5316695530452,16.4163368668904,17.4804708107893,17.4415708515485,18.0967718252516,19.498826330652,18.9814626434449,20.0605470377687
395209,"Washington, DC",7,14.0234861179532,13.7660684490322,14.3112297689646,15.8754037592437,16.2159510529599,15.5709339876277,16.709683584488,14.7374499522732,13.8053410456992,13.9035266114696,13.0715932162078,12.3678069091876,12.0364806051964,12.2929111460231,13.1470810500132,13.6042542129572,13.2372168058212,13.4806596670878,13.275181577975,11.8950296665947,11.3556254196782,11.1166197239123,10.1870930677568,10.9346645159537,10.274230922892,9.13578260475552,11.4734232283161,11.4341613080312,12.3103138917627,12.227180816236,11.6267641613582,11.3952627992527,10.3559074949942,10.7396737085812,11.5333821524323,12.5469323819693,13.132684146763,13.568405019465,14.6816452782514,13.6635556812677,13.8445303820998,13.5193484394047,13.1997845226733,15.354732247497,16.5408552752311,17.1744100134212,17.8686213221354,18.004669611737,17.1874875711552,17.5413920938079,16.1331652883268,15.7982157173271,15.8721593358924,15.0117357712728,14.914146394316,16.2078618170645,16.6861811505233,16.6504735254847,16.8656645280678,17.3650230568209,16.5115413598005,16.4695225593923,15.8669817578861,15.6424466076819,15.0019583750421,16.1743569366682,15.8190001271463,16.6210279192617,15.3388224710125,16.3535954501349,16.1015587249452,15.8399019062713,14.5569421733258,13.8334541557319,14.9696498040026,14.4957399566961,14.7736124473981,15.3601529845932,15.3545534584964,14.7601129827978,15.7195183437362,16.204194538956,16.3054590163136,17.3052236710461,16.5836928493922,15.9329027344648,13.9947017532,14.2377820470609,13.842989519976,14.8821726805937,14.408953526374,12.6632516416449,15.0288999727596,15.0079283334414,15.9491356969673,17.3588706876508,16.7705672383434,18.7881270764033
394856,"Miami-Fort Lauderdale, FL",8,11.9036001430333,11.0441303641526,10.2665572313965,11.6982774396402,10.0164701368952,8.4845236627712,9.23239202698866,9.69876211560467,9.23414634249411,9.96057081571169,9.81911368919546,9.41364844162078,8.98086582100095,7.82155125460882,7.76129794926699,8.18202784479161,7.09995963774369,7.66704692236573,7.20817275844287,8.03014001250925,8.07173420393329,8.3250167490923,7.87141355388495,7.47419707349344,7.90701612137304,6.65702584437615,7.05475432289579,7.21089508196421,6.369676659332,6.65833934996068,6.43048310079848,6.56632688210009,7.02468510942089,6.7762295869249,6.97335554738421,8.27512128000234,9.09249552137148,10.0361865319231,9.71914861592498,10.5306367399116,10.5495181523699,11.1537435071403,11.2264356835007,12.1590246857311,12.1269339776538,12.3158765640768,13.3199619893377,13.3263139976011,13.0610030969877,13.087082755179,13.2876229682234,13.5058638989173,13.8835744059483,12.9304088215001,12.9755754845807,10.4402335412111,11.4094550942769,10.3409363083428,11.8306325803833,11.9220286813066,12.1133788162941,11.7099587776393,11.3846399838889,11.7602272583006,12.8712273148586,13.2930546277607,13.2057186061423,13.0562570946022,12.1868309748587,12.7966422716063,12.1593312921905,12.7689258126139,12.3213990181043,10.3946897858671,13.0703350797142,12.0219746379501,13.3508378457464,13.583451405542,13.8652601286881,13.1080428883547,13.7461242701041,13.4417747166132,12.9021021517014,13.476088711329,9.56551989752976,13.2857424213132,13.1410171278175,11.2811471058639,13.6192527666906,13.7324423961575,13.9239392743173,14.1743083275594,13.839790672964,14.2725341340795,14.1762899228866,15.0748782057246,14.7753155608871,16.4683059909129
394347,"Atlanta, GA",9,13.7608092197951,13.5458691404573,13.7526922237922,15.1285126452251,15.0288831538337,15.7851348477862,16.6615959885335,16.0933895287272,15.0362828074432,15.2083980065029,14.1462273847907,13.6797034607875,13.1180088546397,12.0389933907014,13.6375874388914,14.0743486273682,13.4157006800825,13.376147490285,12.6105594820722,11.3327730772752,11.5238610359694,10.2871760626858,10.0643748908344,9.3985200947506,8.96359821035937,9.09583411397939,9.96076022315213,9.78803379486078,10.4749123907079,10.0925312130063,10.295168858162,9.94034401574727,10.5068929577252,9.10483511155177,10.5164900180553,11.2551852592292,11.4374363950909,12.0482479243391,12.2236496966801,11.7600144606239,11.9009301189064,12.4118254950684,12.2653295835496,12.8513229291472,13.1373958009526,13.6118698174358,14.5171859086314,14.8470331498228,14.4181796538741,14.0537813311968,13.3858123819172,13.5759914883265,13.6692597253046,12.8214591669346,11.9777508833932,12.4309570898481,12.5258781527906,12.8403517037561,13.5810565099498,13.2873325499304,12.8232985918554,12.8977876011755,12.1072056244777,12.4033554267517,12.2632259235365,12.2481143937888,12.3417315817497,12.4855047395133,11.7349950667463,12.3506880920682,12.7285516179235,13.5952127511269,12.8592275728936,12.0398790985981,12.2583297294894,11.8596827402732,11.6905579850841,12.0606698297899,12.1697986230418,11.7571147164482,12.498629707246,13.3097596313575,13.7273521919821,14.4888825552919,12.233533613546,12.4308722620563,12.2919389821028,11.0403369780143,10.9960372549345,11.7054302576743,11.408846826954,11.5588423132612,12.6631415162324,13.0007301200757,13.2978466793192,15.5917616679918,14.911877212335,16.5372353086539
