"RegionID","RegionName","State","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
3101,"Los Angeles County","CA",1,13.4676670130004,13.1244351073838,13.098533856711,14.7810674116799,14.8593951049098,14.1100437803319,14.9589997808056,14.9770333624326,14.1725094556473,15.2620948788127,14.7591277958712,13.8368313864931,13.5658787136216,13.3698660237728,13.1433483614225,14.1051850993302,13.7273380953087,13.2287123043323,12.1922818288523,11.0998138688778,10.0599055946399,8.80398270178809,7.78157676961299,7.66796679095002,6.75803320561769,6.42404614732772,7.85493916936639,8.18350318072131,7.9906128653872,7.60069606945067,7.73011927186968,7.61753896015528,8.29947989873687,8.28294544751446,9.1480938299587,10.676171642754,11.1199470015006,11.8198069289976,12.0717651195601,11.8808981842686,12.3685298531962,12.7885402998431,11.8816525186996,12.9012365570183,13.6893511622969,13.5325007369531,14.4120395248675,14.172724636945,13.4301611716541,13.0447370571054,11.6669940391647,11.2693121084395,10.674405014779,11.5505405531773,11.4914448317232,10.6430087954546,10.7226701771019,10.6592765476935,11.1330264526056,11.1713138104347,10.3381601555827,10.3108704260067,10.4137349253377,10.4366926514294,10.4746533864151,10.9039099052016,10.752041196387,10.542861325876,10.0304491371961,10.8854777731461,10.5430011327381,11.4627009520584,10.3083209198533,9.04466540669836,10.5906537973753,9.73399628763382,9.98755709612099,10.0519339493982,10.157262461425,10.0037234957296,10.5047046579691,10.5294524635443,10.4970175143254,10.6563224515032,9.44289954608735,9.99040622860934,10.1668190349282,8.83058006095295,9.96887178237522,10.4168182887307,10.5424249445825,11.0812240463457,12.3461634939848,12.357440500694,12.7961903536415,15.2086361221705,14.9639499363364,16.9375179904847
139,"Cook County","IL",2,14.6961597231814,13.4312424663933,13.9391156561882,15.7684772547038,16.7025100739249,15.771381675154,16.4629458217099,16.2893875141874,16.5863065767939,17.2134906304434,16.0174811135623,15.6879834965114,14.3808492170121,14.1699738102129,15.1655163128109,15.7480270644424,15.4308934644067,16.3844614276952,16.4309704547524,15.0446374201176,14.4554979597534,13.671570950336,13.0557626735805,14.3019404220432,11.6350239131215,11.6330613810705,12.8315764576675,13.8245930934141,13.8836771975444,13.7464980499178,12.4750816474502,11.5646584718169,11.4458044470108,10.5867997397324,11.8967161360685,12.7471503621541,11.1826763074126,13.4017153104987,14.0703636775035,14.9487894006233,14.8177709502857,14.7095134503642,14.9240274802876,14.8930716055473,15.776899181399,15.5397367401482,16.8959352904001,17.2863433647924,17.4435166015355,17.4502745795972,16.4803600443107,16.893936257119,16.4801433138271,15.6965644812559,16.4076313347558,15.7181305896253,16.18176418255,15.6800224693344,16.104358300731,16.8687624656079,16.5733917253825,16.4966327768583,16.0453021269379,16.0294321677956,15.1288325301238,16.0050044716538,13.4718453153959,15.7746693062834,15.5338345040859,16.8680385814681,16.2436099651283,17.4219466593002,16.657922518474,15.3178427314249,16.2171418470096,14.5565262057388,15.122118207047,15.926963602916,16.2492109859351,15.019017841371,15.8821933180396,16.3154407738554,17.2082005026309,18.5619902855346,17.9154575231055,17.6933308891204,16.3965622845118,13.7385751873123,15.5151646767856,14.9142407064739,14.3925501423914,16.1719771642371,18.3864819999439,18.3764973496891,19.2832966080828,20.1058924794796,20.3288817420678,21.7155297244108
1090,"Harris County","TX",3,15.9409974099662,14.1388452888706,13.8762043021646,15.6483217363784,15.9914418199465,14.4861237540172,15.9294176863197,15.947894025619,15.948107597603,15.8344160310563,14.2266985050594,14.344330648109,13.7661073019875,13.1934741535636,13.9497171464153,14.3618425937504,13.6938400841631,13.8966587803037,13.8293166907574,13.0770408373095,14.187651232109,13.8079695580964,12.6098143375984,13.8778324299247,12.3392727192681,11.4690715452192,12.4449054810087,12.9063245105533,12.0270353941291,11.9126934388413,11.0460051679349,10.4567578064187,10.7167121697126,10.4386250636175,10.9442546430675,11.8444713894323,11.965135455141,12.40444676924,12.2896358052915,12.8271602460741,11.9043909160968,11.8617044912679,11.0453626228055,10.7742151737772,11.3835307753213,11.3096441470596,11.5438843660611,13.4484774441353,13.2044954613234,12.8927481943268,13.7656295890771,14.6456879877762,14.9743238636698,14.960538268014,13.8198626595842,14.1404196340661,13.4506445068261,12.441196717735,16.4863120504762,18.1507059271785,19.0849619718114,18.7260547384466,17.3555853542197,16.6258656196138,18.2773963913255,19.0636142668204,18.3178514868176,16.6860787484284,14.3825162930202,16.0155641932641,16.2062451783726,16.3793922039818,17.0361818369086,15.7376264004277,15.587895001308,14.3023850977458,15.6733262310222,15.928398807091,17.5661254481567,16.807836253024,18.381889914741,19.2720649151515,19.1103175474311,16.9434833235571,12.1743836459844,16.0294612038642,16.4836101108926,14.7046967701713,16.0783837264072,15.0237603380644,15.2123154169475,16.6720295541556,17.807180336454,17.7442703565614,18.2364455842114,19.5254159537342,18.970172579452,20.4064736515914
2402,"Maricopa County","AZ",4,21.0119061137274,20.3489451506969,18.9721024475893,21.8403213917729,19.8116850141782,17.4094599638314,17.6925569537312,15.6068354742569,13.7463404034278,12.8220131963577,12.3837604634246,10.9479654077872,9.6774511171102,9.45801066402165,10.2870635641048,12.2329027194653,9.601945131105,9.59708363266777,9.41510256936558,9.28496703072213,10.3323556812145,10.5423308970978,11.1443439427085,11.8798152447612,10.6729533202317,11.2432091673727,13.2749811579042,14.3179114657837,13.9977666906218,13.6149123222625,12.9129504697708,12.6253508170189,13.2147426885447,13.7792456969712,15.0779595755001,17.7424467461315,18.0298718549899,19.8913922532254,19.6056750816394,18.6232300009123,20.2717093111689,21.1884769057529,21.5932184333363,22.2680759895333,21.9272786195363,21.0278495417115,21.1170942196378,20.1015525777687,19.2725215740312,18.4653661651329,17.273327572851,17.1603368168863,17.8391490485559,18.6608176853928,17.9941502292787,18.9784571445991,18.0371420344483,17.3609959215659,17.8694450797785,17.7836338734506,18.2607491647117,18.0196265577507,17.5602977596352,17.2783175510968,18.5222729917288,19.5415135153023,20.7865015937396,19.6755431331473,19.4696225841165,19.8352518410339,19.4895826913769,19.8598021486623,18.8028940028085,17.9173502437102,18.8664187136703,17.499722558728,18.3343885428195,18.8958406991614,19.4460745337581,18.829780889302,19.4901412767138,20.2312858473569,19.2655093567628,20.1732101350767,18.5534615307091,18.5738720866572,18.8885061271225,15.906693430352,17.4717564992022,16.5314156064615,16.6762254312452,17.3749089858796,18.1790723229043,18.0590775112088,18.6144129059658,19.7648867428542,18.6024099712595,19.3366184003101
2841,"San Diego County","CA",5,17.762995885635,16.3373296683417,15.9758640903993,18.2211906201921,20.0434994563256,18.1411581189891,18.0986305374942,18.7385643253701,17.0904837745547,18.5155489021647,17.35838412003,14.5231799481417,13.9666302866891,14.7142298495846,13.7640527066019,15.0896622807577,14.4154090918678,14.0536948467372,13.0883711557451,12.12474290398,11.3926634828994,9.86091799078702,9.06058454740601,8.71346759241686,7.89924354128149,8.09283540654437,10.1657700651698,11.0859209141369,10.0037390104267,10.7339279244363,10.4089492649648,9.80834363036862,9.61474775424944,9.84828234451044,12.0175551198082,14.9653934732204,15.4635256994809,16.7724931142975,17.0177883445737,15.5224244447854,16.1703332998551,17.1457054219207,17.2633122781456,18.5597959208669,16.0143266610093,17.8145377513163,18.9420454758896,20.1862094147021,18.6147744942028,19.7317423034848,16.0744081674676,15.6703664911354,16.7430215883621,16.0833736374224,16.5259380897689,14.3803466920504,14.5361901756919,11.149947720207,14.0171039314034,13.788258014097,13.4814427371228,13.5877035074021,13.0159801722418,12.4806245811786,11.9213607184133,13.6005983123246,14.4392745144852,13.7958267626678,13.1464500097658,13.1178592113969,13.0220430262154,12.8991100009383,10.0474430721138,6.0579552615009,12.0665777294722,11.5902603928902,10.6197387507575,10.464490392461,10.2691842731381,10.0974011530563,11.7969802439377,12.2326922206589,12.1777477456599,13.0170665429269,12.1998484333625,12.4603897135347,12.233755781599,11.2946530152813,12.2566809828508,12.4452964070581,14.0696804037607,14.9340965618736,19.9122356987962,19.8913371169941,18.7608332558133,22.6965354080635,21.9764944285305,25.2255528461036
1286,"Orange County","CA",6,17.5829215864289,16.3826813992966,15.8964671058267,17.6584611550325,18.7500611564144,17.8101648795946,18.2855141303131,17.813879704461,16.9515936384491,17.3965813363355,16.623394107993,14.9234191150017,14.2366679935264,13.8671193246446,14.4879712704645,15.7902137274596,15.3533459570431,14.4049776238033,12.2806015697357,10.8180439986009,10.3035106611013,8.60990182889035,7.77755130233687,8.52738749363338,6.32508328471383,6.53702927425581,8.92125163619704,9.7049835417995,8.22786862207578,7.70788697701051,8.04855519401965,7.82662929752241,8.87957881208542,9.39992097916122,11.3453258158809,14.0879765421442,13.780278804206,14.860009941144,15.3467242584591,14.0711588546523,15.4022567265985,16.1074678858059,15.8638875387846,16.5238947429819,17.2025900812069,16.4893426059246,17.6890234999116,17.5827942572486,16.9467068956651,16.5444244808174,13.9792260207967,13.7175100962152,11.6746010766276,13.9627558756196,14.3007600419223,12.7491262419902,12.3302132460931,12.6603676161223,13.8924660133828,14.8119538071739,13.7712677944762,13.8158724761676,13.0316319986654,13.1689005663977,13.3794072642329,14.2842304312649,13.7300527981788,13.01264217253,13.0952397196425,14.0838087457944,13.6590683065032,14.5423672747277,12.1470197416451,10.6015198986658,13.0068464693187,12.071006330312,12.1225677648401,12.3264619325501,12.3783387126121,13.1273237901108,13.9684446957839,14.3330260146995,13.40812217685,12.8459040282276,11.607140945499,12.6523524448234,12.3883592022915,11.2563737050654,12.9809965049413,12.7520957465216,13.6641980254817,14.7941670527026,16.1857431925637,16.0236077574068,16.9638117219977,18.7891081137412,18.7003155243825,20.7443896221778
581,"Kings County","NY",7,7.96650889216784,7.19951220108273,7.71721044977007,6.90753508795016,7.84996278286331,7.45512563616894,9.62728112175719,8.60810614597557,8.17419235311858,8.12283499963202,8.81893511947826,7.63243555956701,8.32468489836568,7.2529770727668,6.36135322634251,7.16034720564715,6.80297606171929,6.97109545257278,6.22657469247793,5.29393009887433,5.6888716434869,6.09314740316211,5.1253571822502,6.48772793622643,4.97912335608282,6.2068220151345,4.64274201658583,6.11534348812136,5.81074561074898,6.35013398713654,5.18180565954394,4.78294047214646,3.8709144093151,4.43883011200716,4.90091078456384,5.52326795084545,4.55930613298691,4.66650590986671,5.85448991923585,6.09679432616983,5.80426724169711,5.92368840687094,4.88208468369297,4.53057592251824,4.44753380298359,4.09327265217982,5.15771325551546,5.21753950816536,4.58702774754617,3.59402471135479,4.79256610883257,5.51004785371795,4.95273067869317,5.26086088604971,5.34730593036548,6.30951177540454,4.61827534041293,5.28551328664614,6.09169357006029,6.30534700407845,5.22431242757647,6.17127980424413,5.81515748502273,5.60378030911692,4.67690577153751,5.38109223976587,5.83110468124182,5.30092467108629,5.90862679351193,6.01430054949608,5.43383031460153,6.08358004216105,5.35835572172937,3.66838839097983,6.19153816365188,5.46547639978171,5.36328355840712,6.36446300436939,5.84144002732274,5.93017503946709,6.57351084334666,6.75927519990629,5.75854855963281,6.44026731245229,6.67560288602116,6.59232530025815,6.86583043565536,5.56596900123456,6.77042067574908,6.308376355579,6.46845553748491,8.02638128073824,9.8224225785652,9.12993794468302,9.15523640474312,8.35531215501297,10.9858132278221,13.8826468267569
2964,"Miami-Dade County","FL",8,12.4568865632785,10.5552014724088,9.97846474900535,11.2285125785646,10.0335347472093,7.23740453054129,7.80145214137473,8.60344728348482,7.80099662909207,8.41870156190772,8.31280417606045,7.97565126905478,7.70257640610381,6.84703841311387,6.50214529082386,6.55143629118653,5.53121079376929,6.41197916501579,6.32113400535159,6.64133581119081,6.666894845509,6.72802972873937,6.30466880266494,6.01019051049057,6.24919894025669,5.01591791430685,5.53600091473866,5.81759730951732,4.79648418619351,5.8824310789296,5.45169609917007,5.52134521987124,6.21638127744415,6.22225052300196,6.75603107312156,6.98143905580538,7.38794988717536,8.82289881096163,8.56530893812309,9.32420226554557,9.45380865796759,10.1199183736636,10.2227472338678,10.4095896489966,10.1800376390696,10.575130968757,11.4657894392443,11.6065958019718,10.8983932261951,11.2871367717844,11.6530381796704,11.6645670675988,11.9804193928366,11.1760427158311,10.8937149997725,8.66860481944689,9.44757530738474,7.87129709392297,9.53610851471274,9.7082623681464,10.1286527441657,9.48245891979499,9.44763415043211,9.71940322544748,10.7433755521978,11.4441135184301,11.5261595876437,11.6670806965147,10.9624148160221,11.4435352006979,10.861275474969,11.2818886867443,10.9035332728227,8.98836149808486,11.2074477250229,10.2732199665609,11.374167808651,11.5743302484343,11.6678988627627,11.2199447890725,11.8043099114984,11.8895630849446,11.2462057326099,11.8124120692843,7.93025283521791,11.4477904800927,11.1975765619805,9.77461642400848,11.5853096102082,11.5845676444004,11.659943042531,11.8121117042426,11.8497956475799,11.9945810057348,11.5249305542996,12.5589046763305,12.509928581247,14.2498219131633
978,"Dallas County","TX",9,15.5497949630129,13.5625662571282,14.321935388185,15.1822494073398,15.0872075561807,14.1097278842425,16.824392617317,16.2330435544332,16.8487504863759,16.6203198904531,15.4853761419762,14.1406123380903,13.5520001967533,12.548465158784,13.0186779746003,13.7252753768792,13.6164062254627,14.1906303736132,14.2422548208545,13.9106968276136,14.5054200425399,13.8037691373781,13.0880813631915,13.9125719689036,11.6560647841709,11.8490737818417,12.4681080109055,12.72454456358,12.8721061305239,13.0612559609021,12.2506788573301,12.5691112350523,11.5013541711122,11.3416382106368,11.4274465621472,13.6739615810673,12.7078257531797,13.786494504203,13.8527707181958,13.5015047881419,14.1980527321764,14.077814616067,12.5139314438443,13.6395920389076,13.69552548696,12.1692759487247,14.3229734227246,13.378176018932,12.5496646797618,13.83911024494,12.6067452121874,14.0825867523499,13.2533211961698,11.9222244540386,11.6951133643734,10.7329235341246,10.3879731248596,10.8101678415857,11.2147870746619,12.9307843530194,13.0836494587973,12.5867528545707,12.4841713647402,12.9022791882644,12.0479404336406,12.8490022299493,12.057250060426,11.8594558311012,10.9312345398119,12.6932072454829,12.4577037570953,12.9600426045437,12.7891604024489,11.9076228702116,13.4766191788749,12.6441951990243,13.51064536807,14.3772472609701,13.5017020301596,13.1642106533123,13.744463127664,14.5890882919683,15.0742144860315,16.8871589473756,15.4304748989178,16.182371642656,15.3140387209094,13.0349314933866,14.3252459858567,14.3094265096507,15.2290800730036,15.5208317659202,16.6964489739702,17.4083875243121,18.1328530828381,19.5780697893765,18.9337194419854,20.4844189689755
1347,"Queens County","NY",10,8.92006678859133,9.08463054147408,8.81195575600252,8.59878338756725,9.09410552592502,8.6476537035821,11.5849518389288,12.2594743251997,11.868236974747,14.2503139160877,13.5971472898848,11.7562782150327,11.687613511523,10.2911362553136,9.37118096426768,9.8448546717003,9.92921062845782,10.5691177025846,8.1843993387558,7.04445613505726,7.60006312183513,6.7897822431278,6.63944604868573,7.89926112933255,6.81736532776083,6.97689264239301,6.11489913340337,6.79805257974414,7.38336145509118,6.71280102531207,5.77309172273071,6.38971840678729,5.48895092039459,4.43522940220798,4.86981176597837,5.94156003773297,5.22772082182428,5.79354628316954,5.88662623787522,5.8124512738702,6.06926970662244,5.43318292221935,5.49456295758758,5.18116253019051,6.32099638225749,6.37241928841292,6.46014200105477,6.47763162067598,6.41524634937024,5.89915942814796,5.93152231839167,6.62312769225051,6.58731571505901,6.13316136013719,4.96061576934879,6.08640573684323,5.45311922181357,4.9737256375919,5.98991025795086,6.53408361434595,6.37437695910786,6.39017104948267,6.37015057260891,6.46051325170399,6.24523191886712,6.88123090431712,6.65096262781056,6.20671936033231,5.28703303071781,5.12507252273501,5.84879264657323,5.90041285456185,4.79348561117509,4.11670920790707,6.70088010846216,6.18096947957071,5.71738146190957,6.57269050855535,6.18349367059147,5.92439416292353,6.6397481935931,6.51508891705376,7.0288674797025,7.54490584862823,6.36266082733223,6.51671384848258,7.57064224495217,6.51219286381143,6.65704423462455,6.57693485225534,7.37228162847513,6.87995452763441,8.73229955196881,8.89930886628744,9.21771810702531,10.077581874663,10.7803206628715,12.6207684767042
