SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
199,2912,Cumberland County,County,NC,0.9439653406530378,0.9568480300187617,0.9686274509803922,0.9581448465495832,0.967032967032967,0.96719318255180875,0.9689596855009686,0.9625184682829946,0.9514000018393849,0.9685057644470847,0.9564548883086743,0.9539748953974896,0.9619047619047619,0.9762202753441802,0.9672682709447415,0.9550979262672812,0.9622886866059818,0.9645153608001905,0.950950950950951,0.9456081667038331,0.9446196312051782,0.9383832673827021,0.9593878752207181,0.9395973154362416,0.9430231020416469,0.935880156599806,0.9224255305942672,0.9444444444444444,0.9562638991845812,0.9433962264150944,0.9542857142857143,0.9417304296645085,0.9393939393939394,0.9484671845671444,0.9301049801531365,0.9385002094679513,0.9237875288683602,0.9231309231309232,0.9375,0.9273592477926843,0.9511904761904761,0.9483667017913593,0.9441199328135577,0.9459459459459459,0.9311019679630651,0.939262187088274,0.9210526315789473,0.9237875288683602,0.9343715239154616,0.9408249269488862,0.9456264775413712,0.9262689885142645,0.9546582777964668,0.95,0.9534632034632035,0.9448163927774397,0.9404724409448819,0.9322916666666666,0.9328358208955224,0.9468556691734746,0.9337683596878695,0.9473684210526315,0.944168268160408,0.9618982792092657,0.9560373381511593,0.959581273626054,0.962059620596206,0.9507606465781371,0.9548412436568161,0.9388952727539275,0.9461303888055481,0.9281509433962265,0.9310344827586207,0.9456521739130435,0.9505871410301128,0.9488423640428277,0.9483768992827764,0.9771413567363876,0.9672131147540983,0.9642945391648134,0.9532888465204957,0.9537614678899082,0.9498680738786279,0.9511400651465798,0.9549795361527967,0.9520400858983536,0.962278675904542,0.9633252305126627,0.9672455484721917,0.9666047087980174,0.971818284905854,0.9645549174443646,0.9577917747794308,0.9504752376188094,0.9603843074459568,0.9617216117216117,0.9568868581219769,0.9571743792149672,0.9666280148423005,0.96557927850466,0.9687609687609687,0.9749476987447698,0.9708029197080292,0.9712230215827338,0.9680365296803652
200,3269,Saint Louis City,County,MO,0.9980400333611342,0.9129869130100077,0.9668900763358779,0.9760294892048447,0.9425135135135135,0.9599532649326739,0.9664956387891226,0.9260780556743524,0.8850503782836892,0.9670892410341951,0.9078844984802431,0.9059317535683931,0.8580897959183673,0.9320564033238775,0.8960822450680744,0.9462496999282703,0.890016393442623,0.9217093512767426,0.9457980560687606,0.9155086158977209,0.8756182987848463,0.9011509591326106,0.9547536884221055,0.8714884318766066,0.9340095238095238,0.913776923076923,0.8694719464117151,0.9012814984943602,0.9474444444444444,0.9376467323042016,0.930886038250925,0.946854896354539,0.9323405405405405,0.9233200607528427,0.9287925696594427,0.9199333333333334,0.9245122985581001,0.9433784615384615,0.9666969175309517,0.9364445166939213,0.9354811063829787,0.9741772727272727,0.9716430358632193,0.949047619047619,0.9361807927811795,0.9525829922692133,0.8788225207202057,0.92291,0.8720828425598743,0.9140913028794619,0.9205733012059305,0.9447494891414256,0.9647464058203084,0.9543898542756191,0.9417575193477137,0.9396570802896542,0.9383307202005756,0.9340613756613756,0.9324259407526021,0.9418837675350702,0.9348068832950176,0.9246799364401901,0.9343783783783783,0.9635564867987653,0.9644670050761421,0.9785118799499791,0.9485192307692307,0.9519425198437022,0.94691730066199,0.9499457900156303,0.9518207282913165,0.9504121727271704,0.9459167117360735,0.9439203354297694,0.9561692544885823,0.964830045508837,0.9687906108049529,0.976587581238744,0.9683544303797469,0.9666738837414164,0.9504752376188094,0.9571428571428572,0.9453541546173125,0.961889103316899,0.9379103687741823,0.9443359434976202,0.9656751559863439,0.9747899159663865,0.9781818181818182,0.9824149432955304,0.9865470852017937,0.9777264562483962,0.9505240520255533,0.9632749326145553,0.9575757575757575,0.9457924136629553,0.9487657540199913,0.9492911158642776,0.9654032086049098,0.9720670391061452,0.9741100323624595,1,0.97868638538495,0.970873786407767,0.9557777777777778
201,3158,Chesterfield County,County,VA,0.906816760475297,0.9365910056677738,0.9090633525310701,0.9304311179184033,0.927710843373494,0.9252313078269567,0.9168849726125268,0.9338575443738448,0.9225743812532912,0.9106063763284018,0.8870459997099218,0.9046398887423821,0.9003001000333445,0.8952380952380953,0.9086995622991465,0.9,0.9083044982698962,0.9082004705264834,0.924899319538953,0.9243697478991597,0.9071794871794872,0.9231338696058804,0.9300783911301835,0.9267284485632376,0.8842981246663645,0.9137936010777132,0.9264864864864865,0.9375,0.9436332666628487,0.9531325070033385,0.9460061767389626,0.9573400252595845,0.9423943661971831,0.9524705882352941,0.950950950950951,0.96,0.950135060470256,0.9318323952470294,0.9591231732776617,0.9603340292275574,0.9688711240310077,0.9754636591478696,0.9742822162173682,0.9683165656625967,0.9659574468085106,0.9571743792149672,0.9502715814662448,0.9585121602288984,0.9585107200491816,0.9626136363636364,0.971377766487791,0.9684230904358675,0.9773553812933288,0.9748417880462079,0.9750728161487222,0.9667472356503861,0.9682539682539683,0.9614820956695249,0.9638116021094745,0.9533333333333334,0.9498207885304659,0.9531418805385954,0.9662379421221865,0.9716776370113478,0.9774344645582629,0.9807115908614545,0.9779031586226048,0.97267896217568,0.9716088328075709,0.975,0.9667704429878835,0.9686759673598315,0.965505346671266,0.976,0.972735229261861,0.9785714285714285,0.9855072463768116,0.9852930361731397,0.9822979228486648,0.9835519034593196,0.9739826551034023,0.9777157045313469,0.9767441860465116,0.9783510522889998,0.9738830158056587,0.9750870691194856,0.9843821193584522,0.9901965445156208,0.9933516483516484,0.9927713091506195,0.9862753968113016,0.9866666666666667,0.9850518108135837,0.9818373256120032,0.975983585366653,0.975,0.9733244414804935,0.9776296296296296,0.9852463115778944,0.990003300011,0.9996969696969698,1,0.9888423988842399,0.989549351417137,0.9860770125339191
202,1171,Marion County,County,OR,0.9230769230769231,0.9174041297935103,0.8945178995976524,0.9282934963868816,0.9472981987991995,0.9327461245350007,0.9337371987371987,0.8858805833496828,0.8992992876815221,0.9110396570203644,0.8838383838383839,0.8862206975414523,0.8603263032232391,0.9023668639053254,0.8805309734513275,0.9053691275167786,0.88,0.9051929490233445,0.9116756949722934,0.9,0.896745324854112,0.8925641025641026,0.9186402045808316,0.9008610038610039,0.9215686274509803,0.9138381201044387,0.9203681472589036,0.9402852049910874,0.9296482412060302,0.9457368718238284,0.947228007769535,0.9591753402054983,0.9490778244939684,0.9450171821305842,0.943125,0.9380863039399625,0.9585373341011605,0.9417304296645085,0.9563426583266178,0.953115011495542,0.9687304565353346,0.9670592956283637,0.9754877438719359,0.9698721735861218,0.9730583664232954,0.9642207398423287,0.9726826928202121,0.9760239491691105,0.9681159420289855,0.9585492227979274,0.9646471584145971,0.9694656488549618,0.9871679557330316,0.9780192168808854,0.9818461538461538,0.9829619921363041,0.981000633312223,0.965934647996267,0.9711595055915244,0.9727626459143969,0.9606710457972112,0.9636363636363636,0.9795532516965918,0.992619825708061,0.9923076923076923,0.9905385055468241,0.9904952476238119,0.9900990099009901,0.9954977488744372,0.9824135839902971,0.9832984658298465,0.9839070796460176,0.9715673866002531,0.9782608695652174,0.9850187265917603,1,1,1,1,1,1,1,1,0.9866666666666667,1,0.9952488122030507,0.9967314795704129,1,1,1.000277854959711,1.0017297772553404,1,1,1,0.999881575830943,1,1,1,1,1,1,1,1,1,1
203,2151,Brazoria County,County,TX,,,,,,,,,,,,,,,,0.9532888288066854,0.9556546598056032,0.959314898095876,0.9443329203918016,0.9602884049440847,0.934825,0.9300255437727378,0.927211725911179,0.9294148735371839,0.9260767290199188,0.978129271054762,0.9617700651294483,0.9716912103425723,0.9618585206481203,0.9711435084514818,0.9713377799449019,0.97470719051149,0.9646634285714286,0.9730290507929211,0.9883952814050294,0.9698409090909091,0.9782017290130893,0.9683951219512195,0.9811445970773967,0.9707958333333333,0.9805029710144928,0.9979310344827587,0.9863261596746069,0.9870594678061502,0.9756651589275005,0.96630061126914,0.9620253164556962,0.9644976771196283,0.9458133924312624,0.9700684347565612,0.964262276639229,0.984657619577308,0.9894449223416966,0.9896757680698582,0.987089224137931,0.9747244003292375,0.9845699818277542,0.9891870967741936,0.9623215826665987,0.9954982516902591,0.9779691516709511,0.9721229449606862,1,1.0011055276381908,1.00482,1.0266405405405405,0.9962936145617752,1,0.9877,0.9929124087591241,1,0.98,0.9854927463731866,0.9578687872015648,1,1,0.9836065573770492,0.9991281864997116,0.9983783783783784,0.9819390379944666,0.9877765957446808,0.9902741274551363,0.9828271286529944,0.9898264150943397,0.9838692553923165,0.9948885714285715,0.9839786310446109,0.98959477124183,0.9911242603550295,0.9837618196538502,0.9890390390390391,0.9766555502620295,0.9861932938856016,0.9895287958115183,0.9838709677419355,0.971031613486325,0.9764601533457249,0.9836523384698567,0.982779801745319,0.9930375447696678,1,1,0.9948717948717949,0.9925489729265149,0.9782572629922421
204,1887,Loudoun County,County,VA,0.974025974025974,0.9684417983615706,0.9627406851712929,0.9651898893804194,0.9715139867606235,0.9715277170267984,0.9587279231486053,0.963972005841185,0.949874686716792,0.9653852843972864,0.956989247311828,0.9493670886075949,0.9555189643424937,0.9530592169978359,0.9686759673598315,0.9659013412139122,0.97012128032008,0.9725056689342404,0.9629629629629629,0.960628803351117,0.9559322033898305,0.9593837535014006,0.9562494404632633,0.9523809523809523,0.9592097741317656,0.962059620596206,0.964147998531032,0.9755979338664909,0.9764551753920092,0.9784670341099377,0.9791991901017851,0.98,0.9791654363330944,0.975,0.9758028010961518,0.9641379310344828,0.9714285714285714,0.9707223552403755,0.9849624060150376,0.9915367086128242,0.9942857142857143,0.994866601009203,0.9929135390603281,0.9911699779249448,0.9856,0.9776703960399051,0.973038149465215,0.9772679193472593,0.969805579749905,0.9714946070878274,0.9860579973590794,0.9851843445617944,0.9867452135493373,0.9813842195540309,0.9791304347826087,0.9713701431492843,0.9715832205683356,0.9656716417910448,0.9610876699484294,0.9545476239768032,0.9555845162199288,0.9613375130616509,0.9740115978530606,0.9799959167006942,0.984435595776739,0.98265664160401,0.975609756097561,0.9737917768694397,0.9698439157448098,0.966083200727438,0.9676308189111806,0.9635321380656178,0.9656324504035521,0.9660190615835778,0.9800062060877671,0.98703002195378,0.9881187647324936,0.9879518072289156,0.9852941176470589,0.9800402793889644,0.9782106447096386,0.9759931408973993,0.975265141628709,0.9706423996224873,0.9767004000941398,0.9830847906161713,0.9891156462585035,1,0.9937445161290323,0.991869918699187,0.9906542056074766,0.9837805207579629,0.9867099567099566,0.98,0.9795834192617034,0.9826285313212845,0.9787421567202709,0.9863428991905814,0.9971575427420395,1,1,0.9983054493315411,0.9943661971830986,0.9864386832899401,0.9878118647409979
205,2515,Rockland County,County,NY,0.910010111223458,0.891566265060241,0.9001768230313043,0.9,0.9199502185103425,0.9108726730192397,0.9333333333333333,0.9139784946236559,0.9118236472945892,0.8931240657698056,0.9285081199533809,0.878379565377791,0.8875,0.9027779689052433,0.8967522312611563,0.9170604067610131,0.8923076923076924,0.8799656202712549,0.9145363408521303,0.9175946547884187,0.9198542805100182,0.8871234939759036,0.8869823215442681,0.9043400914991105,0.91324200913242,0.8583690987124464,0.8791773778920309,0.9073705424070387,0.9125964010282777,0.935158546973319,0.9289617486338798,0.9248964373385213,0.9297686784746394,0.9063919259882254,0.9136420525657072,0.9418837675350702,0.917908293000418,0.9017026529199427,0.9057288864981172,0.9176470588235294,0.9339407744874715,0.9475524475524476,0.953427065026362,0.9467284249206342,0.935251798561151,0.9390044078225099,0.9312706660368446,0.9248291571753986,0.9179673920973688,0.928275023993482,0.914929268403524,0.917853400609353,0.9364548494983278,0.9479856371245845,0.945879209142694,0.9436691564948079,0.9363492063492064,0.9316666666666666,0.922470933781445,0.9092975676290066,0.9098497495826378,0.9144542772861357,0.9054325955734407,0.9168081494057725,0.9288824383164006,0.9444444444444444,0.9576837416481069,0.9554357130628317,0.9503655252020008,0.9433962264150944,0.9324009324009324,0.93,0.9370937684650698,0.9278913248998335,0.9272727272727272,0.9325595894508473,0.9347048300536672,0.9493670886075949,0.9530897569698376,0.946969696969697,0.9604784365657667,0.9575540494166095,0.947242206235012,0.9415315031487685,0.9454694887706856,0.933816564877317,0.9466684375063852,0.9498327759197325,0.9576837416481069,0.9637292267213526,0.9658516024783059,0.9708231144982468,0.9673659673659674,0.96159114857745,0.9574468085106383,0.961439588688946,0.9472198511190391,0.9494124538881632,0.9518785495849715,0.9563268199122993,0.9581086751951983,0.975394108743742,0.9714285714285714,0.9775985663082437,0.9663576837056398
206,98,Bell County,County,TX,0.9778541136556403,0.9836912924355177,1.02209380780502,1.0060816679299025,1.011048986919723,1.0184798534798536,1.0223465211459755,1.0119779944986247,0.9895320754716981,0.9797997138769671,0.9952125603864734,1.0324012638230649,0.999725978046721,0.9995082541050313,1.0026354528016976,1.022822393822394,0.9770107526881721,0.9727634039163262,0.9709428805684613,0.9812856043110084,1.0342400083338723,0.9854827413706854,0.9663384055573419,0.9942342857142857,0.9867865168539326,0.9689293394673589,1.003616770890181,1.0037492537313433,1.011122913505311,1.0050202976995941,1.02775,0.9966685033328906,1.0065368731563422,0.999408667454539,0.9846153846153847,0.9916035682819095,0.9900260584897425,0.9776536312849162,0.9727629137480083,0.9903484370801612,1.0055353535353535,0.9984805653710247,0.9631485127501878,0.9878522727272727,0.987904,0.9905056179775281,0.9539748953974896,0.9904748201438849,0.962536023054755,0.9919197548063527,0.9877440096528514,0.9999862068965517,0.997796923076923,1,0.9834919925647958,0.9930399005700081,0.984039361574463,1,0.9840480065191803,0.9960585365853658,1,1,0.99375,0.9825246581841097,0.9952746637116385,1.0814453781512605,1.00251246249077,1,0.9903685250022444,0.996407678448295,0.9935072709140829,0.9891304347826086,0.9981208438431552,0.9865781305013257,1,0.9946289303278564,0.9929078014184397,1,0.9936853002070394,0.9994090326447038,0.9871080602610943,1,0.9895817502051734,0.9844461215275839,1,0.9990820512820513,0.9919713651852078,1,1,0.9961726618705036,0.9996571428571429,0.996,0.9983598824621095,1,1,1,0.9914295454545454,0.9875,1,1,1,1,1.0013851687410535,1,1.0122165463931458
207,1922,McHenry County,County,IL,0.8729834294474048,0.864409073935773,0.8589472177333881,0.8686496446433272,0.8807597506162099,0.902127659574468,0.8823529411764706,0.8898196881091618,0.8979591836734694,0.8714733542319749,0.8617021276595744,0.8679917032185622,0.8573878250928837,0.8833333333333333,0.8333333333333334,0.87298518133368,0.8551413313109288,0.9020501138952164,0.8487420430433464,0.883367839889579,0.8595120614035088,0.886558627264061,0.8537778923733093,0.9036470196470197,0.8679245283018868,0.8557457212713936,0.8671484265039892,0.9045448685196946,0.9199541885719805,0.9090909090909091,0.9084928229665072,0.9208739938431485,0.9127716814349564,0.88,0.9111111111111111,0.8994708994708994,0.92,0.9107142857142857,0.911969515954987,0.9259259259259259,0.9287373041392334,0.9449694274596998,0.9443271838186263,0.9417040358744395,0.9328207986869204,0.9343065693430657,0.9211946743432889,0.9190808676032699,0.9252392940894387,0.9282700421940928,0.9295305717451929,0.9449855225059226,0.9467239064222788,0.9380863039399625,0.9518849206349206,0.9428571428571428,0.9412563152132332,0.9322419281491587,0.9244444444444444,0.9100507838145033,0.900907971683595,0.9265573592190772,0.923432089265102,0.9342560553633218,0.9461892378475695,0.9607843137254902,0.9530790695233866,0.9457831325301205,0.9402460456942003,0.932701421800948,0.9341986051958284,0.9260681986656782,0.9213774126089487,0.9227348526959422,0.9468937875751503,0.9560984501660603,0.9614810391161541,0.963217251076598,0.9655172413793104,0.9585272438213615,0.9473162219360158,0.9440891704156221,0.9431135718855405,0.9414787734554075,0.9235294117647059,0.9417646857317251,0.9527272727272728,0.9603841536614646,0.9669889963321107,0.9687425205419196,0.9664153529814942,0.9649749821300929,0.9599056603773585,0.9552941176470588,0.9471050750536097,0.9488163059173054,0.943126607602172,0.9536679536679536,0.9525880817746847,0.9712460063897763,0.9729354093495859,0.9786120177197577,0.9774436090225563,0.9670696123384743,0.9635700066357
208,1771,Henrico County,County,VA,0.9188376812868304,0.8983660127519728,0.9428571428571428,0.9077865088274314,0.920311561378728,0.9490764363710583,0.9273570324574961,0.9351631964088458,0.9252313078269567,0.89864071152878,0.9022556390977443,0.9050209076191138,0.9093073593073593,0.923939393939394,0.9087875755292143,0.902920140204623,0.9128386336866903,0.9100596501870387,0.9269348434550544,0.9167303329166088,0.910773095363629,0.9273356401384083,0.9226516791844683,0.9253974140692166,0.8908077994428969,0.9109540636042402,0.9200920184036807,0.935230423323257,0.9488252996145927,0.9584664536741214,0.9568555227063442,0.9542857142857143,0.9468599033816425,0.939734304354523,0.9466967047124853,0.9434199477294385,0.9623343173004573,0.9485185185185185,0.946606291706387,0.963855421686747,0.9700232737342849,0.9778628521968138,0.9721229449606862,0.9636363636363636,0.9600960192038408,0.9668278046341057,0.9573033707865168,0.9554551323434474,0.9411764705882353,0.9631051804159747,0.9705246125021292,0.9686003193187865,0.9730493169225563,0.9750339589467631,0.9742140189382951,0.9588114151220948,0.959275053304904,0.953125,0.9505941213258287,0.9417304296645085,0.9565217391304348,0.9542387579846863,0.9627723949770891,0.9772088294650774,0.980688497061293,0.9789362024549174,0.9783306415183075,0.9768913971934106,0.9681038546174068,0.9620253164556962,0.9733333333333334,0.9606986899563319,0.9676519873391909,0.9667472289357446,0.9652702569159997,0.9808259587020649,0.9859420700066044,0.9857142857142858,0.987012987012987,0.978921043229725,0.9803921568627451,0.9753047827446076,0.9743463186562933,0.9781076985237287,0.9678744263290416,0.968975468975469,0.978514251921226,0.9916666666666667,1,0.993322203672788,0.9935198291367502,0.9857827935871498,0.9855383985185779,0.9833277759253084,0.9929687297262229,0.975561386480662,0.9699231117141565,0.9807692307692307,1,1,1,1,1,0.9891067538126361,0.9879145716716509
209,470,Davis County,County,UT,1.0093001555209953,0.9785143710339679,0.9925666666666667,1.034884030218726,1.0189885896593458,1.0163814814814816,1.0581768707482992,0.9768931016324381,1.0096307692307693,1.001420568227291,0.9992392694063926,0.9959691538140892,0.9968592964824121,0.9859273968715856,0.99043,0.9758615089207583,0.983274714380134,1.014639024390244,0.9867568586210602,0.95072,1.007436794258373,1.0106729205753595,0.9740909090909091,0.9989145496535797,1.015460265939218,1.0301495935806586,1.0228132782359458,1.0175144528695714,1.0377510418919893,1,1.019870800579476,1.0243073170731707,1.0189390414146116,1.0182510638297873,1.0464039155314322,1.039366314619233,1.0307480566748992,1.0477043801310972,1.031570368104838,1.0536324324324324,1.0626311475409835,1.0537605213243106,1.0440072027054876,1.0468302771954967,1.035790016366612,1.0127259886201991,1.0089317613433368,1.0112619669277634,1.0130159755181685,1.0008051401355251,1.0250943396226415,1.0317667427167427,1.0109922380217227,1.0235727549264269,1.038521419716521,1.0082698747840846,0.9748142857142857,1.017177033492823,1.07548087431694,0.99600593281362515,0.994611320754717,0.9883953581432573,0.9844131608994752,0.9799396681749623,0.9854782572465065,0.9830556877677297,0.9838998211091234,0.9844479004665629,0.9836599705025596,0.975,0.9847414460788466,0.9773371104815864,0.9811503141614306,0.9787703336090433,0.9887632615944225,1,0.9972719005759321,1,1,0.991438941966707,0.9870496437359428,0.9818181818181818,0.9891246684350132,0.9894507093488542,1.0198705121791665,1,1.0215917417424687,1.0342771982116243,1.030760379170602,1.0405552153500714,1.0361746796103746,1.0258457698541328,1.0133186119873816,1.0131552291719423,1.0057142857142858,1.0115795392368612,1,1.0176470588235293,1.0140845070422535,1.067663831915958,1.0549938461538462,1.058317997249452,1.0497048451054396,1.0400333518621456,1.0178571428571428
210,823,Albany County,County,NY,0.9300265721877768,0.9133728497279328,0.9219560403096078,0.9424242424242424,0.9385421629347308,0.9489612721210566,0.9584767154764338,0.9557679484329851,0.9340104665395235,0.9290138161029061,0.9243697478991597,0.9219433062554594,0.9077516851489454,0.9185393258426966,0.9223243812532912,0.9278784879278873,0.949436021831413,0.9540193931811073,0.9478672985781991,0.9419912613132263,0.9464272244541303,0.9217379320453626,0.9202277303956409,0.9267241379310345,0.938271801231702,0.9239683134400257,0.9092246776178501,0.9298685034439574,0.9287054409005628,0.9433063363506432,0.9443822321761851,0.9516837481698389,0.9472567444680207,0.9560920294460481,0.9315977943748585,0.9316770186335404,0.9210526315789473,0.9308338720103426,0.9354838709677419,0.9548387096774194,0.946969696969697,0.9588660366870484,0.9603841536614646,0.9555555555555556,0.9507955516358878,0.9438103599648815,0.9446543676372527,0.933955970647098,0.9452640833573571,0.9365833544714702,0.943126607602172,0.9604344958897105,0.9517144856543037,0.9557968204730516,0.9679317446307738,0.966063903917612,0.9487460479247953,0.934819897084048,0.9438478085948405,0.9454949944382648,0.9323265876961262,0.9282475326753801,0.9370594223454597,0.9395907161705617,0.944317124572339,0.9741969457609269,0.9648273636656987,0.9670988200100676,0.9625637032842582,0.9502375593898474,0.94986467817957565,0.9317879694250581,0.9235668789808917,0.9499749874937469,0.9266076521353055,0.9497925841891453,0.9645562950742872,0.962059620596206,0.9688651857328697,0.966542750929368,0.9619428063148008,0.9742120343839542,0.9686062600080063,0.9542494365964931,0.9515278531176652,0.9502376188094046,0.9567136221299302,0.968712527225118,0.9748589020010262,0.9773402895677952,0.9888827126181212,0.9866666666666667,0.9782319762821463,0.9701492537313433,0.9727626459143969,0.9599900566287121,0.9654272667971298,0.9599643677994767,0.9613306342531072,0.9821293559077088,0.9803921568627451,0.985965568698072,0.9883857892983486,0.9777171441564347,0.9678291430116248
211,1150,Lorain County,County,OH,0.9071974080074057,0.8926905732641464,0.9071922585144717,0.9172340840702058,0.9285714285714286,0.9236111111111112,0.8871493803000652,0.8945614627044298,0.8925,0.8759124087591241,0.8739441489930801,0.9025117071094083,0.8855001012369369,0.9035532994923858,0.9056618103110008,0.9209098233090526,0.9206001875586121,0.8887351889854143,0.9149699506776641,0.9101697797877141,0.9006269592476489,0.9004636408003904,0.892518243278748,0.9129397488515518,0.8757297748123436,0.8869263459946674,0.9035779260157671,0.9077141628815492,0.9249183895538629,0.9223433345078164,0.9062827933250555,0.9184696694027272,0.9094703293367734,0.9221309713204626,0.9223254191104391,0.9196513879922531,0.9161976235146967,0.9356385056404517,0.9220231822971549,0.9312273654118581,0.9411418481459682,0.9353365418344581,0.9446585776746442,0.9432314410480349,0.9421552557474888,0.9262559711040067,0.9255784865540964,0.9319639003959208,0.9199157007376186,0.900377358490566,0.9248242293131422,0.9255813953488372,0.9462981614346393,0.9503167722574192,0.9454949944382648,0.9438239413137712,0.9323729491796718,0.9322033898305084,0.9300271745707203,0.9111257406188282,0.9309292204353816,0.9228156081215548,0.9226951995373048,0.9397732997481107,0.9430025990884356,0.9505557419272559,0.9575435274900694,0.948753205411619,0.95,0.9396043771043772,0.9287223974763408,0.9375,0.9351498928273727,0.9191994069681245,0.9261744966442953,0.9466145275337476,0.9501878903572375,0.9664292980671414,0.9621552277100706,0.9540722859564628,0.9481289366432012,0.9523809523809523,0.9399571122230165,0.9483403280197993,0.9366791012052965,0.9462809917355371,0.9462756954024676,0.9556617519942703,0.9682539682539683,0.9734328285844976,0.9684335749460522,0.969375,0.9619084263178146,0.9563758389261745,0.9493670886075949,0.9399656149327074,0.9462017452823294,0.9486215538847118,0.9586390927284857,0.9714731697236618,0.9685882072628909,0.9758901933434073,0.9728611498523003,0.9770458133911848,0.9581675016855562
212,1849,Larimer County,County,CO,0.9345277777777778,0.938,0.94082110962945,0.9535545023696682,0.9659615752002191,0.9601234209936046,0.9497716894977168,0.9433411214953271,0.9375,0.9475309750900303,0.9321533923303835,0.9370140386248869,0.9375,0.9410576466061608,0.9443152454780361,0.9531772575250836,0.968421052631579,0.9554263565891473,0.9615921115921116,0.9578765147143682,0.9588126159554731,0.9467667023937121,0.9500187213242404,0.9487852548832778,0.9479166666666666,0.9574681518187997,0.9636215264355967,0.9690528290090653,0.9762650250749596,0.9771428571428571,0.9756221369320293,0.978319783197832,0.9711469534050179,0.9686773255813954,0.9674186771914189,0.9595918367346938,0.960177078033934,0.9703881552621049,0.9746130114197759,0.9852251436015871,0.9851851851851852,0.9909462915601024,0.9892665474060823,0.9930474246737204,0.9823252132984372,0.9764150943396226,0.9741114598934504,0.9688888888888889,0.9696969696969697,0.9766666666666667,0.9791579824927052,0.9884287424801369,0.9960563380281691,1,0.9938461538461538,0.9861167800453514,0.9843709951220168,0.9815400202634246,0.9850713012477719,0.9780727062896711,0.9783599088838268,0.9923015100006665,1,1,1,1,1,1,1,0.9896640826873385,0.9888232501303694,0.9817142374693058,0.9850247925647222,0.985531253602244,1,1,1,1,1,1,0.9987139241751906,0.9926470588235294,0.9876733826060544,0.9861111111111112,0.988,0.9956056884292178,0.9980769230769231,1,1,1,1,0.9933253424657534,0.986,0.9830364593824639,0.977431481930633,0.9795918367346939,0.9789473684210527,0.9838386769186132,1,1,1,1,1,0.9891304347826086,0.984998499849985
213,3112,Northampton County,County,PA,0.911031464147202,0.8911882510013351,0.9125629982589571,0.9245124511674088,0.955648182840015,0.9395454545454546,0.9308141150319533,0.9268324792871998,0.9290691738420823,0.9143185228978126,0.9079746546220987,0.9047165316817533,0.8776522425561156,0.8837209302325582,0.9182047911178786,0.8890811226451365,0.9110396570203644,0.9141083132114523,0.9093446687816787,0.8989040586978732,0.8947368421052632,0.892003568014272,0.8934943896008338,0.8822127469417395,0.8867473262970678,0.8656806156806156,0.8794788273615635,0.910621655655371,0.9133374224766577,0.9157509157509157,0.9333333333333333,0.9237312406203102,0.9087719298245615,0.9310628348783918,0.9466019417475728,0.9222356601946318,0.9215376513954713,0.9229623628074659,0.9111026961479152,0.9264978381717109,0.9452979525005355,0.9457977303070761,0.9340684818272702,0.9497059859866799,0.9417137886037408,0.9357857373346241,0.9204090706980881,0.9275023964563296,0.919080459770115,0.917686318131257,0.9290138161029061,0.9292021020766645,0.9426702577914583,0.9523582658408766,0.9528346831824679,0.94,0.9407589993030762,0.9348958333333334,0.9367570978932431,0.923927349302448,0.9130182661641055,0.9184838449531914,0.9139083073640473,0.9290780141843972,0.9487179487179487,0.9560433574207894,0.9536528489460281,0.9516129032258065,0.9517004858531009,0.9432314410480349,0.9446548200462976,0.9365118010795173,0.9355316783994072,0.9233190883190883,0.9343032507388043,0.9449694274596998,0.9660666485973775,0.9608940920598781,0.9576923076923077,0.9604802401200601,0.9591326105087573,0.950920245398773,0.9427903071142719,0.9522794105567511,0.9483667017913593,0.9595663052543786,0.9591651518248019,0.9557522123893806,0.966643975493533,0.9719642119970785,0.9720930232558139,0.9728086749363345,0.9717868338557993,0.9620253164556962,0.9586206896551724,0.9569788488916006,0.9549795361527967,0.9496402877697842,0.9671292740526493,0.9672040022234575,0.9809594082755664,0.9804921966835174,0.9803921568627451,0.9734631284171222,0.96875
