"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"United States",0,389000,385000,385000,379900,380000,379900,379500,375000,375000,372500,369900,365000,359900,360000,359900,359000,359000,350000,350000,350000,354500,353000,350000,350000,350000,352990,354900,355000,356500,354500,351909.5,350000,358000,359000,355000,357000,357017,359900,362000,365000,366900,367500,367000,365000,369900,369500,375000,374900,375000,378583.5,379000,379900,384602.5,384990,384800,382975,385000,388900,389000,389900,389900,390000,394900,398000,399500,399900,399900,399900,399900,4e+05,403346,408300,409000,419000,419900,425000,425000,425000,425000,425000,429000,429482.5,430000,433791.5,435000,439000,437500,439000,439900,439900,439000,435000,439000,439900,440000,440000,443889.5,449000,450000,450000,452900,453015,453285,450000,459900,462000
"New York, NY",1,714900,7e+05,699990,699985,7e+05,7e+05,7e+05,7e+05,7e+05,709900,719000,710000,699900,699000,699999,699990,699000,699000,699900,699000,699000,699500,699999,7e+05,7e+05,7e+05,7e+05,729000,729000,729000,729000,725000,735000,745000,739000,740000,740000,739000,749000,744900,749000,749000,749000,749000,750000,750000,778000,795000,799000,789000,795000,799000,799000,819900,8e+05,819000,825000,850000,859000,879000,898000,885000,875000,869900,869900,850000,850000,859000,885000,899000,899900,915000,950000,950000,926950,949000,925000,925000,925000,919000,929000,942005,950000,975000,974999,976200,975000,989650,988000,989000,989000,988950,995000,999000,999988,1049000,1045000,1050000,999999,999000,999000,999000,997000,995000,998000,998844
"Los Angeles-Long Beach-Anaheim, CA",2,935000,919900,920000,899000,899900,899000,899000,898500,890000,885000,889000,880000,874500,874900,869000,849000,850000,849000,849000,840000,839900,848000,849000,849500,849525,850000,849900,859000,860500,875000,880000,888000,895000,899999,915000,925000,939000,948000,959000,979000,995900,995000,999000,998000,999000,999900,1e+06,1050000,1049000,1050000,1050000,1080000,1079000,1060000,1075000,1050000,1090000,1099000,1100000,1100000,1100000,1149000,1149000,1193350,1195000,1195000,1195000,1199000,1199000,1199998,1238000,1249000,1250000,1269000,1250000,1249000,1259000,1275000,1275000,1275000,1290000,1299000,1300000,1348888,1350000,1350000,1350000,1349999,1350000,1390000,1395000,1395000,1399000,1400000,1438000,1475000,1495000,1495000,1499000,1495000,1488000,1493990,1495000,1495000,1499000,1499000
"Chicago, IL",3,428500,425500,425000,424900,419000,419900,419500,414900,4e+05,399900,399900,399900,399900,397900,389900,389900,389900,388000,385000,385000,386000,379900,379900,379900,380000,379000,379000,379900,380000,379900,379000,375850,378000,380000,385000,384000,384000,389000,389000,389900,399000,399000,399000,399000,405034.5,405000,409000,409900,412000,415500,413090,414990,412000,419000,415000,413621,419900,420000,420000,420000,420000,425000,425000,425000,425000,430000,434000,435000,439000,439000,439900,449000,449000,449800,449000,449000,449000,449900,450000,450000,450000,458245,460000,469900,473500,475000,469000,465000,469900,469000,469000,459900,464900,468500,469900,472000,477100,479000,478202.5,485000,480000,479000,479900,479000,479900,479000
"Dallas-Fort Worth, TX",4,349000,348144,345000,340000,340000,339900,339000,332500,325000,328000,328000,325000,320000,320000,320000,325000,329018,320990,321812.5,319900,324990,325000,328000,325000,325000,325000,329999.5,339900,340000,340000,339000,335000,339900,340000,344000,349000,349000,346000,349000,349900,350000,349900,349900,350000,356990,359000,359000,362500,365000,368490,365390,369900,369900,368111,375000,375000,378500,385000,385900,397900,399000,399500,408166,405000,4e+05,399900,399000,399900,399900,407500,405990,409000,415990,417840,420000,424500,420675.5,421900,423700,424520.5,425000,425000,429900,433990,435000,436990,436000,439900,439900,439000,439900,437990,439990,441900,439931,441990,450000,449990,453990,456670,459900,457990,454907,449990,450000,452000
"Philadelphia, PA",5,416950,415950,414900,410000,419000,419000,410000,409000,4e+05,405000,399900,399900,399900,399000,399000,399000,399000,395000,390000,395000,389900,389900,390000,394900,395000,394900,395000,395000,395995,396900,395000,390000,395000,396500,399000,399000,399000,399000,399900,397955.5,399000,399000,395999.5,399000,399000,399000,4e+05,399900,399900,399900,4e+05,4e+05,404900,409900,4e+05,402990,415000,410000,414900,419900,409990,409992.5,415000,416955,420000,420000,424900,425000,424900,425000,425000,425000,425000,425000,425000,429900,435000,430000,435000,435000,439900,439900,445000,449900,449900,449400,449000,449900,452985,452990,458500,457388.5,465000,460000,461590.5,459990,459990,459900,460370,464716,459500,459999.5,464990,465000,465000,460000
"Houston, TX",6,337000,335000,332000,331037.5,333060,331547,329900,327000,320000,319900,319500,316990,309990,310000,312500,317000,316049.5,310990,309990,309900,310000,311850,310000,314650,311382,310000,315000,314900,314900,312000,314900,314900,318961,319900,319995,329000,329900,329900,333879,336131,338999.5,339900,340000,344671.5,349316,349900,354000,358119,359990,364428,359900,369900,372956,374990,375000,378955,385460,389000,389000,395953,399000,399000,399900,400900,4e+05,399900,399990,4e+05,4e+05,403307,401611.5,409990,407995,409900,405990,409000,405000,403970,4e+05,403990,402300,400990,403990,4e+05,408924.5,408990,409000,409443,409000,401990,4e+05,399900,399987,399900,399990,403313,401995,403588,405000,410000,410000,409900,409742,408990,414131,414000
"Washington, DC",7,654900,650000,649900,649000,649000,649000,649000,639900,634900,639900,639000,634900,629900,629990,629000,634200,639000,629894,625000,624900,639000,629992.5,634990,627000,649900,650000,649950,649989,659990,659886,659000,650000,674900,680000,679900,679900,679000,675000,679999,685000,694000,695000,689990,699000,699000,699777,699900,699990,699900,699900,699900,699900,699900,699900,699000,695000,699000,699000,699000,695000,694945,698000,699000,699990,699900,712749.5,7e+05,7e+05,714900,719990,724000,720000,719990,725000,725000,725000,725000,729000,725000,728995,733450,739900,749000,749900,750000,751658,749990,756500,759900,754900,750000,750000,755000,769990,769900,774581.5,774900,775000,769900,774990,774275,769990,774000,769900,775000,775000
"Miami-Fort Lauderdale, FL",8,450000,450000,449000,439900,445000,439000,439000,434500,425000,429900,429900,424900,419000,425000,415000,416853,419000,419000,410000,414900,415000,419000,419000,424894,425000,427315,428000,440000,445000,439000,439000,445000,455000,439500,440000,445000,450000,450000,450000,455000,450000,454900,474900,450000,460000,469000,467000,475000,484000,489000,479900,485000,489000,489000,489000,490000,494900,499000,499900,5e+05,509994,510000,515000,529000,524999,525000,529900,538000,535000,539000,550000,559900,573990,575000,575000,579000,579000,589000,584900,579000,589000,593245,599000,599900,599900,625000,619694,619000,620000,624900,619000,615645,625000,623000,639000,642025,645000,649000,649999,649900,649000,649800,649900,649900,650000,650000
"Atlanta, GA",9,354999,349999,350000,349999,349900,349000,349000,349900,344900,339900,339900,339000,335000,334900,325000,325000,325000,320000,319987,315000,319000,309000,309000,307600,304900,3e+05,309900,317500,319900,324900,319900,315000,319000,319900,325000,325000,325000,325000,328932.5,329900,339500,342900,340000,340000,340000,345065,348000,349900,349990,350000,350000,362500,362430,362889,360000,364900,370000,369900,369000,371073,374990,379000,379000,379000,379900,383000,384217.5,380619,379900,384484.5,385000,385000,389900,398010,398844,401467.5,401625,399900,4e+05,404275,410000,415000,420520,420000,424955,425000,429000,429000,430000,429900,429000,427500,429900,434914,431095,435000,438000,439900,447000,449900,449000,449500,454495,450000,450000,450000
"Boston, MA",10,639900,639000,639000,638000,644900,639000,634900,629900,629900,629900,639000,629900,629700,629900,625000,624900,619900,615000,609000,599900,613950,619000,619900,619900,625000,624900,624900,619900,624400,621950,629000,629000,629900,639000,649000,649000,650000,650000,655000,654760,664900,675000,675000,679900,689000,694500,699000,699000,699900,709900,699899.5,699900,699500,699900,699900,699900,724000,725000,735000,739000,739950,749250,749900,749000,758695,750000,750000,750000,759000,769000,775000,775000,780000,789900,799000,789000,795000,789095,799000,797000,799000,799900,8e+05,825000,839000,849000,850000,849900,849000,849000,845000,849000,849900,849900,859900,860000,859995,875000,889900,879900,879000,899000,889900,879900,879000,879990
"San Francisco, CA",11,1025000,1069000,1075000,1095000,1088000,1089000,1090000,1075000,1050000,999000,999000,995444,995000,995000,995000,995000,985000,979975,959000,949000,949900,949000,949900,950000,969400,975000,985000,999000,1002997.5,1042750,1050000,1050000,1095000,1150000,1150000,1188000,1189500,1189000,1199000,1225000,1269000,1250000,1280000,1295000,1295000,1298000,1345000,1379500,1325000,1305013.5,1349800,1388000,1400000,1400000,1395000,1395000,1428000,1438500,1475000,1499000,1499000,1500000,1499000,1558888,1580000,1585000,1550000,1595000,1595000,1599000,1599000,1600000,1599999,1610747.5,1650000,1625000,1625000,1599000,1595000,1599000,1599800,1650000,1675000,1695000,1680000,1680000,1679000,1688000,1690000,1688000,1679000,1655000,1695000,1695000,1795000,1800000,1830000,1795000,1790000,1795000,1798000,1799800,1799000,1799000,1895000,1875000
"Detroit, MI",12,230000,232775,230000,229900,230000,229900,229000,225000,225000,229900,229900,225000,224000,224757.5,220000,219900,219900,224000,224900,224900,224990,225000,225000,229000,229500,228900,229500,229900,238800,239900,239900,241893,249900,249500,249900,250000,254900,259000,259900,259900,259900,269900,270000,274900,275000,279900,284900,284900,290000,289900,294000,295000,299900,299900,299900,299900,299900,299900,307200,314900,309900,319000,319000,320000,319900,319974.5,319900,319000,319900,325000,326640,329000,326550,328100,329777,329999,338000,339000,339703.5,344500,344650,345000,349788.5,349900,349900,350000,349900,355000,355000,359900,359900,359000,359400,359900,362990,368000,369000,374000,375000,374900,374900,375000,375000,374500,370000,369900
"Riverside, CA",13,419000,419000,423950,419800,415495,419000,411100.5,4e+05,399000,399900,399900,399500,399500,399950,399900,399000,399000,399000,395000,384900,385000,388000,389000,389500,388800,389000,389000,390000,389900,395000,390000,389999.5,398000,399000,403732.5,415000,425000,439000,439900,440000,450000,449900,459000,455967.5,455000,470000,480000,489000,495000,494500,492000,498000,495000,490000,487837.5,480000,490000,495000,495000,499000,499000,499900,499900,499900,5e+05,499999,499900,499900,499900,505000,519900,524000,527000,534977,530000,529900,534900,529000,525000,525000,525000,529990,545000,549000,550000,550000,549900,564000,564000,565000,565000,569000,569900,576888,589000,598000,599000,599884,599900,599900,599000,598800,597500,596000,595000,597500
"Phoenix, AZ",14,394956.5,389000,384900,384900,375900,369900,369000,359000,350000,349000,349808,349500,349000,349900,349000,349000,340000,330900,329990,325000,330000,330000,330000,339000,345000,354900,359000,357945,359999.5,369000,360000,365000,369900,375000,384500,385000,387500,389900,395990,399500,4e+05,399900,4e+05,399993,409185,410000,410000,419000,420000,424750,419900,420000,419000,415907,415000,412245,414900,419000,422900,425000,429000,429900,435000,435000,429400,434900,429900,429900,431020,439850,449000,449900,449999,459000,459900,459900,465000,460582,465000,463055,464250,469000,475000,479900,479999,483100,485000,485000,485000,484900,475000,475000,478000,488583,489900,498000,499900,499900,5e+05,5e+05,499900,499900,499000,499000,499990,499999
"Seattle, WA",15,599995,599900,599000,579950,579000,575000,575000,574500,569000,569000,569950,564000,550000,550000,549500,550000,549950,549900,544900,534950,539900,530000,534900,534500,530000,529950,544990,549000,549000,549950,549727.5,549950,550000,559990,569900,560000,567000,565000,575000,580000,595000,598000,605000,609950,620000,619000,619950,615900,625000,629950,629950,645000,640000,649000,649000,640000,645000,648147.5,645990,649950,650000,650000,654900,670000,679950,688000,694990,695000,699000,7e+05,705880,735000,739950,749000,749000,749950,750000,760000,759250,770000,795000,794950,799000,799000,8e+05,818250,824975,824975,850000,850000,850000,859950,879500,899777,902990,914990,910950,944995,949500,945000,948000,935000,940000,924500,925000,925000
"Minneapolis-St Paul, MN",16,395000,389900,388000,380000,389900,389900,389900,387950,374900,374900,370000,374900,364900,359900,351700,354900,349900,349900,349900,349900,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,359500,359900,364900,365000,377342.5,381990,380000,384900,379990,379900,384900,379900,395000,395000,399850,399900,399900,4e+05,410990,410990,414997.5,406990,407500,409900,409900,409825,409200,409900,410990,416900,416000,424900,419900,419900,419900,424625,424900,422842.5,419800,421000,424900,425000,427900,434900,432800,430000,434900,429900,429900,436587.5,439900,441500,450000,452900,457945,459900,450000,449900,450000,450000,450000,450000,454900,455000,459900,464990,469900,472161,472945,470000,469990,467900,469650,468298,469990,474900
"San Diego, CA",17,850000,849000,824438,815000,819000,819000,815000,799000,799000,799000,799000,779000,769900,760000,749000,750000,750000,749900,749000,729000,729000,725000,725000,738944,736702,740000,745000,759000,789000,782000,794900,797000,799000,799000,799000,849000,849000,849500,849000,850438,875000,895000,9e+05,899000,899876,899000,899000,899900,899900,899900,899000,899000,925000,899000,899000,915000,925000,915000,925000,925000,924900,950000,949000,949000,949000,949000,939000,949000,959990,975000,975000,985995,999000,999990,1049000,1024950,1025000,999999,1e+06,999950,999974,1023900,1050000,1099000,1099000,1099000,1095000,1099633.5,1095000,1100000,1149000,1119000,1144950,1149000,1149888,1175000,1175000,1199000,1199000,1199000,1220900,1199900,1189000,1198944,1200000,1200000
"St. Louis, MO",18,299900,299500,299000,298900,299000,299000,299000,295000,291500,289900,289900,289900,285000,285000,284000,279900,279900,279900,279900,279000,279900,278900,275000,275000,270000,274900,274900,275000,274900,274900,275000,274900,274900,272900,271350,269900,271400,270000,274900,274900,275000,276900,277500,276900,279000,275000,275000,274900,274900,274900,275550,279900,279994.5,285000,285000,285000,289000,289900,289000,286955,285000,289000,289900,291815.5,295850,299900,299500,299900,299900,314900,315000,315000,315000,319900,319900,320000,324900,324900,324900,324900,324900,325405,325000,325000,325000,325000,325000,331900,330945,329900,329900,329900,330000,334900,335000,335000,334900,335000,339000,339900,345000,349000,349982,349900,349900,349900
"Tampa, FL",19,319000,318000,319000,319000,319000,309000,302442,299900,299000,295000,290000,289000,279900,280000,279900,281847,284900,275000,275000,275000,279900,275000,275000,275000,275000,275000,275990,277000,279000,279900,279620,279900,279990,280000,282274,284900,285000,285000,289990,295000,295000,296990,299000,299900,3e+05,299900,3e+05,310000,309000,312000,309990,315000,317000,316970,320000,325000,325000,324990,325000,327103.5,325353.5,327990,329000,327500,325000,325000,325000,329900,330990,332995,339357.5,348790,345000,349900,349900,350000,350000,356500,355000,355000,363990,360000,373900,369700,375500,379900,379900,389900,386900,385000,385000,382995,389500,394000,392900,389900,390000,395000,399900,402990,402900,404107,409158,409900,412990,415000
"Baltimore, MD",20,514950,5e+05,499900,499900,499900,499900,499000,499000,489990,495000,499000,490000,479945,480000,475000,475000,475000,475000,475000,466886.5,469900,469900,464000,465000,465000,464900,474900,474000,474699,479990,479900,477115,485000,484990,488882.5,479900,479000,479900,475000,479350,485000,485000,487008,485000,483145,479900,485000,485000,489900,489900,490000,489900,490000,497745,494990,489000,489900,489000,487745.5,489900,486995,485000,489990,489900,489990,490000,489000,489900,490000,490000,498067.5,490990,485000,490000,498990,499757,499900,499900,5e+05,499995,5e+05,5e+05,5e+05,499900,499990,499990,499900,514990,522997.5,525000,524900,525000,525000,524900,525000,524900,524999,525000,525000,525982.5,529900,525000,529000,525000,532745,529900
"Denver, CO",21,475000,474900,467946,459000,459900,450000,459900,450000,449000,439000,439900,439900,435000,429900,425000,425000,429000,425000,427200,425000,431950,435000,434500,439000,439900,439900,439900,449900,452000,450000,459000,459900,469000,475000,476370,479000,475000,475700,476995,475000,479900,479900,486725,489900,494777,495000,495000,499000,499000,499000,496950,499900,499900,5e+05,509000,519900,515000,524000,525000,527950,530000,539000,539000,549816,549000,549900,549900,549900,549900,550000,559900,555975,555000,576405,580000,579995,594997.5,599000,598800,599000,599000,599900,6e+05,6e+05,610000,616900,625000,629000,625000,629000,628000,630000,635000,629500,630000,640000,635000,643950,649650,650000,650000,650000,649999,650000,650000,650000
"Pittsburgh, PA",22,259900,262000,259000,259000,259900,259900,260000,260000,259900,259900,259900,259900,260000,259999,259900,255000,256333,259000,257500,255000,257990,257990,259000,259900,263000,269000,265000,268500,262990,264900,268000,265500,265000,267900,269000,269000,269990,275000,274500,274900,275068.5,279900,279900,279900,282900,279900,279900,284900,289900,289000,287900,283900,285900,284900,279900,283990,283990,282900,287500,289894,289990,295000,299000,299000,299000,299000,299000,299000,299990,299900,299900,3e+05,299900,3e+05,308000,309900,309900,313445,309900,302900,309900,309900,315000,315000,318945,319900,314995,315000,319900,319650,318900,319900,319900,319900,319900,321990,325000,325000,329900,329900,329900,335000,334900,329900,329900,329900
"Portland, OR",23,450000,450000,449900,449900,449950,449000,449000,444900,440500,425000,425000,419900,420000,415000,4e+05,4e+05,405000,412000,412500,400111,411000,414500,415000,419900,421000,419900,424000,424950,420000,423900,425000,425000,429900,435000,439900,439950,444894,449000,449999,449950,449500,449900,450000,450000,469000,469900,474000,479850,478950,490000,489000,479900,485000,485000,489150,492850,495000,499000,499000,501400,519900,524900,514975,522500,519000,524900,525000,529900,539900,545000,549000,550000,551900,575000,569890,569000,574900,575000,575000,579950,589900,595000,599000,599950,6e+05,620000,620000,619000,617250,619900,624900,619900,625000,625000,625000,625000,625000,629000,635000,649000,639990,649000,645000,645700,645995,649000
"Charlotte, NC",24,349000,349800,348000,344900,339900,339622,337950,335000,329900,328900,329500,325000,324900,325000,319000,319000,319000,315000,314900,309000,314900,308500,302300,3e+05,304765,309900,311070,319000,315835,318000,315000,310900,310000,310000,314999.5,314970,319900,321999.5,325000,328803,326870,325000,329000,329000,327700,325000,330000,334999,330990,337990,345000,349900,349000,349900,349900,349000,347499,342500,345160,349500,350000,349900,349900,351891,359777,359500,359999,361120,363900,369900,369900,362500,359000,374900,375825,379900,385000,388000,385882.5,385000,389000,385742.5,385000,389000,392816,393000,395000,399000,398945,399000,399200,399000,399000,399000,399000,399000,399000,402250,409750,415000,415000,410000,409900,410000,410000,410000
"Sacramento, CA",25,489000,485000,485000,479000,479000,479000,474900,475000,472950,461950,459900,449900,449000,449000,439000,428200,425000,414900,404950,4e+05,413250,417500,410000,410000,409000,419970,419000,429000,439900,439990,449000,450000,469000,489000,497500,494392,490000,495000,489950,495000,519000,510900,529000,525000,525000,529000,526000,534450,530000,528950,529900,529900,535000,539000,534000,529950,530000,539000,539000,538000,543419,541450,549000,549500,560000,564970,565950,569250,574500,575000,574900,575000,589000,599000,599000,599990,609000,619000,609000,6e+05,609250,609990,609399.5,625000,630000,647916,640000,639000,639000,639900,649000,649500,650000,649900,650000,668000,675000,675000,674250,675000,669000,675000,675000,674500,675000,675000
"San Antonio, TX",26,315000,314999,316750,314990,314900,319000,319950,310000,299000,299900,299999,299900,290950.5,294950,289900,293500,292947.5,289000,295000,295000,299000,299000,299000,299900,299000,299000,299900,299900,299900,307500,304900,3e+05,303335.5,305785,307490,309583,309000,308706,309999,310990,310000,313990,316000,318000,323990,320402.5,325000,325000,324900,325000,323500,329900,330000,327964,326900,327500,329000,330000,332000,335990,336026.5,332625.5,318500,322033.5,319900,319900,320000,319900,324900,320000,324000,327900,335500,350000,349950,354675,360000,353812,353768.5,358000,359500,358907.5,355000,354900,355990,359900,365000,365000,364900,366000,369900,369000,364900,361990,359900,359900,359990,357437.5,359990,363094,362990,363925,364999,369500,368995,369494.5
"Orlando, FL",27,307140,3e+05,3e+05,299999,299900,299999,305233,3e+05,299000,295000,297000,289900,288485,289000,280000,279900,280000,275000,275000,276990,279900,279900,279000,279500,275303,279000,283945,287985,289000,289000,289900,290000,294900,294900,295000,295000,295000,298000,299900,3e+05,312990,312000,314990,313590,315495,319000,319000,319000,316990,319000,324900,324900,324000,324900,325000,325815,327795,329000,334749,335000,330990,332915,330000,330000,334990,339000,339900,346900,349000,349900,349900,350000,350000,350000,350000,359000,355000,356900,359000,355000,359925,369900,369900,369950,379267.5,385000,383500,385000,389900,389845,389900,389000,392970,389989,389845,389990,395000,396999,399900,409900,409000,409900,415000,419000,423000,416990
"Cincinnati, OH",28,275000,275000,270000,269900,269900,269999,269925,269900,269000,269900,269900,269900,269900,269900,269900,269900,264900,259900,259900,254900,259500,258000,254965,256175,259900,257580,259997.5,265000,265000,265000,264995,261500,260000,264700,269900,267600,268650,269900,269900,269900,269900,269900,272000,270000,275000,275000,279900,276800,279652,282495,280000,281330,280990,283975,284900,284600,282000,285000,284900,285000,289000,287550,289000,288150,289500,293000,295000,294517.5,297000,299000,299850,303000,305000,309900,319900,319500,319995,320000,319900,325000,326335,328400,329000,329900,329000,329900,329900,339000,335000,334990,338000,330000,333950,330000,329900,329900,329990,337700,340178.5,345000,349650,349900,348947.5,345365,349900,349900
"Cleveland, OH",29,249900,259000,255000,259900,259900,259900,259900,259000,257082.5,254900,249900,249900,249900,249900,244900,246990,245000,240000,239900,239900,243900,242000,239990,239900,239900,239900,239900,239900,239900,239900,239990,239900,239995,244900,244990,249900,249900,249900,250000,250000,254250,254900,250000,257000,259900,259900,259900,259900,262945,269000,267990,264990,264900,264000,264000,265000,265000,267990,269750,269900,270000,275000,275300,275000,275371.5,279500,275000,277900,279000,279900,279000,279900,279900,280000,287900,289900,289900,289900,289900,289000,289975,294000,299000,299000,299000,299900,299737.5,299000,299900,299990,299900,299900,299900,309800,309900,311937.5,312990,315900,318445,319030,315000,319900,319900,318900,319900,323600
"Kansas City, MO",30,299000,299000,298500,299000,299000,299000,298950,297000,297000,297500,298000,294900,294900,295000,289900,285000,288000,288900,289000,289000,289800,289225,290000,294579,288950,285000,285000,289000,289000,287500,280500,280000,285000,289000,290000,295000,289900,289950,298000,295000,294999.5,299000,299900,3e+05,3e+05,305000,310000,314900,315000,315000,310000,310000,315000,314950,315000,318748,315803,319205,319950,320000,320000,319900,329000,327091.5,329000,329033,329500,334900,339950,339900,342000,344997.5,345000,345000,345000,344900,345000,346015,349000,349250,350000,352850,355000,357000,360500,359900,359950,359950,364000,359950,359950,360000,366288.5,369000,370000,375000,378295,378000,375000,375000,380000,379000,384850,386322.5,390195,390000
"Las Vegas, NV",31,314900,310000,304244.5,299988.5,299900,299000,299000,290000,285000,279900,275000,274900,269999,274900,270853,259900,259143.5,259900,259900,254900,259999,257600,250000,250000,254800,255990,259000,265000,269900,269900,266000,270000,274900,279900,279812.5,285000,286540,289000,291250,299900,299000,299900,3e+05,309990,319000,325000,325000,329900,329000,330000,339000,345000,349000,349900,349900,350000,350000,350000,350000,357745,355000,359000,359999,369950,369000,369000,367950,369888,369970,369000,370000,375000,375000,377000,379000,385000,388000,388500,388500,389500,390000,392611,399000,399900,399900,4e+05,399999,399999,405992.5,415000,419900,425000,428000,430000,441000,445000,449000,453007.5,450000,460888,455088,464992.5,460000,469900,469000,469894
"Columbus, OH",32,289500,289500,282500,280000,284900,285000,285000,280500,279900,275000,275000,274900,269900,274800,269900,274700,274900,269900,269900,268000,269999,274000,274900,274900,269999,270000,269900,270900,273990,270000,272900,274900,272950,272500,272000,274900,275000,275900,279900,284990,289900,289900,294307.5,297000,299900,3e+05,304900,304650,3e+05,3e+05,314900,310000,317000,321519.5,326000,324900,325000,325000,329900,334800,336995,336000,335205,334927.5,338900,344000,342000,344900,349900,349900,349900,350000,350000,357000,350000,354900,350000,350000,353700,353400,353950,359900,359900,364900,369900,375000,359900,360000,359900,359900,359900,359900,359900,349900,368000,369900,378869,399000,398000,394250,389900,389900,389850,385000,389900,389900
"Indianapolis, IN",33,264900,259900,259900,259900,260000,264900,264500,259999.5,269893,265000,260990,259900,259900,259992.5,259000,258000,258000,254900,254900,257850,259000,254900,259900,259000,255895,254810,254912.5,259600,259000,260000,262500,260580,260000,262990,264900,264755,262900,259900,259990,261995,260000,265000,264900,266900,269900,274900,274900,275000,275000,274995,270000,275000,278990,284990,284995,288361,289900,289950,292990,292335,290000,295000,296900,299500,294900,295250,297000,296990,299795,299900,299900,3e+05,304590,305990,3e+05,309999,309992.5,312750,315000,317990,319900,317995,324000,325000,325000,328990,324900,324900,325000,325000,325000,320000,325000,319945,329000,330000,327995,342900,348990,349000,341990,342945,340000,339900,340000,339900
"San Jose, CA",34,1250000,1299000,1295000,1290000,1295000,1289000,1260000,1250000,1250000,1259000,1274950,1259000,1225000,1200000,1199000,1198888,1198250,1199000,1198000,1198000,1199000,1199000,1200000,1200000,1200000,1249974.5,1259000,1298000,1300000,1299990,1350000,1349888,1399000,1449444,1400000,1549500,1550000,1575000,1500000,1555721.5,1555721.5,1562500,1600000,1600000,1600000,1600000,1605000,1599475,1749500,1749000,1650000,1698000,1698000,1695000,1699000,1699000,1748944,1758000,1799900,1850000,1899993.5,1899000,1898000,1899989.5,1899000,1895000,1888000,1948000,1899000,1950000,1950000,1988888,1995000,1979000,1980000,1988000,1988000,1988000,1945000,1988000,1995000,1998000,1998800,2035000,1999900,2096500,2167500,2148000,2143999.5,2099000,2100000,2199999.5,2288500,2377500,2350000,2395000,2389000,2388944,2478500,2499000,2488000,2490000,2492000,2495000,2498000,2499000
"Austin, TX",35,4e+05,399900,399900,399900,405387.5,407500,406450,4e+05,399000,398000,399000,397000,397000,398800,399000,399900,399900,398120.5,397175,395990,405000,399999,4e+05,4e+05,4e+05,399990,404000,412000,412426,419900,419900,419000,422378,424900,422000,423900,417857.5,416950,424900,429128,432900,429970,439900,440000,439900,439900,445000,445222.5,435900,436794,444148,449000,447250,453995,450000,449756,450000,459900,460000,461990,469000,469000,474900,478990,480325.5,480000,479990,475000,469990,475000,475000,463990,472338,495087.5,498000,499999,510004,520000,525000,525000,529900,520000,531990,525000,523995,521857.5,525000,534000,534750,530990,529945,525000,530000,529945,525000,529990,525000,531947.5,539900,549500,549795,550000,554990,550000,559500,559990
"Virginia Beach, VA",36,419900,417000,415000,409900,409900,399952.5,399900,399900,399900,399900,399500,399800,399000,399000,399000,399000,399000,399000,399000,395000,399000,399000,389900,390000,389900,395000,379000,389000,379900,386900,390000,392900,390000,385650,388950,384305,385000,388250,389900,380000,390000,395900,384900,389000,389900,392900,390000,390000,389900,389900,389900,389500,390000,392000,389900,394900,395000,397894,399000,399000,397888,398835,398650,398575,399000,397475,398000,399500,399900,399900,4e+05,4e+05,405990,409000,399998,4e+05,4e+05,399900,401400,407775,409900,409000,407775,409970,406000,407745,408475,409500,409900,408637.5,405000,402535,4e+05,409000,409730,409000,409900,410000,409900,410420,412000,416900,417000,414945,415600,422000
"Nashville, TN",37,349900,349900,349900,349900,349000,345900,349000,344900,337900,339900,339900,339900,330000,330000,329000,329900,329882,325000,325000,325000,329900,329900,332883.5,329900,329900,329900,329900,329900,330000,333145,338950,339000,339000,339000,339764,339900,339900,339900,340350,349000,349900,349900,349900,349900,354900,359727.5,362839.5,359900,359900,369000,369900,374900,379000,379900,379900,379900,385900,389000,385000,389900,396761,395000,397450,399900,408298.5,406900,408900,409000,407800,419777,425000,425000,420000,429990,439000,442597,440000,449900,445000,449900,450607,455000,451900,454900,449900,464900,464900,469900,469900,474900,472825,475000,474900,475000,479900,480000,478900,479000,480000,489000,494945,496100,490002.5,494900,491176,498950
