SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
336,17943,Elgin,City,IL,,,,,,,,,,,,,,,,,0.8337965536409117,0.8759181334764494,0.8624331666091756,0.9463636363636364,0.8933182878206576,0.8864042234243629,0.842548709847288,0.8719851576994434,0.8697036249077215,0.9201325728379837,0.895417683421514,0.886457242582897,0.9226890832249748,0.9353343865192206,0.9016999260901699,0.9117996816734879,0.9568480300187617,0.9471050750536097,0.9164106576321797,0.9174311926605505,0.9145629472697969,0.9473079628896803,0.9399128283024055,0.9232020012507818,0.98380355276907006,0.9584081760784321,0.9835399600447345,0.9500593824228027,0.9507277397260274,0.9647112234113405,0.9807767752059631,0.9468215712932064,0.944755804643715,0.9808917197452229,0.9765276531008891,0.9728301075081282,0.9381841027623081,0.9712230215827338,0.9663483401546157,0.9491569427817281,0.9458333333333333,0.941506297765015,0.9498399789941148,0.9431438127090301,0.9426411738550466,0.9416551071442243,0.9449694274596998,0.9571923037768503,0.9531701078019368,0.9757575757575757,0.9675266903914591,0.9631019387116948,0.9565217391304348,0.96,0.9505280711506392,0.938509871874039,0.9476876421531463,0.899408575653031,0.9545824706694273,0.952133353406561,0.9719101123595506,0.972492358988608,0.9649749821300929,0.9743589743589743,0.9685964249664827,0.961651376146789,0.9649011728978958,0.9579019178650553,0.9573048699132756,0.958974358974359,0.967741935483871,0.9696969696969697,0.9792222426461213,0.9777777777777777,0.9692299600252472,0.9724828017510945,0.9856115107913669,0.9689616321931984,0.9649308106997664,0.9562510874398283,0.9645972293483838,0.961332099907493,0.9749303621169917,0.9724359520599101,0.9843402118221325,0.9827278141751042,0.9884507199450974,0.9791400595998297,0.9768921270117443
337,35593,Laurel,City,MD,0.9483186686646048,0.90000300001,0.9783950617283951,0.9233610341643582,0.9602280795309348,0.9534024312496321,0.9666288954884028,0.9450068399452805,0.9377930603313536,0.9525109672788574,0.989668319735509,0.9336445481827276,0.9051929490233445,0.9131668088469634,0.9144116752812406,0.9501557632398754,0.9007311166085539,0.9511904761904761,0.9777297833168106,0.9408819510983666,0.9212951847405629,0.9503167722574192,0.95823468706368,0.9235471946442653,0.92,0.9411764705882353,0.9534625147370988,0.9529411764705882,0.9512711502672062,0.9734513274336283,0.949535472972973,0.961038961038961,0.9625674687090168,0.9669889963321107,0.9669180912972516,0.9772727272727273,0.9586131770715949,0.9567798305876076,0.9714285714285714,0.9919832286646907,0.9946342019729715,1,0.9918266842821779,1,0.9955357142857143,0.9846153846153847,0.9818181818181818,0.9610323886639676,0.9742904348852304,0.9759036144578314,0.984649048981653,0.9712461794943039,0.9688995215311005,0.9742672549637568,0.9949972206781545,0.9880239520958084,0.9846153846153847,0.9645613032294942,0.9587314819225456,0.9789317319275744,0.980909090909091,0.97868638538495,0.968900675024108,0.9744583129619511,0.9869281045751634,1,0.981811567842852,0.9874955341193283,0.9725565270906098,0.96875,0.9769713886950454,0.98,0.9692337514884661,0.9861879242586638,0.9790209790209791,0.9824781106290108,0.9959082965661915,0.9874467450459526,0.9972719005759321,0.9797979797979798,0.9882352941176471,0.9818451278251205,0.9771075121721606,0.9737564754962638,0.9841906958861977,0.9826285313212845,0.9805675,1,1,1,0.9871018689128718,0.9910393355068072,0.9903794037940379,0.9938284741434348,0.9806932852094143,0.9772675608092748,0.9819447032021676,0.9972217077236525,0.9902475618904726,1,1,1,1,0.9970958373668926,0.98681218735789
338,3934,Cambridge,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0301204819277108,1.0630541871921182,1.096297146260047,1.0377358490566038,1.0648395181502144,1.0571147074453555,1.0138851013544223,1.0607553366174056,1.0931967871485944,1.0186640471512771,1.0877739362181045,1.0044510385756675,1.0556381909547738,1.0910910910910911,1.0535117056856187,1.0577486635042541,1.042383870048447,1.0103626943005182
339,5399,Kent,City,WA,0.8956778606965174,0.9086288833169909,0.9679144385026738,0.9537945503985851,0.9491498063313653,0.9185548071034905,0.9325842696629213,0.9283838106066573,0.8961839596949891,0.9195121951219513,0.9133358979290889,0.9065126050420168,0.8687694060551241,0.9184622346576911,0.9232544720138488,0.9121629418426254,0.9070103092783505,0.9265993265993266,0.9090909090909091,0.931712962962963,0.9212950776520137,0.9231404958677686,0.9287356321839081,0.9054889535204496,0.8970976253298153,0.8986613407969406,0.9446134229022828,0.9649122807017544,0.958204059306371,0.9877469367341836,0.9957531519575316,0.9668278046341057,0.9655383385226736,0.9817511782006307,0.98850041360028,0.9769953990798159,0.9607516290347022,0.97,0.9785327219674864,0.9861635220125786,1,1,1,1,0.9889129433392915,0.9965143645514564,0.9578441450201416,0.9634146341463414,0.9598622548285671,0.9656196280668855,0.9748700769483165,0.984897245521121,0.9868421052631579,0.9942396506516167,0.9917699760391707,1,0.9926101455166785,0.9739895958383353,0.9831394805724646,0.972569793859283,0.9601600266711119,0.9734170944520768,1,0.9976826442249055,1.0000485484027575,1,1,1,1,0.9913298862222154,1,0.9911927153306463,1,1,1,1,1.015359878391747,1,1.012422839506173,1,1,1,0.9956331877729258,1,0.9841269841269841,1,1.000250062515629,1.0154486670496015,1.019119141114762,1.0164909434982428,1.010958904109589,1.0003744781688861,1,1,1,1,1,1.0007743819071653,1.0262049624717278,1.0208354818860885,1.029770265400822,1.0139544631799562,1.001601602562564,1,0.9928588742774491
340,18073,Fargo,City,ND,,,,,,,,,,0.9728404669260701,0.97688,0.9833655299161879,0.8962199084961731,0.8971317055123936,0.9282786885245902,0.9740128521197915,0.9535232961108973,0.9781400518710633,0.9788166544923301,0.9655362460540464,0.9578544061302682,0.9448522083290026,0.9464094319399786,0.9319303811087134,0.9474920187598141,0.9364296636672309,0.9537210756722951,0.9720407222336207,0.9547325102880658,0.9764705882352941,0.9818283478339862,0.9814513118148186,0.9799038937539475,0.9805194805194806,0.9702174954591338,0.9708926519017648,0.9620956873315364,0.9678828998512152,0.9706875574253822,0.9887810977173634,0.9855072463768116,0.993366838260728,0.9806015705843298,0.9834888115910274,0.9765151515151516,0.9916078997538268,0.9791666666666666,0.9454049135577798,0.9758454106280193,0.9754385964912281,0.9822428898191705,0.9924417738491335,0.9946396664681358,1,0.9921821013312032,0.9839871897518014,0.9901947390205668,0.9875379939209726,0.9820388654032508,0.982211762518832,0.9799131797471804,0.9673105220265314,1,0.997456189937818,1,0.9890524726311816,1,1,0.9843917351051585,0.9837791890743215,0.9846878680800942,0.9814197236779418,0.9839357429718876,0.9968253968253968,0.9849586328799715,0.9881659594530882,1,0.9910741766697445,1,1,0.9859106342925009,0.9836065573770492,0.9811632724368573,0.9727626459143969,0.9628571428571429,0.9667269439421338,0.9771986970684039,0.9860544217687075,0.9799919967987195,0.9912587412587412,0.9951219512195122,0.9727291159772912,0.9699749687108886,0.9736748743118171,0.9654677983259755,0.9647058823529412,0.9719498327759197,0.9599358974358975,0.9704558382205833,0.976,0.9828473413379074,0.9975990396158463,0.9831218436423252,0.9750109217999126,0.9807767752059631
341,6790,Riverview,City,FL,0.9831932773109243,0.9578270192994996,0.8979041655796156,0.8606979137431003,0.9245573518090839,0.9010456051125908,0.9749303621169917,0.9649784238019532,0.9098550724637681,0.956054736212028,0.9267365055488721,0.8678237650200267,0.940678464342407,0.9360397196261683,0.939100826905705,0.9047118982289848,0.8905171178914195,0.9411764705882353,0.9541284403669725,0.936769424634751,0.9201840368073615,0.945164337168698,0.9970297265443636,0.9642268122202151,0.999312972331522,0.9622193607554065,0.9587328053355565,0.9747310283178495,0.968,0.9547738693467337,0.9793541556379036,0.990563791904949,0.9454949944382648,0.9443402126328956,0.9595613433858807,0.9658208243983798,0.9734513274336283,0.9614361984982877,0.9727626459143969,0.9741106333515623,0.9729992702505473,0.9710610932475884,0.9794838781907748,0.9620253164556962,0.9656665083205367,0.9630649989309387,0.954122604754711,0.9537650398810329,0.9530791788856305,0.9463414634146341,0.9560867148415787,0.9607686148919136,0.96,0.9547008547008548,0.95,0.9642857142857143,0.9460278956943602,0.9439843262979785,0.9444444444444444,0.944229369333598,0.949685534591195,0.9360671399524201,0.9509166988127384,0.9696969696969697,0.9707128068915973,0.9672577716254045,0.9603428862010097,0.9711595055915244,0.9611387339278659,0.9638280756348285,0.9631019387116948,0.9654251466022766,0.9592476489028213,0.9605290190035953,0.9718238252522662,0.9767578699617535,0.9791332263242376,0.9787188753928788,0.9842290203881203,0.9777631090391518,0.9827768801098987,0.9678810098951122,0.9736937544994486,0.9787395473476899,0.9796597444252633,0.9653483535374229,0.9774509803921568,0.9771859819569744,0.9704097375275496,0.9789406933740121,0.9734177215189873,0.9747058823529412,0.9786090139556165,0.9776122639781786,0.9788560916846357,0.9690528290090653,0.972,0.978012190223371,0.9818405663281009,0.974672909184197,0.9784735812133072,0.9794030685143761,0.9789710667234073,0.9753251083694565,0.9727458436199633
342,41641,West Jordan,City,UT,,,0.9758368302917927,1.0025636856368563,0.9833760385659903,0.9656142456982794,1.0087431284477857,1.018764172335601,0.9849387472620175,0.969350811485643,1.037125011515213,0.9734991887506761,0.9589163143779262,1.0274234295904514,1.0021676702176934,0.9954627750022823,1.0359815856777495,1.0337543274594383,1.030762950551281,1.0059338247835101,1.040113811912725,1.0669466666666667,1.0402446256486286,1.053616591341886,1.021104212784508,1.031681233933162,1.0541194118039345,1.0505410923940786,1.08184,1.0089326059967645,1.0666422810699772,1.0809919678714859,1.095874193548387,1.0773221497326202,1.0110525867714024,1.057923856889066,1.0380445833333334,1.06665892551614,1.056022938762121,1.0464653465346534,1.0587799136916438,1.0248813374298487,1.0175310344827586,1.084846937875398,1.0389423076923077,1.0402893792256953,1.0278083552317248,1.0358578947368422,1.0361475707146783,1.0437607521504302,1.0320972347241342,1.0157900464475957,1.0571894736842105,1.0092752839372634,1.033977661907877,1.065936499393572,1.005568336417781,1.0339788023082614,1.0211418145956608,1.0468987816295554,1.045369455169455,1.027398680148726,1.0432342819042084,1.0347008769696795,1.0645055500519087,1.0723161135693215,1.0231660231660231,1.0302413286237688,1.0532253454025726,1.0317460317460319,1.0417892878163626,1.0514120146678172,1.0079807822661673,1.0221285725628984,1.039958486600105,1.0448979591836736,1.0573918918918919,1.053811659192825,1.0138297872340425,1.001602564102564,1.0488026674749924,1.031562005915906,1.0228676225408468,1.020381569474442,1.018064793527667,1.0534576611091024,1.049844038843916,1.0577507598784195,1.0645023948908996,1.0606247051392703,1.060725259021079,1.025,1.0178144830160507,1.1150124583240721,1.0141486148739256,1.0491281695032997,1.0004001600640255,1.0873333333333333,1.0677864185785024,1.0671870801033592,1.1020708333333333,1.0840867944250872,1.0553185595567867,1.070794080217936,1.101824294398236
343,11726,Greenville,City,NC,,,0.9223072872361973,0.926829268292683,0.9422348484848485,0.9396165248737721,0.9162851253833344,0.9380863039399625,0.8994495980210266,0.8941176470588236,0.9444655373831776,0.8807045636509208,0.8874123539232053,0.9260832625318607,0.9142857142857143,0.9188034188034188,0.9411347959741454,0.9512195121951219,0.9237875288683602,0.9263868065967016,0.9224489795918367,0.9175359241822825,0.9227467811158798,0.9152428663133914,0.9417304296645085,0.9413534758044706,0.9234042553191489,0.9381663113006397,0.9416666666666667,0.916988728123119,0.9405700424499697,0.9392737430167597,0.9234128631779738,0.9299587992937022,0.9001731102135025,0.909590122439874,0.9177592371871275,0.9406426206846374,0.9099071317975402,0.9611231101511879,0.9202898550724637,0.9273182957393483,0.9428571428571428,0.9615384615384616,0.9338064772847381,0.9466666666666667,0.9365529979136027,0.911467410247473,0.9288330262192769,0.9250877056177299,0.9269089424254798,0.9285714285714286,0.9654761904761905,0.9447943682845499,0.9455019758118768,0.9546983957626796,0.9518079655682528,0.9458533241946538,0.9361496953872933,0.9289341482265192,0.9338919411391182,0.9167204648160103,0.9350863297956598,0.9461805014015701,0.9438640132669983,0.962278675904542,0.9484620024125452,0.9441185551096017,0.9561439192702192,0.9478527607361963,0.9428571428571428,0.9243130571012728,0.9577794754265343,0.9330325987639665,0.940224358974359,0.9504752376188094,0.9694399973317324,0.9761904761904762,0.9651159907871805,0.9624356946403887,0.9637037037037037,0.9543045293928687,0.9491525423728814,0.9482865707110258,0.9508644222020018,0.9590438915292143,0.9654720279720279,0.9741708147311883,0.9713622291021672,0.978172067263113,0.9727626459143969,0.9779527559055118,0.9742895805142084,0.9647058823529412,0.9678291430116248,0.9433962264150944,0.969811320754717,0.9828448892065761,0.9754877438719359,0.9748427672955975,0.9842305600870038,0.9744990892531876,0.9770453207769276,0.9815242494226328,0.9748743718592965
344,19172,Manassas,City,VA,0.9416666666666667,0.9696969696969697,0.9777777777777777,0.9622790697674418,0.9778493151982421,1.0000769349130636,1,0.9482440476190477,0.9418837675350702,1,0.9242761692650334,0.9666984883503926,0.9289167985268416,0.9904761904761905,0.9944305523982724,0.9614053498861251,0.9507169516878617,0.9647592463363573,0.989845644713427,0.9555555555555556,0.9680666666666666,0.9732824427480916,0.969133866794204,0.9759642682070977,0.9336445481827276,0.9638679519973494,0.9629629629629629,0.9860708534621578,0.980361956103196,0.9591930555555556,0.98,0.9824561403508771,0.9682804674457429,0.9992,0.9861111111111112,0.9909638554216867,0.96855811617172,0.9659013412139122,0.9909448437466646,1,0.9933309933309933,0.9922350763965408,0.9896907216494846,0.9850343944968805,0.9956495120666566,0.9744186046511628,0.9707317073170731,0.9571428571428572,0.9860200828233225,0.9827896786757546,0.9668968802095738,0.9897634525099314,0.9891252955082743,0.9948939545992252,0.9848660119994634,0.983751691274502,0.966027105517909,0.9704411764705883,0.9537252865034216,0.9670642450528599,0.9787234042553191,0.9423231364998775,0.9743523980507822,0.9817280891917002,0.9777788641999452,0.9868447022229005,0.9754361796282757,0.9827407988156609,0.9779883960192133,0.97264571355291,0.9660133376707873,0.9723280565551948,0.9692307692307692,0.9647538464319936,0.9855612611120314,1,1,0.9893199068797889,0.9932885906040269,0.979631624852496,0.9890711462450592,0.975218535159194,0.9869070333574578,0.9728183118741058,0.9773357467600837,0.987012987012987,0.9853654188948306,0.9975720789074355,0.9970472515956941,1,1,0.988,0.9790294246815986,0.9886887433284813,0.9754098360655737,0.9769664622605798,0.9820057908804556,0.9882352941176471,0.9848808683671069,1,1,0.9975335708413264,1,0.9928251003298805,0.991044776119403
345,11914,Hillsboro,City,OR,,,,,,,,,,,,,,,,0.9530000000000001,0.9194854692710814,0.9177997433354722,0.9346153846153846,0.9469364699627858,0.9215205788682472,0.934665898463618,0.9488372093023256,0.9436708378370888,0.9482911653427532,0.9576901086335049,0.9456307626094584,0.9596748984057518,0.9702187063750581,0.9776061776061776,0.9601920384076815,0.9776050190943808,0.9790600279199628,0.9594594594594594,0.967376697167334,0.9688013698630137,0.9890510948905109,0.9981084489281211,0.9868620915867194,0.9808612440191388,0.9980842911877394,0.992111414646659,1,1,1,0.9803921568627451,0.974769618093633,0.9741044202597477,0.9755323584697101,0.9890229324225421,0.9696969696969697,0.9980694980694981,0.9985714285714286,1,0.9890859481582538,0.9871018689128718,0.9811465948441709,0.9833366111220371,0.9753445044647779,0.9723865378715515,0.9588550983899821,0.9859154929577465,0.9917116005110549,1,1,1,1,1,0.9924499811249529,0.99000396001584,1,0.9839644693782141,1,1,1.022857142857143,1.0091571183120478,1.0233876500857635,1.0174931523970416,1.00778065950352,1,1,1,1,1,1,1,1.0068085106382978,1.0170056685561855,1.0047058823529411,1.016491665239677,1.0026666666666666,1,1,1,1,0.987880248722304,0.9867406542056075,1,1.004989722607957,1.0184696569920844,1.0039520841921483,1.0051652892561984,1,1,0.9990757934366461
346,25483,Lakeland,City,FL,0.8894536011278686,0.8712820512820513,0.8467741935483871,0.8514895509115162,0.8934169278996865,0.8973601134940313,0.8518464129072681,0.9186427365852843,0.872791519434629,0.8438940809968847,0.8656561346482481,0.892280370123437,0.8803521408563425,0.8546018121125417,0.8465027450668182,0.8542713567839196,0.8502165621565712,0.820977211662852,0.8607594936708861,0.8391534486424997,0.908662757388872,0.885558583106267,0.8878326208892591,0.8750203534798334,0.900009000090001,0.8639864500110285,0.9218061220285915,0.9191994069681245,0.9285714285714286,0.9351892127011744,0.8984609259143995,0.9291295201843133,0.8760665675397461,0.9045226130653267,0.8781943968872614,0.9175166759310728,0.8917647058823529,0.9413985413985414,0.9045226130653267,0.929866036249015,0.9176288702717983,0.9357142857142857,0.9584688995215311,0.9380863039399625,0.9111664591116646,0.9272727272727272,0.9210526315789473,0.9308823529411765,0.904081759486909,0.9175892909699028,0.9317318757192175,0.9431593384512873,0.9322889469103568,0.9411591593671018,0.9419354838709677,0.9517522546160759,0.9331053867391204,0.9380863039399625,0.9554140127388535,0.9383033419023136,0.9386733416770964,0.9475465313028765,0.9179890465788796,0.95,0.938731807155852,0.9439899307740718,0.96,0.9501680302404498,0.9408337811571768,0.956420181184487,0.9454139178548627,0.9602095459837019,0.9473684210526315,0.9546061415220294,0.955855834194898,0.956487600601976,0.9712818169734266,0.961038961038961,0.9676828760315848,0.9638035455949783,0.9764035801464606,0.9692307692307692,0.9693196976433971,0.96,0.9703000925750231,0.9629777367662072,0.9555555555555556,0.9564100759921194,0.959983993597439,0.9747899159663865,0.9697264699797564,0.968609865470852,0.9634398720174274,0.9617234439281381,0.9702850212249848,0.9647058823529412,0.9579789894947474,0.9688482423549586,0.9656996365054811,0.9702517162471396,0.9755487499847484,0.968299711815562,0.981124952812382,0.9634927973745999,0.9689310163243813
347,45548,Green Bay,City,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9455587392550143,0.9588920851135835,0.9660574412532638,0.9621802002224694,0.9472052572595673,0.9378292939936775,0.9505547034380237,0.9263157894736842,0.9338772005152426,0.9382022471910112,0.9025253536162263,0.9270833333333334,0.9482588406905057,0.9554345725411504,0.9583922703188759,0.9564838990426457,0.9506790564689064,0.9592822636300897,0.9469231714615871,0.9449104320337197,0.9052183173588925,0.9251523063533508,0.9509803921568627,0.9411764705882353,0.9574164046870535,0.9651229273870783,0.9552965010255778,0.9738924412785785,0.9721840532860384,0.9565979974143239,0.9670696123384743,0.9607519084636861,0.9519650655021834,0.9572649572649573,0.956097101632494,0.9591326105087573,0.9756441970268759,0.9920803483517885,0.9804902451225613,0.9867452135493373,0.9826831100171998,0.9848484848484849,0.9691036771055861,0.9702448165733063,0.9652663056441425,0.9593796268310688,0.9677496560991707,0.9573375246591307,0.9601941747572815,1,1,1,0.993920972644377,0.977224283106636,0.9764428739693758,0.96447818025091,0.9699869508481949,0.9841534612176814,0.9759686120647376,0.9771986970684039,0.9922390872642048,1,1,1.0008901200632587,1,0.9973315543695798
348,53787,Palm Bay,City,FL,0.9567059878617824,0.9067357512953368,0.9395991517887681,0.9330649970184854,0.9073842302878599,0.9399332591768632,0.9061638729622767,0.9333333333333333,0.8956796628029505,0.9024753900178458,0.8829922419719141,0.8537921876030758,0.9001859001859002,0.864406779661017,0.8514190317195326,0.8753067612687813,0.8580483870967742,0.8923076923076924,0.9128076838154118,0.9220871813895244,0.8908908908908909,0.938430907072022,0.9363057324840764,0.915944222742076,0.9142050279616005,0.9262759924385633,0.9345794392523364,0.9467455621301775,0.9164383561643835,0.9519834645043326,0.9539024390243902,0.9505944931163954,0.9349468559704639,0.9418142569788549,0.9523809523809523,0.964463311097635,0.9605662285136501,0.9411799790056303,0.9658703071672355,0.9507829977628636,0.9434008748492542,0.9725158562367865,0.9780189982289786,0.9649749821300929,0.9573295454875342,0.9591202086001036,0.9503916449086162,0.9425633280398014,0.9333333333333333,0.9243130144259626,0.9537749287749289,0.9383682748168729,0.9534559181733705,0.9594919174083388,0.9606408614289126,0.9480269489894129,0.9598997493734336,0.9554140127388535,0.9513683326183326,0.9607142857142857,0.9449697194413547,0.932415519399249,0.9610274579273693,0.966183574879227,0.9711595055915244,0.9543355566957414,0.969254820218864,0.9865771812080537,0.965771550041213,0.9592322868111318,0.9637046307884856,0.9581564584596726,0.9629629629629629,0.9615458580450619,0.9572659341915389,0.9754361796282757,0.9777777777777777,0.9574468085106383,0.9665394402035623,0.980653769179453,0.9691223681467585,0.9593303349147722,0.9792147806004619,0.9666666666666667,0.9633893681697836,0.9611396355582402,0.9611535382151876,0.9591666666666667,0.9810947073055838,0.9732135742176383,0.9713392464666483,0.9723141838758057,0.9709447027772369,0.9673115410273516,0.9702739146923811,0.9667097608274079,0.9704852426213106,0.9665996996157564,0.9744680851063829,0.9719859929964982,0.968421052631579,0.9798994974874372,0.9711176224361657,0.9708021678498986,0.9655172413793104
349,54121,Richardson,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,0.955224292606158,1.0138394918526066,0.9861313988409199,0.99681723419041,0.9943099716360289,0.9973640116661189,0.997558634689831,0.9960708001152627,1.0177839955232233,0.9824474168147139,0.9981546113899478,0.9883756735950732,0.9979234838117155,1.0036603773584907,1.0268206312548114,1,0.9979700576529663,0.9843030736240171,0.966485400109619,0.961952781112445,0.9887206597714865,0.9760331574490261,0.9648568213618263,0.9741176470588235,0.9990754716981132,0.9963225963884822,0.965480881530097,0.9918996960486323,0.9891304347826086,0.9724817715365919,0.9618763828179807,0.9634080181421241,0.9473504392928972,0.8986411764705883,0.9739706179441474,0.9831858607298483,0.9841865862119812,0.9893243112040471,1.0002382086707957,0.9941061452513966,0.9998577680525165,0.9953032680344371,0.9757296135497708,0.99004,0.9482187370307489,0.9689820376432079,0.953076923076923,0.9714285714285714,0.9635461980163563,0.9838898104054079,0.9710796666020547,1,0.9992911965176761,0.979498861047836,1.0019871384917605,0.9767732596394263,0.9565906148339154,0.9628491396558624,0.961038961038961,0.9603808829750252,0.9787857882028286,0.9811186075100892,1.0002128565346955,0.9891485809682805,0.9829190476190476,0.9307584893643082,0.9688195991091314,0.96454,0.9405754385964913,1,0.9521993333333334,0.965364104477612,0.9680827067669173,0.9533257524871659,0.9672742142538098,0.9692307692307692,0.9586454849498328,0.9423556106040671,0.9763067031789499,0.9447111111111111
350,41629,West Chester,City,PA,0.927710843373494,0.9176470588235294,0.9162374627270263,0.9344871921027789,0.9548043338852492,0.9490084985835694,0.9442255228857229,0.9462016761286834,0.9287333044023338,0.9368836291913215,0.9205128205128205,0.9223220785601036,0.9267431597528685,0.9196775156763213,0.9251795690343176,0.9206251666117828,0.9503959983326385,0.9430874370544764,0.9344564359041854,0.906252756752942,0.9562774217480845,0.9196376871536107,0.9203681472589036,0.9088311688311688,0.926140231449966,0.917,0.9269756585528509,0.9113086987537306,0.9406590593283911,0.9476599976599976,0.9445349258052841,0.9395652173913043,0.932,0.922699473759067,0.9390265486725664,0.9333333333333333,0.923896499238965,0.9251784105652152,0.9284656084656084,0.9491360812959959,0.9587020648967551,0.9635384541159617,0.9668815292287175,0.9612032842582107,0.9572796309149554,0.9625850340136054,0.9676331759946055,0.9434394834915352,0.9375662206176667,0.9373171324804092,0.9476177941563569,0.9661538461538461,0.9601920384076815,0.9727570646553856,0.9714285714285714,0.96,0.9718775847808105,0.9540229885057471,0.9602349579298302,0.9588311688311688,0.9383033419023136,0.9481008988112496,0.963011824489397,0.976027397260274,0.9768883725141081,0.9790709600288465,0.9792265669925244,0.974025974025974,0.9655459849958322,0.9555277728165744,0.9576505639497765,0.9591461240449835,0.9473903874879184,0.9595959595959596,0.9387611861730129,0.9587328053355565,0.96654162200786,0.978799856270212,0.977610693400167,0.968871108888611,0.9603895762042642,0.97,0.9699582027168234,0.9433962264150944,0.9537433155080214,0.9566457600301095,0.9532546963739624,0.9707732813535621,0.9749367072543956,0.980021520531648,0.9807692307692307,0.9799777282850779,0.953073845034558,0.9714285714285714,0.9665226414452421,0.9581647058823529,0.9708333333333333,0.9623325487157129,0.9714285714285714,0.9649354598772525,0.9764366557137641,0.9881220922035809,0.9886090765522773,0.9733333333333334,0.971119733924612
351,53636,Norwalk,City,CA,1,1.0136268343815513,0.973965477739918,1.000020000800032,1,1.0133333333333334,0.9928315412186379,1,1.0033444816053512,0.971830985915493,0.9538461538461539,0.9719839908519153,0.9463351288957291,0.968054211035818,0.9776636141417143,0.9636363636363636,1,0.9817490180225787,0.9798680814453685,0.9768376068376068,0.9734513274336283,0.972123183232017,0.9827586206896551,0.9630606860158312,0.9653979238754326,0.9636363636363636,0.985116441938123,0.994728304947283,1.0002382086707957,0.9804458598726115,0.9873092071052526,0.9931506849315068,1,1,0.9726027397260274,1.0001266143327423,0.9987834549878345,1.0156971375807942,1,1.0191607048224696,1.0262008733624455,1.0064186880325297,1.0250384024577572,1.0169827671937375,1.0085057143671445,1,1.0003114007464993,1,1.0034013605442176,1,1,0.9836065573770492,0.9940476190476191,1.0001333993031851,1.0000014705925606,1,0.9891891891891892,0.9867531765341985,0.9948586118251928,0.9705372199470007,0.9718148144801195,0.9988747186796699,0.984877468860609,1,0.9974993053626007,1.0042180824532108,1,1.002865329512894,1,1,1,1,0.9877469367341836,1.000128238009746,1,0.9912280701754386,1.0023892295772505,1,1.0046511627906978,1.0013796275005749,1.0011123470522802,1,1,0.9933774834437086,0.9957356076759062,1,1.0021739130434784,0.9957356076759062,1,1.0022731969415168,1.0001933179640994,1.001890359168242,1.0050978105972277,1.0026385224274406,1.0056875815977242,1.0008572256659578,1,1,1.0073334593540046,1.0101382488479262,1.000274047684297,1.0049477595968637,0.9901980396079216,1.001739251628189,1
