"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"United States",0,72.3273942093541,72.964509394572,73.6885245901639,74.5192307692308,73.6894164193867,72.6758286176233,71.8518518518518,70.9280303030303,71.3931297038756,70.3787878787879,69.5820433436533,67.7118644067797,66.40625,62.2330960854093,65.1260504201681,64.7943037974684,65.4236818524807,65.2874454667254,64.8319469167922,64.6195652173913,64.2201834862385,63.5335073977372,62.5782881002088,61.5953947368421,60.7969151670951,60.8739837398374,61.3636363636364,61.2095584736892,61.6666666666667,61.83970856102,61.9791666666667,61.9195046439628,61.2735849056604,61.9146005509642,61.0555555555556,61.7283950617284,61.7732558139535,62.2544833475662,63.0563798219585,64.0394088669951,65.2741514360313,66.0211267605634,66.6666666666667,67.315369261477,68.1208053691275,67.9304897314376,68.0628272251309,67.1717171717172,67.618332081142,68.574949814964,69.7026022304833,71.2361331220285,72.5703905540418,72.6672885572139,73.8260869565217,74.2388142101832,73.7435897435897,73.406862745098,72.7173913043478,72.0552884615385,73.2421875,73.205710102489,73.6479842674533,74.9,77.4223129744374,77.962577962578,77.7252037980114,78.3018867924528,78.9462719298246,78.524406283821,78.0381944444444,77.3218251669868,77.0348837209302,78.4761904761905,80.3977272727273,82.5627476882431,83.75,85.2496297226489,86.2404557906394,86.4553314121037,86.3783783783784,86.5102639296188,86.1607142857143,84.9890816681685,84.9056603773585,86.3095238095238,89.2697466467958,91.6666666666667,94.2307692307692,95.7966764418377,96.2121212121212,96.2354838709677,96.8408089731619,97.3053892215569,96.6312056737589,94.8643410852713,95.2295831818733,97.3303670745272,100,103.232893896611,105.01212611156,106.791969243913,108.082706766917,108.823529411765,109.489051094891,109.709270433352
"New York, NY",1,160.714285714286,159.751883617228,163.503245469951,165.177304964539,166.666666666667,166.666388888889,166.124469589816,164.648151144915,165.47619047619,161.517621145374,159.987394477399,158.625821018062,156.25,149.700598802395,152.618135376756,151.443001443001,151.354050948875,149.51768488746,148.565573770492,148.872180451128,148.492424242424,146.799580272823,142.890351841671,142.685851318945,140.228233645787,139.96,140.765765765766,141.318977119785,141.509433962264,141.335227272727,139.913232104121,139.453125,138.888194444444,138.432000617475,139,138.540703943315,138.461538461538,139.285714285714,140.443491154758,141.375449096672,141.428571428571,138.870431893688,138.61985472155,139.009497964722,140.541434291434,140.833333333333,141.443506874023,140.350877192982,142.109498531737,143.891402714932,144.337567359507,144.736842105263,145.629552549428,147.231011887955,146.533613445378,146.812080536913,146.825396825397,146.315789473684,146.38671875,145.196291407725,145.284237726098,146.198830409357,145.7343412527,146.666666666667,144.804088586031,145.374449339207,148.735119047619,147.727272727273,146.99841938883,146.508728179551,145.363636363636,143.239875389408,143.12,143.371757925072,144.444444444444,146.610666666667,148.27965599051,149.37852632993,148.75,147.420147420147,146.883827683616,145.852534562212,145.286514857674,144.230528846154,144.425265381337,145.648109764737,147.335600907029,150.165118437108,151.91414500625,153.688524590164,154.13961038961,154.765527407185,156,157.458563535912,156.24875,155.677033141343,155.86592178771,154.501552795031,152.958177832656,156.85138819425,161.528394567659,163.568660022148,164.805825242718,164.420485175202,164.759803921569,164.620535714286
"Los Angeles-Long Beach-Anaheim, CA",2,181.438356164384,183.120177000702,183.884297520661,185.185185185185,186.458333333333,186.502631355573,185.9375,188.117647058824,187.732699152676,186.069694180381,186.335403726708,185.019314257975,183.584970436773,179.824561403509,181.756756756757,181.087202718007,180.311890838207,179.561200923788,176.116804177264,174.689440993789,173.402464359911,171.539466446645,170.118343195266,169.381107491857,168.633252117415,168.004338394794,168.393278781957,168.195282149866,169.642857142857,169.354838709677,170.163619116499,171.428571428571,170.183798502383,173.910869565217,174.221754897177,177.570093457944,179.24296156056,182.119205298013,186.16247694726,191.471093302805,200.704225352113,206.79960771494,211.909827760892,218.75,222.403070417259,223.466227086738,226.308345120226,226.997529886903,227.073646793722,229.028956458698,228.472222222222,237.155651584477,240.585774058577,243.407707910751,244.756781197459,247.830855018587,247.422680412371,246.897590361446,248.587490467999,244.535158974697,248.995848161329,245.098039215686,248.411009816727,252.53164556962,261.035426666267,262.788478564543,265.374894692502,268.788488420416,270.37037037037,268.703898840885,264.046391752577,269.594594594595,272.443403590945,274.555735056543,279.283103137093,281.496062992126,285.420944558522,289.031997092239,292.317708333333,294.058383049629,294.308145240432,295.362722577912,296.946564885496,295.863309352518,296.992481203008,299.69512195122,306.31044203212,310.032362459547,314.754708534186,312.40728021978,309.848484848485,314.100222884007,314.661134163209,317.901234567901,319.29450678489,317.879204906499,319.781144781145,323.275862068966,326.976218695195,328.36747361887,330.602171767029,333.062188436672,334.660192123872,334.57249070632,334.970936363051,336.845806499371
"Chicago, IL",3,85.4166666666667,86.6,88.9081027667984,89.8686932806696,88.0608974358974,85.6617647058823,84.5444037131201,83.9775910364146,83.9082754522156,81.0234541577825,80.4024917071665,76.6831213024449,75.280627702017,70.0667302192564,73.9440059141745,72.2107438016529,72.547809993831,72.0217501605072,70.6807890675763,69.9,69.8135618211307,66.7420814479638,65.5172413793103,64.5882352941177,61.4358974358974,62.5176613667662,62.5629949604032,62.1914409205418,61.7732377654217,61.6113744075829,61.5671641791045,61.2251481237656,61.5562689134851,60.8536585365854,60.9542950007156,60.7287449392713,60.1973684210526,60.1070593289103,60.3960393777288,60.5582524271845,60.7287449392713,60.7805332568807,61.0294117647059,61.1261907376397,62.7958579881657,62.9089079013588,62.5680087051143,62.5860383591196,62.0772201654555,62.6059277245245,63.8813216349342,65.1705533584607,67.4003047164812,68.6641697877653,69.4444444444444,69.7872340425532,68.5800399380067,69.4444444444444,69.3548387096774,68.8289322617681,68.9061154177433,68.9371525909987,70.0934579439252,71.4020898788306,74.1047524571246,74.6794871794872,74.7739404156576,74.2280285035629,74.7282608695652,74.2264173525567,73.2808053504329,74.2156216631073,74.0162037037037,74.5582706766917,75.098814229249,76.6104294478528,77.9816513761468,79.3998259174915,81.344696969697,81.002331002331,80.1279129560807,79.7945205479452,79.1512805241215,78.0584805253623,77.9993333333333,79.249533146592,82.4685534591195,84.5783893327068,86.6860222836338,88.9423076923077,88.8888888888889,88.7906376109766,89.1763297001318,89.3448047650563,88.5745033112583,89.1068728673667,88.9073600081773,89.9685318146069,94.2641509433962,98.5054347826087,100,102.042628774423,103.196638800354,103.379310344828,102.727272727273,101.643192488263
"Dallas-Fort Worth, TX",4,54.5963937958227,55.5138702187462,56.4492170279647,57.2012257405516,56.8785197103781,56.3869780835066,56.1689583226446,55.7788944723618,55.49120390423,55.4646405610754,54.7746506867012,53.0461003895184,52.3593296714624,50.9174321459745,51.7241379310345,51.2958963282937,51.2464589235127,51.3698630136986,50.1478598852017,50,49.5867768595041,48.9143530644316,47.7693926260913,47.8371501272265,46.4308275426406,48.2296137339056,48.5683414370611,48.4240777338603,49.1441192711209,49.5867768595041,49.2245448415374,49.1047115854857,48.4759095378564,49.0441610594573,48.5102378770633,49.5444191343964,49.2731048805815,49.5,50.1988094378344,51.1523687580026,51.1062422354275,51.6666666666667,52.8683914510686,52.9661016949153,53.7485710071173,54.1501976284585,54.0700953179308,53.9529914529915,53.9573820395738,54.7936073059361,55.3138268305087,55.6935835361355,57.3145827531792,53.6363636363636,53.8274329594582,58.1234475746773,58.2010582010582,57.8901383633781,56.4337283633826,55.9241706161137,57.6477084483711,58.5954473153321,59.2334494773519,60.3993344425957,61.9578686493185,61.9703930576825,64.03155436753,64.5833333333333,65.3027786706668,65.8807212205271,66.0816056190505,67.6792133500322,67.3289183222958,67.8681206088993,69.0022624434389,70.9591474245115,72.1931954600022,74.4047619047619,76.9455049893198,77.8995028297066,77.0669546688121,78.046511627907,77.8942490070252,78.0497605539439,78.7291412291412,80.4597701149425,83.5922417953668,85.8643744030563,89.0564573074639,90.2227298031896,91.6259168704157,92.8792569659443,93.371757925072,94.1958990992677,95.3956915813348,95.670306556991,95.8787848152454,97.5704750993768,99.5637852165363,102.335164835165,103.6866359447,104.152484683458,105.941796280381,106.401384083045,106.813339120118,106.626047220107
"Philadelphia, PA",5,82.3260073260073,83.2235948562347,84.8765432098765,83.3333333333333,82.9202586206897,82.7573223930204,82.9145728643216,82.4650512268307,83.00732421875,82.7624309392265,83.2291666666667,80.8568931068931,79.719387755102,77.6621621621622,79.9372563487671,77.57548864291,77.7597402597403,77.7853260869565,77.0792160737813,74.9166666666667,73.9584319559974,73.75,72.9523809523809,72.4484104852203,72.4572865624433,70.9216454989723,71.4285714285714,71.3266761768902,71.4447074010327,71.5025906735751,71.5552523874488,70.685927672956,70.234375,69.9361802184466,69.2401960784314,69.355808232485,68.5714285714286,68.6216334894614,68.9578475886612,69.4444444444444,69.6934460887949,70.3844071467244,69.8924731182796,69.6585066300298,70.140428677014,70.2644348881451,69.4444444444444,69.1881918819188,68.8913403199117,69.0789473684211,69.3576388888889,69.9343390804598,69.4444444444444,69.3299309709383,69.3713450292398,69.6666666666667,70.0320512820513,70.9561924172917,70.8506944444444,70.1651917979105,69.7890371963563,69.7981366459627,69.9333333333333,70.6439393939394,71.469465648855,71.3213213213213,71.2102049846919,70.5085110967464,69.95,69.2499135596151,68.4158546347396,67.4689288878288,67.0492173389524,67.5675675675676,68.0208333333333,69.3955469361004,69.9,70.3125,70.6730122233031,70.5357142857143,70.7384979716149,70.3463203463203,69.8190789473684,69.6642857142857,71.3492063492064,71.969696969697,72.8502214277008,74.3508652252003,75.1417183348096,75.9044806507757,74.8953466583385,73.8720213394114,74.3557779799818,76.3888888888889,75.8766717980295,75.409713613978,75.6116071428571,77.0292207792208,77.6354064509099,80.1075268817204,80.822104117844,82.6086956521739,84.3099932019035,84.1874084919473,83.8569182389937,84.1750841750842
"Houston, TX",6,54.7997805814591,55.1447809607114,55.5330720572057,56.3365332671128,55.9610705596107,55.2544247787611,54.3478260869565,54.1837431693989,54.275199957152,53.7303763215566,53.3902829684997,52.0689932777845,50.78125,49.4987468671679,49.5181275814594,49.3604651162791,49.9853027630805,50.4772599663111,50.2135448444173,49.7685185185185,49.4791666666667,49.0898399307752,47.5409836065574,48.6213597009052,48.0217161016949,48.1423658872077,48.1637831321376,47.8460925039872,47.8747055614747,48.7544733288319,48.8997555012225,48.8903394255875,48.9872821479039,48.780487804878,48.5612065757624,48.281990521327,49.2253521126761,49.9291239702632,50.5284105410924,50.7744399976427,51.1936339522546,52.2552255225523,53.5987748851455,54.1149943630214,53.9186156390267,53.5987748851455,53.3049040511727,53.1161473087819,53.3873343151694,54.1125541125541,54.0674603174603,54.0386204342128,54.8188212876004,55.5,56.3579277864992,56.7602040816327,56.25,55.2890528905289,55.232977073835,55.1826715406027,57.1210967250571,57.5291312367841,57.7891156462585,56.9611740570174,59.5745243543129,61.9412103177469,60.7664233576642,60.3448275862069,60.4122245913291,61.5530303030303,61.7005404835789,61.1111111111111,60.933147632312,61.6600790513834,64.3976169461606,64.5161290322581,65.3409090909091,66.8173478220232,68.8651048026048,66.1099512874043,63.7205882352941,64.9473943777741,67.5513269904857,66.9642857142857,67.454954954955,69.4444444444444,73.020706455542,75.1769188408285,77.0292207792208,77.8935558181449,78.911135691245,78.5219399538106,78.7791206866351,77.9780564263323,77.4354771119383,77.247191011236,76.8813280017678,77.5847930769768,79.0993071593533,81.0048076923077,83.8803792851933,84.1326911993166,85.2559910368917,85.7071428571429,85.8085808580858,85.6110092858818
"Washington, DC",7,134.209845293105,133.671412113232,134.745762711864,137.903861308117,136.611224954463,134.822934232715,133.610451306413,131.727272727273,132.502651113468,132.575757575758,129.371966019417,126.746323529412,124.711316397229,118.968253968254,121.240601503759,120.407394885665,121.6287678477,121.739130434783,120.901088489335,120.616990589682,119.825708061002,119.189511323004,117.985416666667,117.015037124852,114.547502509332,116.792929292929,118.518518518519,119.773540740406,121.562631279808,121.527777777778,120.676328502415,122.049577564723,123.634588068182,124.472573839662,123.801916932907,122.816593886463,125.644248900063,126.71905697446,129.029733959311,131.818181818182,133.928571428571,135.234606123151,137.731481481481,138.980263157895,141.188098392005,142.840927128427,143.507972665148,142.335766423358,142.857142857143,144.649933949802,145.413870246085,144.213321919947,149.583333333333,151.785714285714,151.801415173338,153.786982248521,152.595419847328,151.359269425676,150.446428571429,148.724489795918,148.652539295534,147.194950911641,148.818119305484,150.42573320719,151.122625215889,151.255634256278,140.136054421769,152.569941444372,153.957689108362,153.239297277851,151.411296059183,152.820269146266,153.894927536232,156.24375,159.938513554647,163.433908045977,164.407524262151,166.666237113402,166.606601731602,166.666666666667,167.527120315582,167.695630081301,166.903409090909,167.671567736542,167.682926829268,170.847750865052,172.405172413793,174.805699481865,176.470588235294,178.321033210332,178.470982142857,178.090909090909,179.227941176471,180.147058823529,178.962345679012,177.829099307159,177.391975308642,180.462962962963,182.037037037037,184.430856689582,185.708516039695,186.704532027113,188.331358609795,188.620629370629,189.620535714286,189.484126984127
"Miami-Fort Lauderdale, FL",8,60.8448415922015,60.8519269776876,60.6796116504854,61.2371780443101,61.225452445129,59.9484255039983,59.0604026845638,59.2105263157895,58.9377903787947,58.5777126099707,58.7251612054218,56.687694457628,55.6818181818182,53.2217553688142,54.0833333333333,53.8000286755971,53.90625,53.6354706197535,52.991452991453,53.0769230769231,53.2587176666491,53.3333333333333,53.546488986248,53.3288043478261,53.3178066741137,53.2666666666667,53.7181996086106,53.6779261586803,54.3557168784029,54.1666666666667,54.9200772276451,55.188679245283,56.7344806242524,58.0046403712297,58.9109507529723,59.5555555555556,60.2850269883079,60.8259964381569,61.682808716707,62.6260014197343,63.3333333333333,64.7704590818363,65.2611634185197,67.1525543520679,68.4713944398998,68.3391003460208,69.0771995078024,69.690927218345,71.981981981982,72.6214113591033,73.0593607305936,73.4583196219354,75.9493670886076,76.9027550489084,78.2812066574203,79.9,80.7770961145194,81.8181818181818,82.991194764705,83.0423940149626,84.2311459353575,83.3363636363636,80.8704453441295,81.2641594370966,84.7361809045226,84.9922928470255,83.3333333333333,84.6428571428571,86.2604868182132,87.5,91.8738957597173,92.5925925925926,93.4819897084048,95.6571428571429,97.1131041513521,97.4842767295598,98.2008955062847,100.22271714922,102.803738317757,105.13382120525,106.25,107.278095919828,109.826589595376,110.53664921466,112.028301886792,113.194682675815,115.022369994459,115.629984051037,116.329931972789,116.844278578726,117.949922884133,119.465917076599,119.9,120.788148090149,122.403300825206,122.58064516129,123.892886034369,126.716417910448,127.697841726619,128.140685207414,129.649908286778,130.124575311438,131.199278629396,133.2,134.539732494099,135
"Atlanta, GA",9,44.877549141463,45.0231481481481,45.6521739130435,45.8752515090543,45.2682926829268,43.92,43.1423829219738,42.7511415525114,43.1061054677417,42.4636379011458,41.2304866850321,40.5424765739952,39.5668251452721,36.9612492408816,37.3831775700935,36.184130630585,35.8416073651172,35.2748154224774,34.0277777777778,33.4450402144772,33.2386363636364,32.3977781777458,31.9530710835059,31.9615886396708,31.5201554152501,31.3496280552604,31.25,31,30.7108965025632,31.3080239744443,31.3236071266798,31.5533980582524,30.8847790599615,32.3122015218858,31.4765210043457,33.7266021777874,34.5373648037085,34.9627285643117,35.5420733128776,36.3636363636364,37.2984962324615,38.1494668288843,38.7420237010027,39.5046311557319,40.8486707566462,42.0757363253857,42.6409903713893,43.0769230769231,43.8529088913282,44.2477876106195,44.5324096981692,45.6081081081081,46.9653179190751,46.6981132075472,46.8856947296372,47.6666666666667,47.2297297297297,48.6111111111111,48.5416666666667,48.907335827167,49.6816586755611,50.2933780385583,50.4918869546529,51.0217164902536,51.85322562919,52.3060796645702,51.430822361847,52.992277992278,53.3980582524272,53.6353358670031,53.0228758169935,54.4117647058824,54.2572463768116,55.1264975614928,55.6923076923077,56.2816469313089,56.9253557112022,59.0256015650375,59.5238095238095,60.0490196078431,60.4838709677419,61.4113412684209,61.0730169625395,61.2745098039216,62.5115848007414,63.2911392405063,65.3961136023916,66.6666666666667,69.2662904053361,69.2743688228544,70.5555130493922,70.8333333333333,70.7662588538313,72.3750905141202,72.7054987757734,72.9032258064516,74.8743718592965,75.9504053290807,77.5142118863049,78.0564263322884,79.3650793650794,81.4285714285714,83.1944444444444,83.156779661017,84.5384615384615,84.8302300109529
