"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"United States",0,84900,85000,85000,85900,85000,84900,84900,84000,84000,80000,79990,79900,78400,70500,75000,75000,75000,74000,70000,70000,69900,69000,66000,65000,64900,64900,64900,64000,64900,65000,65000,64900,62000,63750,62000,62900,62500,63900,64900,64900,65000,65000,65000,65000,65000,65000,65000,65000,65000,65873,66900,67900,69000,69800,69900,69900,69900,69900,69900,69800,69900,69000,69900,69900,74000,74900,74800,74900,74900,73500,72000,70000,70000,70100,73000,74900,74900,75000,75000,75000,75000,75000,75000,74900,74900,74900,75000,76000,79000,79900,79900,79900,79900,79900,79900,79000,79000,79900,80000,83500,85000,85620,87500,89000,89000,89900
"New York, NY",1,219000,219000,219900,219900,219990,219900,219900,219900,219900,209900,205000,2e+05,199900,195000,199000,199000,199000,195000,191500,190000,189900,189000,182000,180000,179000,179000,179000,179000,179000,179000,179000,178000,175000,175000,175000,175000,175000,175000,175000,175000,175000,174900,174500,175000,175000,176000,175000,175000,179000,179000,179000,179000,179900,184900,184900,185000,187000,185000,184999,181500,180000,182000,183000,185800,185000,189000,190000,189900,189890,189000,189000,185000,184999,185000,185000,189000,189900,195000,195000,193000,191000,191950,190000,189900,189900,190000,195000,199000,199900,199999,2e+05,2e+05,205000,209900,209900,209900,210000,214900,219000,219900,224900,225000,229000,228500,229000,229000
"Los Angeles-Long Beach-Anaheim, CA",2,215000,215710,218500,219900,220000,223000,221000,229000,225000,221894,224900,224900,220000,210000,215000,215000,215000,214900,208000,208900,205000,2e+05,199900,199900,199000,199500,199500,199900,2e+05,199900,199500,199900,199000,2e+05,199900,2e+05,204000,209900,215000,219999,229900,237000,240000,248900,250000,250000,252350,250000,250000,254000,250000,260000,269000,275000,275000,279000,275000,275000,275000,274900,280000,275000,275000,284900,299000,299900,3e+05,305000,310000,305000,299900,310000,314900,315000,319000,325000,325000,326000,329000,330000,330000,334000,335000,330000,329900,330000,339000,340000,350000,339000,345000,345000,349000,349900,349000,340000,349000,349999,353719.5,355000,359000,360000,360000,367999,369000,370000
"Chicago, IL",3,99913,100900,105000,106500,100900,99900,99900,99900,99900,95000,94900,89900,89900,80000,87000,85000,85000,84900,80000,79900,79900,75000,75000,74900,69900,70000,70000,69900,69900,69900,69900,69900,69900,69900,69900,69900,69300,69900,69900,69900,69900,69900,69900,69900,70000,70000,70900,70000,70000,70000,72500,73999,75000,77000,77900,79200,79000,79900,79900,79900,79900,79900,79900,80000,85000,85000,85000,85000,85500,85000,84900,85000,85000,85900,86200,89000,89900,89900,93900,91685,90000,90000,90000,89900,89900,90000,93000,94999,98000,99900,99900,99900,99900,99900,99900,99900,99000,99900,1e+05,109900,110000,112000,112900,112900,111999,110455.5
"Dallas-Fort Worth, TX",4,74900,75000,75900,77000,76526,76000,75810,75000,75000,75000,75000,74860,70000,69500,69900,69900,69900,69900,69000,69900,67100,65000,59900,59900,57900,56000,59900,59900,59900,59900,59900,59400,59900,59975,59900,59900,59900,59900,59500,59900,59500,59400,59900,59900,59900,60000,59900,59500,59000,58000,59900,59900,59620,59500,57000,64500,64300,63949.5,60900,61000,63000,65000,64094,65000,69000,69500,70000,74500,74000,74245,72900,75000,74900,75000,75000,77000,78000,79900,84500,84500,83000,85000,85000,90000,89900,90000,90000,92000,99000,99000,99900,104500,90000,99925,1e+05,99000,95000,99900,1e+05,110000,110000,113460,119900,120000,120000,120900
"Philadelphia, PA",5,99999,104000,105000,1e+05,1e+05,1e+05,1e+05,1e+05,102000,1e+05,102000,99900,99900,97000,99869,95000,96750,95000,94650,90000,89900,89900,89012,89000,86900,85000,85900,85000,85000,85500,85900,85000,85000,84900,84500,84900,84500,83300,84900,84900,84900,85000,84900,84900,84999,84900,84900,82700,84900,84000,84514,84900,84900,84900,85000,84995,84999.5,85900,85000,85000,85000,85000,85000,85000,87900,86500,86900,85000,85000,84900,84900,82900,83000,84900,84900,85000,85000,86900,88000,87000,86900,85000,85000,85000,89000,89500,89900,90000,92900,94900,93000,92500,93000,95000,95000,94900,95000,96166,98500,99000,99900,99972,104900,104900,102500,103740
"Houston, TX",6,79900,79900,79900,79900,79900,79900,79000,79000,79900,79500,77900,75000,73000,69900,70000,70000,70945.5,70000,69990,69900,69500,69500,65000,67000,64900,65000,65000,65000,65000,65000,65900,67900,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,67900,69500,67500,65900,66900,67900,67500,68500,67000,59900,59900,60000,60000,64000,62500,60000,60000,60000,64900,64500,64900,60000,69900,75000,71900,70000,70000,74900,74900,74000,73500,74900,76000,77400,79900,80000,85000,85000,85000,84995,87000,87000,87000,86000,89000,90944.5,93000,93900,94900,95000,94900,92000,92000,93900,90000,89900,89900,90000,95500,98500,98000,99000,98000,98000
"Washington, DC",7,171000,170000,174000,175000,174900,172000,170000,170000,170000,169900,165000,161500,159900,150000,155000,155000,156900,155000,153900,159900,150000,150000,149995,149900,145000,149900,149900,149900,151000,152000,150000,150000,153000,155000,153000,150000,159000,159999,160000,165000,169000,169900,175000,175000,179900,179900,179999,175000,179900,184900,184900,182900,189990,192950,192499,194990,190000,189900,189900,189500,189891.5,189000,189800,189900,190000,190900,178500,194375,195000,195000,189999,189000,190000,194900,199000,199999,199950,2e+05,2e+05,203996,2e+05,2e+05,199900,204900,2e+05,206700,214000,215000,217500,219900,219000,217900,219000,218000,215000,219900,219000,219900,225000,227500,229950,230000,233925,230000,230000,230000
"Miami-Fort Lauderdale, FL",8,63050,62950,63650,64000,63000,60000,60400,63720,62900,60000,61200,59900,59900,55000,58000,59000,59000,59000,59000,59000,59000,59000,59000,58000,59000,59000,59000,59000,59900,59900,60000,60000,62900,64200,64900,65000,65000,65000,66500,68000,69000,69900,69900,71300,74900,74500,75000,75000,78000,78900,79000,79000,80000,80000,83000,85000,85000,85900,87000,88900,89000,87650,85000,85000,89900,89900,87965,89500,90000,90000,97000,99000,99000,99900,1e+05,103000,104000,107900,109900,114650,114900,115000,118900,119500,120000,120000,124000,123863,124500,124900,125000,125000,125000,127900,129000,129000,129500,134500,134900,134900,135000,136900,138900,139900,140000,140000
"Atlanta, GA",9,64900,65000,65000,65000,65000,62900,61500,62000,62900,61249,59990,59900,59000,54900,55000,53900,52900,52000,49900,50000,49500,48000,46000,45000,45000,44900,44900,44900,44900,45000,45000,45000,42500,44900,42000,45000,45000,47500,49000,49900,50000,50000,50000,50000,54900,54900,55000,56000,59100,59900,57000,59000,59900,59900,59500,59900,59900,60000,60000,60600,62500,63000,62000,62000,65000,65000,62500,65000,64999,65000,65000,65000,65000,65000,65900,66000,65000,69000,69900,69900,72000,73000,74900,75000,75000,76900,79000,79000,83025,83451,84900,85000,85000,86000,87000,88000,90000,91900,95000,95000,95975,99900,94900,99000,99900,99900
"Boston, MA",10,189000,189900,189900,192900,189900,189900,194000,192610,192700,189900,189900,185000,184000,174600,174900,175000,179900,179900,179000,179000,175000,175000,165000,159000,165000,164937,167500,169000,169000,169900,174900,174900,175000,175000,175000,175000,174900,175000,178500,182650,187949.5,189000,189900,189900,195000,195000,194000,189900,189900,193450,199900,199900,199999,2e+05,2e+05,2e+05,205000,204900,199999,199900,199900,199900,2e+05,207000,209900,210000,219900,219000,219000,219000,219000,214900,209900,215900,219900,224900,224900,225000,229000,229900,229000,229900,229900,229900,228000,229900,239900,239900,249900,249900,249900,250000,259900,259900,259900,250000,255000,259900,259999.5,265000,270000,279000,279000,275000,279900,279900
"San Francisco, CA",11,225000,225000,225600,229900,229900,230000,230000,230000,229000,229000,224500,219900,219000,194900,209900,209000,209000,206980,2e+05,209392,199900,2e+05,202900,2e+05,204900,209000,208500,207000,214900,219900,225000,223450,225000,229000,229900,239998,245350,250000,259950,273000,294000,299000,309900,319000,324900,328000,320000,325000,329950,345000,349000,350000,350000,350000,359000,360000,359000,359000,350000,349000,349000,369000,375000,389000,399000,399950,399900,4e+05,4e+05,415000,410000,4e+05,415000,424500,431000,439000,440000,449000,449000,449900,449000,449000,448000,445000,449000,450000,459700,465000,475000,479000,479000,478000,475000,479000,484000,479000,480000,498000,499000,504900,519000,519950,529000,529000,535000,535000
"Detroit, MI",12,25000,25000,25900,25000,25000,25000,25000,25000,25000,25000,25000,24000,22900,19900,20000,20000,20000,20000,20000,21500,21000,20000,20000,21000,21000,20000,20295,21900,21900,22200,22500,22000,21995,22900,23000,24900,23900,23500,24000,24900,24900,25000,25000,25000,25000,26900,27900,29700,28900,28995,28500,29900,29900,29900,30000,30000,30000,32000,31900,34900,34900,34900,35000,35000,34900,35000,35000,35000,35900,38000,37900,37116.5,37500,35900,35549,37500,39000,39900,39900,40000,39995,39999,40000,41900,40000,40000,41000,42900,43000,44900,44900,44925,45000,44900,45000,44900,44900,44900,45000,45000,45900,47000,49500,49900,49900,52000
"Riverside, CA",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105999,114880,115000,119000,115000,115000,117000,112500,110000,117250.5,119000,119900,120000,119000,123500,125000,129000,128888,125000,125000,123000,120000,124999,128500,129900,130000,134900,139000,141750,140000,148500,145000,134900,139000,139000,147000,149000,149900,150000,150000,154900,160000,165000
"Phoenix, AZ",14,79500,79900,80000,79900,79900,77900,76900,77000,75500,74900,74500,72779,70500,67900,69900,69000,69000,68400,65000,65000,64900,64900,65000,64900,64900,65000,67000,66800,67500,69500,69900,73500,71000,75000,75000,79000,79900,79900,84900,85000,88000,85900,89000,89900,92500,95000,99000,99000,99900,102000,108300,108000,107695,109000,109000,105900,105900,107500,108000,109900,110000,109900,105000,105000,110000,110000,102150,109900,114500,115000,115000,119350,119800,119900,119900,120000,113000,119000,120000,119900,120000,122000,125000,124900,125000,129900,130000,129900,130000,134500,134000,135000,138900,141415,140000,139696,139900,140000,140000,145000,145000,145000,145000,149000,149500,149900
"Seattle, WA",15,194950,194500,194900,194400,190000,185000,185000,181900,179950,176950,174950,169950,169000,159900,159900,155000,150000,149950,147900,148000,140000,139950,139500,134900,134000,134999,134900,134600,134999,135000,135000,139000,135000,135000,135000,139000,139500,139950,140500,145000,149900,149950,150000,152900,155000,158500,159999,159000,159000,160000,161100,165000,169900,170000,174900,175000,175000,175000,175000,175000,179900,179950,184000,187500,189900,195000,195000,199000,199900,199500,199900,199000,199750,2e+05,214000,217300,219950,225000,229500,229950,229950,233525,229999,229000,225000,229990,235000,245000,249950,249950,253000,254950,258000,250000,250000,250000,249900,250000,260000,265000,270000,279000,279950,279950,280000,284900
"Minneapolis-St Paul, MN",16,114900,115000,117600,117900,116000,115000,114900,110900,109900,109900,105000,1e+05,99900,95000,94900,94809,89900,89900,85000,85000,84500,83400,82900,81900,80000,82900,82900,80000,84000,84900,84900,85000,85000,88000,88000,89900,89900,89900,89900,94500,99900,99900,99900,99900,99900,99900,109500,105000,1e+05,101900,105000,109900,110000,112500,114900,115000,119000,119000,115000,112500,112500,113990,118900,120000,125000,129900,129900,129900,129900,129000,125000,120000,119900,123900,129000,130000,134900,135000,139900,139900,138500,138000,137000,130000,129000,129900,139900,144900,149900,149900,149900,149900,149900,149900,149000,139900,135000,138356.5,147869,150000,157500,159900,160000,164900,164644,160000
"San Diego, CA",17,185000,190000,191500,190000,195000,199000,199900,199900,199900,199900,2e+05,199999,199000,187500,194900,195000,196565,191500,190000,189900,189000,185000,184000,180000,179900,180000,180000,179900,180000,180000,179900,180000,175000,179000,175000,182350,185000,189000,187000,195000,199000,205000,215000,224877,230000,236000,235000,239250,239900,240000,249000,249900,239000,245000,250000,250000,259000,253400,255900,250000,250000,249900,251559,259000,266249.5,249900,280000,289000,285000,281499.5,278000,274999,275900,285000,290000,289999.5,299000,299000,309000,310000,315000,314900,319700,320000,329900,335000,335000,335000,339000,340000,345000,345000,348000,349000,349000,345000,340000,339000,349000,350000,344900,325000,340950,349000,349999,350000
"St. Louis, MO",18,67000,68000,68900,69900,69900,69000,67500,65000,65000,65000,65000,64000,60000,59900,59900,59000,59900,59000,55000,55000,55000,52775,49900,49900,49500,49000,49000,49000,49000,49900,49900,49000,48546,49500,48000,48000,46900,48000,48000,48000,48500,48500,49000,48000,47900,47500,47000,45900,45000,45900,49000,47999.5,49900,50000,49995,49900,50000,50000,50000,50000,49900,49900,54000,50000,50000,50000,50000,50000,49900,49900,49900,49900,49900,49900,49900,50000,50000,50000,50000,52000,50000,49999,50000,49900,49900,49990,50000,51000,51900,52500,52500,54900,54900,54900,54900,53900,51900,52000,52900,54897.5,55000,55000,55000,55000,54900,54900
"Tampa, FL",19,64900,64900,64900,64900,63500,61825,60000,60000,59900,59900,59900,58900,55000,51500,54900,54900,52530,50000,49900,49900,49900,49900,49900,49900,49000,49000,49000,49000,49500,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49925,50000,53000,53900,53900,53900,53000,53500,53175,53000,54000,49950,52900,53500,54900,54900,54900,55000,57000,56900,55000,55900,59000,59000,59900,59000,59000,59000,59000,59000,58000,59900,59900,59900,62500,62900,64500,65000,65000,65000,68900,69817.5,69900,69900,69900,70000,69900,72900,75000,75000,75000,79900,79500,79500,79900,80000,84900,84500,85000,85900,85000,85000,89900,89900
"Baltimore, MD",20,114500,115900,119900,120000,119900,119900,119000,115000,114900,113799.5,112000,109900,1e+05,99000,1e+05,104900,105000,105000,99999,104400.5,99900,99000,98500,95000,90000,90000,90000,89900,94900,95500,91888,90000,94900,94900,95000,94900,92500,90000,89900,89900,92900,94500,94902.5,94000,95000,95000,94500,95000,94900,95000,90000,89999.5,93000,94900,90000,90000,93000,90000,90000,90000,94900,92000,94000,94900,96000,97500,90000,99000,99000,99000,98900,96500,98000,97900,99000,99000,99900,1e+05,99900,1e+05,1e+05,100800,102000,1e+05,104900,105000,106500,109900,110000,110000,109000,108999.5,110000,110000,109900,109900,110000,114900,115000,117500,119000,119000,119999,119900,120000,120000
"Denver, CO",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,179900,179000,180000,184500,189950,192000,193000,195000,199900,199900,195000,194973,199000,2e+05,207500,219250,220000,220000,219925,220000,232000,238936.5,235000,232000,229900,240000,249999,250000,252700,254900,257000,259000,259900
"Pittsburgh, PA",22,49500,49900,49900,52000,52400,52900,53900,53500,53900,53894,50000,49900,49900,49900,49900,49900,49900,49900,49250,49747,49000,49000,47900,48900,47500,46900,46500,46900,47900,48900,49000,49000,49000,49500,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,50000,49900,49900,49900,49900,49999,50000,50000,50000,50000,50000,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,50000,49990,50000,50000,49900,50000,50000,50000,50000,50000,52000,51900,50000,52000,52000,53050,52900,50000,50000,50400,51500,52250,54000,53250,52000,52500,52000,54300,53450,52500,52000,54500,55000,55000,55000,55000,55000,55000,55120
"Portland, OR",23,169800,169900,169900,169900,169000,164900,160000,160000,157900,155000,149900,149900,148900,139900,142532.5,139900,139500,139000,135000,136773.5,132000,132000,129900,129000,125000,126500,125000,125000,129000,129900,129900,130000,125000,129900,129000,130000,130000,135000,135000,139000,145000,145500,149000,149900,153825,155900,154900,158175,156900,159900,159900,160000,159900,164950,169500,171950,169900,170100,172000,170050,172500,175000,178700,179900,183600,189500,189900,197000,199000,195500,199900,199900,199900,2e+05,205900,215000,219900,223550,225000,229970,230000,234900,239000,235540,235000,237500,239900,239999,249900,250000,258900,259000,259900,259900,259000,259900,255000,262352.5,265000,269000,269999,274900,279500,279900,279900,279900
"Charlotte, NC",24,69900,69900,70000,72900,70400,70000,69900,69500,69000,67500,65000,65000,64900,59900,59998,59900,59900,57000,55000,54900,52000,50000,49900,49000,48500,49900,49500,49000,49500,49900,49900,49500,49000,48125,47900,47900,46000,49000,49500,49900,49900,50000,50000,50000,49900,49900,49900,49900,50000,50000,52900,53000,51000,54000,52650,54900,55000,54900,55000,55000,55000,55000,55000,55000,62500,61900,60000,60000,60000,60000,59900,60000,59900,60000,59900,59900,60000,60000,59900,60000,60000,60000,61900,61000,63500,64900,64900,62405,64900,64900,65000,67000,67500,65000,65000,65000,65000,64900,68000,69000,69000,72000,72000,75000,74900,75000
"Sacramento, CA",25,,,,,,,,,,,,,,,,119900,115000,114900,114900,115000,110000,110000,109000,109000,107800,109000,109000,109000,109000,109900,110000,112000,105000,112000,107000,119500,119500,124900,129000,129900,139000,136000,140000,145000,149900,150000,150000,150300,150000,150000,159000,159000,159700,160000,169000,170000,170980,172862.5,169900,154900,175000,174000,175000,179000,181750,185000,185000,185000,189975,194900,199000,197450,199000,199000,199000,2e+05,2e+05,209000,211500,219500,224000,224999,225000,225000,225000,225000,225000,229000,239000,245000,249000,249900,249900,249500,249000,240000,244900,245000,249000,249900,250000,250000,259000,259000,259844,259000
"San Antonio, TX",26,70000,70000,72000,72500,70900,71700,72000,70000,70000,69900,69900,69000,66900,64900,65000,65000,64900,62150,60000,60000,59780,59900,59000,59000,56900,57000,58949,58000,58000,58500,57500,57500,56000,57000,55500,57000,55000,56000,57274.5,57224.5,56594,56405,55000,55000,55000,54999,55000,56640,58125,59000,58000,58000,55000,58000,59000,59000,59000,59000,59000,59000,59900,59992.5,60000,59900,60950,60000,66000,67950,67000,65000,65000,65000,65500,67000,65000,65000,65000,65000,65000,65000,65000,68900,69000,69700,69900,69900,70000,72000,70000,72500,75000,75000,75000,77300,78000,79900,79790,79000,80000,81500,83000,85000,85000,89900,89000,89500
"Orlando, FL",27,64470,62900,60500,61900,59900,59000,59350,59900,59900,59500,59800,59900,59900,51900,56600,55900,55000,55000,55000,52900,51900,52500,50000,50000,50000,51000,52000,52000,54000,54500,52500,52000,49900,52000,49900,53900,54900,55000,54900,55000,55000,55000,55000,56000,58000,55000,57500,59000,59900,59900,59900,60000,62500,62500,62920,65000,64900,64999.5,65000,65000,66687,65000,65000,67900,67900,68000,69900,69900,69900,69900,69900,73900,75000,74900,74900,75000,79000,79500,79900,82900,80000,80000,82000,84900,84400,86000,89000,89900,94900,95000,95970,95000,94000,96000,97000,95000,96000,99000,1e+05,1e+05,1e+05,105000,104000,109900,109850,110000
"Cincinnati, OH",28,64900,65000,67061,67900,66900,65000,65000,65000,65000,64900,64900,63000,60000,58500,59900,59900,59900,59000,56844,57000,55000,55000,55000,54000,53500,54000,54900,54900,54900,55000,55000,54900,54800,54900,54000,52300,53500,52000,53900,54500,54900,54900,54900,55000,55000,55000,55000,54900,54000,52900,51900,52500,54900,54900,56900,57500,57900,57500,58000,55000,59500,58900,59000,59000,60000,59900,59900,59900,59900,59900,59900,59900,59900,61000,62900,63000,62000,62000,60000,62500,62500,62400,64900,62000,62000,62500,63900,64900,64900,65000,65000,65000,65000,65000,64000,64500,62400,65000,67500,68000,69900,70000,73810,72900,72000,72500
"Cleveland, OH",29,54900,59500,59000,59900,59900,59900,59500,59000,59900,59750,59788.5,55350,54900,52125,49900,50000,52000,51150,50000,50000,49900,49900,49900,47900,48900,45900,45000,46500,47000,46500,47900,48950,47900,47900,47900,47000,45000,44900,45000,46000,46000,48900,49400,49000,49000,49000,49900,49900,49900,49900,48000,49524.5,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,50000,54900,54900,54975,54900,54900,54900,52500,54900,54900,55000,57000,58900,58300,58899.5,59000,59850,59500,59900,59900,59150,59900,59900,60000,60000,60000,60860.5,63000,64000
"Kansas City, MO",30,69000,68000,68000,69750,69000,67500,67500,67900,67000,66000,65000,64900,62000,59500,60000,59987.5,59950,59900,58411.5,58500,55000,55900,54900,53000,50000,49950,49950,49900,49950,49500,49000,49000,46900,49000,49900,49900,49900,49900,49900,50000,50000,51000,52000,50000,50000,52500,52500,49995,49900,50000,50000,54000,54500,55000,55000,54000,50000,50000,50000,50000,50000,49900,49950,52500,50000,50400,54000,50000,52500,53500,52500,50000,50000,49900,50000,50000,50000,52000,52900,55000,54900,54950,52900,52500,52000,53000,54000,55000,55000,57500,59000,59950,60000,62900,61900,60000,62125,60000,63750,65900,68900,68900,70000,73235,74000,72500
"Las Vegas, NV",31,77500,75000,74900,74900,74000,72450,72900,74900,70000,70000,70000,70000,70000,65000,67500,68000,68000,65999,64900,64990,64900,64200,63900,62400,60000,63000,63000,63750,65000,65000,65336.5,64900,64900,65000,63000,69900,70000,70000,72500,72925,76000,78000,79900,84900,84994.5,85000,86000,90000,89900,89900,89000,90000,90000,90000,90000,94900,94000,94900,93000,95000,97500,99888,99900,99900,103000,99900,104000,104900,107500,108900,109000,109900,109900,113000,112000,112500,110250,115000,117900,118000,119900,120000,120000,120000,124900,125000,129000,129900,130000,130000,134900,135000,139800,139900,139999,142000,145000,149000,149900,149999,150000,155000,157500,159000,160000,162900
"Columbus, OH",32,69900,69900,69900,69900,69900,69900,69400,67900,69000,68900,67894,65000,64875,60000,63900,60000,60000,59900,59900,59900,59900,59800,59000,57779,56600,56500,57000,58500,59000,58900,58250,55000,54900,54300,46400,50000,50000,50000,51950,53000,52900,54000,54100,55000,55000,56000,57900,59000,57900,57000,59900,59500,59900,59900,59992,62000,62000,62000,60000,60000,60000,60000,61900,62950,64900,65000,65000,65000,64900,64900,64900,64450,63900,63000,65000,65000,65900,68000,69500,69900,69900,69900,69900,69900,69900,69900,69900,70000,73900,75400,77687.5,75000,75807,77000,78900,75999,74900,75000,77500,79000,79900,80000,84900,87250,89000,88000
"Indianapolis, IN",33,55000,56000,56900,59000,58500,57900,57900,58900,55000,56900,55000,55000,54900,51348.5,55000,54900,55000,54900,54900,53300,53000,50000,50000,50000,49900,49900,48900,49500,49900,49900,49900,48500,47000,47000,45000,45900,46000,46900,46500,47900,46000,48500,49000,49500,48000,49000,48500,47900,45200,47000,48000,48500,48000,48250,49900,49500,49100,49000,49000,48900,48900,46520,47500,49500,49900,50000,49900,49900,50000,49900,49900,49900,49900,49900,49900,50000,50000,49999,49950,50320,50000,50320,54900,54450,52500,54000,53050,53000,52500,54000,53050,54000,54900,54900,54900,54900,53900,54500,57000,57500,59900,58000,59900,59900,59900,60000
"San Jose, CA",34,279850,280000,288000,299000,299000,299777,299900,301850,299999,299000,299000,299000,296500,275000,285000,289000,285000,289000,289900,294500,275000,274900,270000,284200,279000,279900,279000,289000,299000,299950,3e+05,305000,299000,307750,320100,325000,329925,340000,355000,361000,379900,399000,399950,415000,418869,425000,425000,429000,429000,419000,425000,430000,446625,450000,449900,451194,460450,468250,450000,449000,449950,462000,480000,490000,499888,510000,514900,525000,529950,528034,544880,535000,529900,535000,539000,545000,549000,549800,550000,559000,555800,555000,549000,549000,550000,560856,584450,589500,585450,595000,589900,579000,570000,577860,599000,581430,599000,636500,649000,689000,718885,739000,749650,739000,748000,748000
"Austin, TX",35,114900,115000,117900,119900,119900,119900,119000,119000,119925,119900,119000,117900,116900,113000,114900,112000,112000,111900,109900,108000,101900,104000,99900,99900,95000,99000,99500,99500,99999,1e+05,103000,93000,89000,89500,86200,87000,85270,87000,89900,90000,92000,96500,96500,98000,99000,95000,94950,89900,89990,99000,99900,99950,99900,114949.5,110000,118000,115000,119900,123850,120000,119900,115500,115000,120000,127000,128000,128500,130000,139000,140000,130000,130000,129000,124900,125000,130000,134900,148000,155000,159000,160000,159900,159999,159000,159000,159500,167000,169900,169999,172900,179900,179500,179900,179900,182847.5,179900,185000,185700,189500,191588,195000,195500,199000,201997.5,203695,205000
"Virginia Beach, VA",36,139900,139900,139900,139900,139500,138900,137671,136000,135000,130000,129950,129000,125000,122900,120000,120000,122000,119900,117900,119000,112000,112725,110000,109900,108000,109000,1e+05,99999,102500,103000,104900,1e+05,1e+05,1e+05,99900,99900,99900,1e+05,1e+05,96000,1e+05,99999,99000,1e+05,99000,99900,99900,1e+05,99999,1e+05,99500,99900,99900,102000,99900,99900,105000,1e+05,99900,1e+05,1e+05,99900,1e+05,1e+05,1e+05,1e+05,104500,105000,105000,104900,103250,1e+05,99900,104900,105000,109000,109000,107997.5,109900,110000,110000,112000,112000,110000,110000,112000,113000,115000,118250,114830,114500,114900,114500,117000,117000,115000,115000,115000,119250,119900,121000,120000,120000,119900,119900,122510
"Nashville, TN",37,85000,85000,85500,87900,85000,83623.5,81900,80000,80000,79900,79900,78000,77900,72374.5,74900,74900,72913.5,71079.5,69900,69900,69900,69000,68000,68000,67500,67900,66500,65000,65900,67450,67900,65999,64900,65000,64000,65000,64900,64900,65000,64900,64900,65000,65000,69000,69900,69900,70000,70000,74900,74900,74900,74900,73000,75000,79900,77900,74900,74000,74000,74900,75000,75000,78950,82500,87500,89900,89900,89900,94900,95000,93000,94900,94000,92000,99900,99950,99900,101000,109900,105000,105000,110000,109350,109900,1e+05,110000,113366.5,111900,112000,116949.5,119900,125000,125000,124900,121200,124900,122900,125000,129999,134900,135900,139900,144900,149900,149945,150000
"Providence, RI",38,144900,147500,149900,149900,149900,149900,149000,149000,145900,144000,144500,139900,139900,135000,139000,130000,134000,129900,129900,129900,129000,124900,119900,119900,119000,119000,119000,119900,119900,119900,122900,124900,124900,120000,120000,120000,124500,120000,124250,124900,125000,125000,127900,129900,129900,129900,129900,129900,129900,129900,129900,129900,130000,133900,130000,134200,135000,134900,134900,134900,134900,135000,139900,139000,139000,139900,139900,139900,141000,144900,143885.5,139900,141600,142500,149000,149500,149900,149900,149900,150000,149900,154000,154900,150000,154000,154900,157950,164900,165900,169000,169000,169900,169900,170000,175900,175000,175000,175000,179500,182900,184900,189000,189000,189900,189900,189900
"Milwaukee, WI",39,99900,99900,99900,100500,99900,99000,96450,95900,94900,95000,95000,89900,89900,89897.5,89500,89900,87900,86900,84900,82738,82900,79900,79900,79900,79900,77500,74900,75000,75000,75000,74900,73315,74900,70900,74900,72500,69900,69900,73500,78000,79500,79900,79900,79900,79900,78000,79000,76900,74000,74000,74900,77600,79900,82900,84900,79999.5,82650,84900,81900,79900,79900,79900,79900,84900,86900,86000,87000,89000,89900,89900,89900,86900,84900,84900,84949.5,89500,89900,92900,92499.5,93000,94200,94900,94500,89900,86448,89900,91550,94900,95900,99900,1e+05,99900,99000,99900,99900,99900,1e+05,99900,102600,101450,105000,109000,110000,114000,114900,114900
