"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Ogden, UT",89,204900,2e+05,199900,199900,199900,199000,195000,194900,192945,190000,189900,185000,180000,179900,179900,179000,179000,177900,177900,179700,179250,177450,177900,176893,175000,175000,176950,182500,185000,184900,179900,184900,183900,180000,179900,175000,175000,179500,183000,185000,189900,193500,195000,194900,197000,198000,195000,194900,190000,189900,192000,199900,205000,209900,212000,212000,209900,209900,214450,214900,219900,219900,220000,229900,239000,238500,244900,239900,242000,239500,239900,238708,244900,244900,249900,259900,264900,264900,264900,264800,265000,259945,257800,255900,260000,268710,274900,289000,290000,280000,277000,274900,279000,279900,284900,284950,280000,294900,306632.5,315000,310000,315000,319900,315000,329500,319361.5
"Daytona Beach, FL",90,185416.5,184900,179900,179900,175000,169900,169900,166950,164900,164900,159900,159000,158990,151700,149990,149900,149900,150000,150000,152990,150000,149900,147500,144900,145000,149000,149900,149900,149900,154900,155000,155000,153945,153900,159000,159000,164900,159900,164900,169000,170000,175000,179900,179900,180000,179900,179900,179500,179000,179000,179900,180000,180000,183000,185000,185890.5,189500,189000,189900,189900,189900,194900,196877.5,196990,198500,199990,199900,210000,217900,219000,229000,229900,229490,234900,235000,235000,229900,229900,230000,230950,230000,229900,229900,230000,239500,239900,239900,239999.5,239900,240000,239900,241900,244875,244900,245320,248900,245000,247410,248000,249900,252990,254000,254900,249999,250000,249900
"Des Moines, IA",91,155000,155000,155000,159500,159900,159900,159900,161400,159900,159900,159000,154900,154900,159900,159500,157000,159900,159000,155000,155000,154900,155000,155000,153900,155000,155000,155000,157500,156000,158500,159745,155000,158000,159900,160000,158000,158500,151450,155900,159900,159900,157900,157900,155000,154900,154900,155000,159900,159000,160000,165000,168950,169900,169900,168800,169900,169000,169100,169900,165000,169900,171046,175000,179900,179900,179900,180000,179900,179900,176950,175000,174900,175000,182892,190000,196000,199900,203000,205000,2e+05,199900,200750,204900,2e+05,205300,215000,216000,224900,229900,229900,230000,229000,230000,230000,234599,232000,238000,239900,245000,238500,239000,238700,239500,238900,235850,234900
"Jackson, MS",92,163500,163900,161500,162900,164900,163000,159900,159900,159900,159000,157150,155000,153500,155700,158900,159000,159900,159900,159900,160000,162500,159900,158000,155000,159900,159900,163900,162500,162000,162900,163100,162000,161500,162000,164900,160000,160000,160500,164650,167500,169900,169900,169900,169500,169000,166250,167000,165000,165000,168000,169900,174900,175300,177500,179000,176500,179000,178950,175900,177500,178000,180000,181000,185000,185000,187250,189500,185000,189000,185000,186000,185000,180000,182900,185000,189900,195000,194900,194900,190000,192000,194900,190250,190000,197500,199900,204900,212000,219000,217900,213250,219000,218900,219900,217500,219000,218900,215000,219800,224900,225000,224250,223000,219900,217900,215000
"Youngstown, OH",93,87000,87100,87950,89900,89900,89500,89000,89000,89500,89000,87000,84000,82200,84500,84900,85000,88500,88000,87250,89000,89500,87900,89000,89000,89000,89900,89900,89900,89900,89900,89500,88000,86500,85000,86900,83000,79975,79900,82500,84900,87000,89000,89000,88900,87900,86900,85000,84900,81900,85000,88900,89900,90000,93900,92000,89900,89900,88500,85000,80000,81950,87500,88850,88500,89900,94000,95000,95000,95000,90000,89900,89000,89900,88500,89900,92250,97700,99500,99500,99900,99000,99000,98000,95000,94500,95900,97500,99900,1e+05,105000,105000,1e+05,104900,104900,1e+05,1e+05,1e+05,105000,107500,110360.5,114900,115000,117900,119000,119500,119000
"Augusta, GA",94,174900,174900,175000,179900,179900,179900,179900,179900,179900,178800,175000,174900,174900,169900,171900,174900,177817.5,174900,174500,174900,173450,172000,169900,169500,168900,168400,170000,169900,174500,174900,170900,171900,174900,174900,177650,177975,175000,174900,178207.5,179900,180000,179900,179900,179900,184900,180017,179900,182266,181000,179900,180000,181788,184900,185999,183878,184899,179900,179900,179000,179900,179900,182450,184900,189900,189900,190900,194525,191900,192437.5,196500,199900,205450,205000,199900,205227,209900,209994.5,210209,209000,207000,199900,2e+05,199900,199900,202485,209900,210000,211900,214900,218100,217375,216150,215000,215900,218000,217450,219900,221948,223057.5,225000,224900,219900,221500,219900,219000,220000
"Scranton, PA",95,129000,129500,129900,130000,132500,134900,134250,129900,129900,129900,129900,129900,129900,134995,133000,134900,135000,138694,139900,139900,139000,139500,139500,139000,139900,138794,139900,139900,139900,137000,135000,134900,132900,130950,129900,129900,129827.5,128900,128000,134900,139000,137500,134632.5,133736.5,132000,129900,129000,125699.5,125000,126900,129900,130000,134900,138900,139000,135000,134900,133974.5,129900,129000,128500,129000,129900,132500,137500,138000,137500,134900,134000,130000,129900,124900,120000,124000,124900,129500,133000,134900,135000,129900,129900,125000,125000,124900,124900,124900,129900,129900,135000,139000,138894,135000,137380,130000,129999,127500,129000,129500,132500,139900,142250,149250,149900,149900,147500,139900
"Harrisburg, PA",96,178900,178500,178500,179900,179900,179000,175000,169900,169900,169100,168800,167900,169500,167900,165000,165000,167500,168900,168900,167000,164999,164900,164900,165900,164900,164000,167700,169900,169900,169000,169000,165900,162500,162000,163900,159954.5,160500,164000,167650,169900,182900,180000,179900,179900,179900,177400,175000,192900,177900,179800,174900,179900,179900,186828,182802.5,180000,179900,182810,179900,179900,184900,180000,182000,182900,184000,179900,179900,177300,189900,175000,174900,170000,169900,169900,174900,174700,176990,182900,179900,177400,182900,197700,182900,184900,184900,189900,199900,204700,199900,199900,204990,214900,196730,199900,199900,208000,209900,214450,219900,219990,224900,229900,219990,230995,223450,221000
"Melbourne, FL",97,159900,159900,159900,155000,154900,149900,149900,149900,145900,143900,142550,139000,137950,135000,135000,134900,139000,139500,139000,135000,135000,134900,133500,129900,129850,129900,129900,129900,129900,136500,134900,133990,130000,130000,134900,135000,138990,142900,139945,144998,145000,145000,145000,149500,159900,160000,160000,159900,159900,159900,160000,169900,172000,174900,175000,175000,178500,179000,179665,180000,179900,189500,190000,189900,189900,189949.5,194900,194900,199500,199900,199000,199900,199999,204900,210000,219400,224900,225000,224999,220900,224000,219999.5,215000,219000,224900,225000,229900,234900,239000,239900,239900,239900,239900,239000,245900,245000,244900,247362.5,249000,249900,249900,250000,249999,250000,250000,249900
"Chattanooga, TN",98,169900,169900,169900,169650,169900,166500,165000,160000,164900,159900,159900,156800,154900,153950,155000,150000,151500,152500,154900,154900,149900,149900,154900,154900,150000,149900,157500,157000,159500,159000,159900,157500,155000,150000,149900,149900,149900,154600,157900,162500,169000,169000,165000,164900,164900,163617,165000,165000,164694,162000,165000,169500,169900,169900,169900,169900,164900,164900,167500,167500,168000,178000,174900,179000,184900,189000,189900,189333,189900,170000,185000,180000,185000,184900,187500,191900,195000,199000,199900,194900,192000,192700,192900,189900,194200,199500,199900,209900,215000,220000,219000,218000,219900,219000,219900,219000,219500,219900,220000,230000,235000,235000,235000,235000,239000,237500
"Spokane, WA",99,2e+05,2e+05,2e+05,199990,204500,207990,2e+05,199950,199900,198000,194900,189500,185000,183500,184900,183950,184900,184900,185000,182900,179950,179500,179000,175000,175000,174900,175000,176500,179000,179900,179000,179900,175000,172950,169900,168000,165000,169900,172800,175000,179900,183500,180000,179900,179900,179900,179000,174950,172500,178000,180000,189000,190000,195000,195200,195000,191900,189900,187000,185900,188847.5,189995,194993.5,199900,2e+05,2e+05,204975,204900,199950,2e+05,199990,199995,203700,2e+05,205000,205000,209900,215000,218000,215000,214900,210000,209900,209900,209900,212950,219950,225021,232000,238700,237141.5,235000,230000,235000,229900,225000,225000,233115,248000,258990,259900,259900,259900,259950,259900,255000
"Provo, UT",100,220000,219900,214900,209975,209900,209900,201900,202900,199900,199900,199900,198000,195000,194900,194900,190000,190000,194900,195000,196900,195000,199000,199000,199900,199900,199900,199925,199900,203190,205000,209900,214900,210000,210000,210900,211400,210000,217000,219900,226900,235000,235000,239900,241900,243950,243400,240450,239900,241900,244900,240500,249000,250000,255000,259900,260150,269000,268900,269900,269900,269970,269000,271950,279800,279900,289900,299900,299900,304450,303950,305950,308945,305000,299999.5,305000,305900,295000,299900,299900,299900,299900,299900,307900,309900,309900,305592.5,315000,324900,329500,329900,334900,329950,335331,339899.5,345000,344925,349000,347864.5,349900,349970,349900,350000,350000,350000,352879,350340
"Lancaster, PA",101,189900,189900,189900,189900,189900,189900,189900,189900,186990,185000,185700,186900,189000,186900,184900,184900,187000,184900,189900,187400,188000,185000,189900,189900,185900,185000,189900,199900,189900,189900,185135,185247.5,180000,179900,183500,184850,185000,186900,187900,187900,199900,199900,202048.5,199900,207000,205000,209000,226881,209800,214900,212000,214900,218882.5,214900,215000,214900,215650,219900,219650,219000,223839,223097,219900,225000,227938.5,225000,227753.5,224900,237900,224900,224900,225900,229900,220000,234900,227000,234900,244999,229900,229900,239900,258900,247374,249000,239908,246900,252745,242474,239800,239800,239900,247210,239900,242500,243067,249900,252900,259900,255041,257711,259900,259900,252292,254900,254900,249900
"Modesto, CA",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238000,240000,244988,249900,255000,259900,263888.5,259969,259000,259900,255000,250000,250000,255000,259000,265000,271000,272500,275000,275000,279000,279000,274975,275000,274970,279000,280000,285000,295000,295000,297000,297444,295000,296000,292500,290000,295000,292500,299500,306400,309000,309950,310000,310000,310000,310000,312000,310000,319000,320000,326999,334900,339000,335000,333589,330000,330000,329900
"Portland, ME",103,250000,249900,249900,249900,259000,259800,255000,255000,255000,255000,250000,249900,244900,245000,249000,249900,250000,250000,250000,250000,249900,249900,249000,248000,245000,249000,249900,249900,249900,249900,249900,249900,249900,249000,249000,244900,246000,248500,246050,249000,249900,250000,250000,249900,249900,249900,249900,249900,249000,249900,249900,257900,259000,259900,259900,259900,259900,259900,261500,259900,259000,259900,262950,269500,275000,274950,279500,275000,269925,277500,279000,280000,279900,279950,289500,295000,299000,301750,302700,309900,309900,304125,309900,306793.5,305200,318900,315000,321400,329900,329900,329700,325000,324000,324900,325000,329000,325000,329900,325000,331500,339000,339000,340000,339250,339000,333600
"Durham, NC",104,224900,225000,225000,224900,224900,220000,219875,218900,217000,215900,217000,209900,205000,200985,203900,209500,209900,209900,205000,205795,204990,206990,209900,205000,207500,210000,211607.5,212000,211015,209800,206445.5,206580,205000,207952.5,203560,205365,205900,214900,219000,225000,224925,229900,225000,220000,225000,229000,228950,225000,220990,229000,229950,239825,249000,247700,252000,259000,259900,272900,266945,269000,259900,259900,262950,275000,280000,283250,285000,289500,299000,289999.5,290000,290000,299900,279000,289900,294900,296995,299000,299500,299000,297500,297500,297000,299000,294000,299900,305990,304922.5,309900,312190,315000,315000,317000,325000,330000,329900,345000,349990,345000,349000,343135,340000,341990,335000,339900,339152.5
