"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
102001,"United States",0,5.00125031257814,4.81481481481482,4.93230174081238,5.28229478817792,5.17538815411156,5.07407829176796,4.91228070175439,4.56852791878173,4.36681222707423,4.35550323719835,4.41826215022091,4.44444444444444,4.52025586353945,4.54545454545454,4.76190476190477,5.00250125062531,4.76644423260247,4.54545454545454,4.32692307692307,4.16840350145894,4.10204081632654,4.08163265306123,4.08163265306123,4.1095890410959,4.08163265306123,4.11240575736807,4.18410041841004,4.68064823641563,4.49799196787148,4.25531914893616,4.07999999999999,3.91459074733096,3.85109114249037,3.82149269043345,3.81818181818182,3.79746835443038,3.7721324095458,3.82165605095541,3.92156862745098,4.38695163104612,4.110070056552,3.86100386100386,3.65461847389559,3.54090354090354,3.47222222222222,3.45065562456867,3.50250178699071,3.46020761245674,3.50250178699071,3.51351351351351,3.57398141529665,3.92208475914715,3.70644922164566,3.57142857142857,3.44827586206896,3.37389407060222,3.35195530726257,3.34448160535117,3.36134453781513,3.35365853658537,3.36417157275021,3.35195530726257,3.36134453781513,3.6979969183359,3.4494653328734,3.34883720930232,3.30110036678893,3.20682553692262,3.17894736842105,3.18661971830986,3.13479623824452,3.17894736842105,3.17829457364341,3.2258064516129,3.2258064516129,3.34448160535117,3.22729368372522,3.125,3.03951367781155,3.00613583072409,3.00375469336671,2.98953662182362,2.98507462686567,2.99991570538384,2.98507462686567,2.95851156500411,2.94117647058824,3.06441525953721,3.01316771724118,2.94363256784969,2.912915563401,2.85918513223731,2.86298568507157,2.87769784172662,2.89017341040463,2.86123032904149,2.86298568507157,2.87945339189849
394913,"New York, NY",1,4.58715596330275,4.4543429844098,4.52173913043479,4.84429065743944,4.78260869565217,4.76242633760255,4.4664543698986,4.26666666666666,4.24846153846153,4.34782608695652,4.38813314532516,4.40360894631847,4.54545454545454,4.54545454545454,4.57387298453439,4.84232166762287,4.63842820857612,4.54503349468043,4.26439232409381,4.16840350145894,4.16666666666666,4.17536534446764,4.15584415584416,4.1669618091726,4.16840350145894,4.17014178482068,4.36174469787916,4.69244543516652,4.4,4.18241235888295,4.10841244400608,4.0506329113924,3.94414040384978,3.99219782447621,3.95061728395062,4.0016006402561,4.0016006402561,4.00064010241639,4.08997955010225,4.30622009569378,4.18410041841004,4.12671946644435,3.9767079342129,3.84763370527126,3.8492435442777,3.84615384615384,3.82513661202186,3.8461863908102,3.85424640405263,3.86100386100386,3.95256916996047,4.2094342567037,3.9853512077485,4.0217363948289,3.84615384615384,3.75093773443361,3.72448696737862,3.70988697610147,3.71747211895911,3.70507595405706,3.84615384615384,3.84615384615384,3.84763370527126,4.26439232409381,4.02632034632034,3.92310710082385,3.84615384615384,3.70370370370371,3.66265060240963,3.67892976588629,3.68015414258189,3.67243914546085,3.78071833648393,3.84615384615384,3.80380597692088,4.09090909090909,3.8597623806627,3.81748785565579,3.67892976588629,3.63572184962937,3.58682542137003,3.58620689655172,3.60560626216342,3.64705484612561,3.68015414258189,3.63636363636364,3.63911332317441,3.97738686584609,3.85356454720617,3.70507595405706,3.69435525744137,3.59490853293186,3.57398141529665,3.57193884840692,3.49951749758749,3.45935452668947,3.57290660780797,3.58620689655172
753899,"Los Angeles-Long Beach-Anaheim, CA",2,4.65332712889717,4.28571428571428,4.30622009569378,4.76235831983999,4.57546048722519,4.52261306532663,4.34971726837755,4.25531914893616,4.06347679730704,4.16736122687115,4.08163265306123,4.01606425702812,4.08163265306123,4.1095890410959,4.17014178482068,4.51067578772802,4.16666666666666,4.08163265306123,4.10572262087756,4.0074223706177,3.84615384615384,3.75123395853899,3.75401069518717,3.70425248184916,3.58620689655172,3.65898280278083,3.57270453733476,3.63636363636364,3.6979969183359,3.75528095565466,3.84766454802641,3.70644922164566,3.73866719781669,3.45006047872103,3.33328136195128,3.08747855917667,3.10077519379846,3.12500195312622,3.07692307692308,3.15151515151515,2.99459787954813,3.03030303030303,2.94985250737463,2.98507462686567,2.86123032904149,2.91666666666667,2.86123032904149,2.77777777777778,2.85714285714286,2.90275761973875,2.91891891891892,2.95902883156297,2.94550810014728,2.85877644368211,2.94550810014728,3.05970149253731,2.97318445205769,2.94363256784969,2.87747553030537,2.78164116828929,2.86532951289399,2.89855072463768,2.94117647058824,2.82051282051282,3.00429184549357,2.77932184546971,2.87356321839081,2.8,2.92397660818714,2.85714285714286,2.81081081081082,2.70303145026465,2.81081081081082,2.74940390809858,2.73431919494881,2.5609756097561,2.78745644599303,2.77777777777778,2.74891153598937,2.77777777777778,2.82685512367491,2.74537036236804,2.70489605941202,2.60162601626016,2.5706940874036,2.59827351417264,2.63157894736842,2.62515262515263,2.71816881258942,2.68817204301075,2.69993448552683,2.65486725663717,2.60869565217391,2.63504611330698,2.57879656160458,2.54237288135594,2.60078023407022,2.66233766233767
394463,"Chicago, IL",3,4.66200466200466,4.44444444444444,4.60679385760819,5.005005005005,5.16332982086407,4.99945740640261,4.76303881876637,4.42622950819672,4.23661071143085,4.30622009569378,4.34971726837755,4.38360194577777,4.36681222707423,4.54545454545454,4.90023017150373,5.005005005005,4.99961013645224,4.65116279069767,4.28571428571428,4.25835953129465,4.23076923076923,4.16,4.17014178482068,4.29332501939075,4.22780310704571,4.25531914893616,4.34971726837755,5,4.67111534795043,4.44444444444444,4.20697040498442,4.00801603206413,3.92515975970961,3.7721324095458,3.77358490566038,3.68237235039385,3.70507595405706,3.70644922164566,4.01603212851406,5.0251256281407,4.55753958637689,4.34908669179472,3.84763370527126,3.51000351000351,3.33555703802535,3.22927879440258,3.36134453781513,3.38983050847458,3.46020761245674,3.57129081612974,3.82802542368307,4.50204638472033,4.06091370558376,3.77777777777778,3.44359289431583,3.20427236315087,3.13479623824452,3.10185443002728,3.12695434646654,3.0778701138812,3.12989045383412,3.12695434646654,3.19088319088319,3.68833563854311,3.17768895348837,3.11340206185567,3.06169312426559,2.94117647058824,2.85795941697627,2.86532951289399,2.83553875236295,2.86532951289399,2.85850404954741,2.87769784172662,2.86532951289399,3.17561130517625,2.90065264684554,2.73699739675268,2.72975432211101,2.70277575069596,2.74599542334096,2.70989527068217,2.69445564828892,2.72727272727272,2.70416441319632,2.67872673508436,2.61538461538462,2.71221532091097,2.71125224814635,2.71002710027101,2.64504366691057,2.63296471827278,2.63876251137397,2.65486725663717,2.66666666666666,2.5974025974026,2.63157894736842,2.61096605744126
394514,"Dallas-Fort Worth, TX",4,3.86911208103614,3.86100386100386,3.70507595405706,3.85869737635227,3.84615384615384,3.84615384615384,3.6697247706422,3.50250178699071,3.37562933100488,3.33333333333333,3.28006728343145,3.3934080207826,3.38983050847458,3.52941176470588,3.56204341326805,3.87096774193548,3.72054260393335,3.46614170143582,3.28486806677437,3.20608388699219,3.1251953247078,3.02395906024657,3.04347826086957,3.09090909090909,3.08426667270648,3.12597686777117,3.26832992222094,3.24324324324324,3.29596429125683,3.08461859107961,2.94550810014728,2.77932184546971,2.86532951289399,2.85877644368211,2.82485875706214,2.86327992096774,2.84722222222222,2.94985250737463,2.95364881247103,3.19745079057761,3.03214069132808,2.94134949114654,2.94498381877023,2.81081081081082,2.78067464946779,2.85795941697627,2.83018867924528,2.78554135805459,2.85795941697627,2.81501340482574,2.85783685134528,2.97142857142857,3.03152789005658,3.11120680374637,2.86299744241451,2.83024208003925,2.78260869565218,2.85714285714286,2.83185840707965,2.78125439949504,2.83072277788262,2.85877644368211,2.85714285714286,2.78551532033426,2.87857561681256,2.79865232216975,2.77777777777778,2.66666666666666,2.72000285511077,2.61538461538462,2.56410256410257,2.51572327044025,2.56459576613636,2.5055413099222,2.38100907164456,2.35294117647059,2.35294117647059,2.4390243902439,2.37079184447605,2.40380758843819,2.45528455284553,2.32307692307693,2.30050323508267,2.32755711243264,2.2271714922049,2.22222222222223,2.12765957446809,2.17183770883055,2.29357798165137,2.3121387283237,2.27324391907252,2.22222222222223,2.29545454545454,2.25000011621901,2.22222222222223,2.12959982128837,2.08420175072948,2.13675213675214
394974,"Philadelphia, PA",5,4,3.88349514563107,3.80915736821854,4.16666666666666,4.00801603206413,3.92310710082385,3.63636363636364,3.57320248058782,3.57595371553189,3.63669427499215,3.70507595405706,3.7721324095458,3.72531391957301,3.73563218390804,3.84895597723864,4.09957004975455,4.00320256204964,3.84763370527126,3.6697247706422,3.51577796224351,3.57270453733476,3.5778175313059,3.57723196353449,3.65075963453246,3.584229390681,3.70507595405706,3.63636363636364,3.89850267335453,3.94337714863499,3.63636363636364,3.44827586206896,3.33555703802535,3.45065562456867,3.38289962825279,3.46020761245674,3.50877192982456,3.52982703847512,3.44887049491291,3.51555633679029,4.00360328302682,3.77777777777778,3.77500943752359,3.51268300785421,3.3334722280095,3.24324324324324,3.2258064516129,3.27188940092166,3.33333333333333,3.22788896061975,3.22814948434539,3.40501792114696,3.80559376432829,3.70370370370371,3.57270453733476,3.33611342785655,3.1501989360006,3.13479623824452,3.14385519212449,3.2258064516129,3.22684737011939,3.1912016846369,3.24499729583558,3.30403152470445,3.80838629933973,3.70370370370371,3.52272727272728,3.23624595469255,3.14878892733564,3.08625264860601,3.14465408805031,3.15151515151515,3.22516761340124,3.16301703163017,3.15855969677827,3.36916350437221,3.70370370370371,3.6697247706422,3.34448160535117,3.23624595469255,3.12695434646654,3.03951367781155,3.04709141274239,3.03122158229766,3.10684724203336,3.12180428068132,3.0778701138812,3.2258064516129,3.57398141529665,3.50938761186173,3.33555703802535,3.23624595469255,3.12573261266352,3.19216854649925,3.12597686777117,3.03122158229766,3.03720752175858,3.06680914518344,3.06122448979592
394692,"Houston, TX",6,4.04779019249268,4.00320256204964,4.0268456375839,4.26712802768166,4.12007062978222,4.19392073874567,3.93013100436681,3.84615384615384,3.68852459016393,3.61881785283474,3.54314023596686,3.70644922164566,3.82293762575453,3.84616863916705,3.92156862745098,4.10702577924967,4,3.8647342995169,3.55424836601307,3.57264071852626,3.52166598365075,3.42857142857143,3.39040515341583,3.45065562456867,3.47490347490348,3.57142857142857,3.64372469635628,3.70507595405706,3.63264304029863,3.15353484604086,3.2258064516129,3.16326530612245,3.25581395348837,3.09231532798412,3.16455696202531,3.23870967741936,3.24324324324324,3.12695434646654,3.26340326340326,3.33555703802535,3.32366430288706,3.09090909090909,2.94674236280076,3.12597686777117,3.00375469336671,2.94204177699323,3.02861906085024,2.99494594935635,3.07692307692308,3.12035661218425,2.98009084537722,3.20256204963971,3.22684737011939,3.00055724695834,3,3.14037079076807,2.98550724637681,3.00779336877225,2.93203883495146,3.00375469336671,3.07692307692308,2.99401197604791,2.94290759270159,3.04793571626489,3.07158642923674,3.05010893246187,2.98976008845703,2.86357128247086,2.9126213592233,2.85714285714286,2.79574398004411,2.88475407471513,2.85877644368211,2.90425216807298,2.85714285714286,2.91297491850459,2.87356321839081,2.85795941697627,2.77822795509275,2.72387487273893,2.67103360900848,2.7027027027027,2.63852242744064,2.72881121630838,2.77809611097126,2.79863940907557,2.72391723550498,2.77854959711031,2.78648588316365,2.72456364410387,2.63157894736842,2.62901655306719,2.63343798241563,2.63157894736842,2.66666666666666,2.62627049020887,2.60192824976577,2.66785237883503
395209,"Washington, DC",7,4.86579375156195,4.44444444444444,4.55097129270505,4.9998427128881,5.00112525630907,4.87828674569491,4.66822325995108,4.11071526445601,3.86100386100386,3.84763370527126,3.84689363339104,3.84886780722923,3.8961038961039,3.86100386100386,3.96927016645326,4.08455057222497,4.1095890410959,3.77358490566038,3.62467866323908,3.48481870223869,3.44851369059935,3.39097999321804,3.33388898149691,3.44926704215526,3.39328286587897,3.36134453781513,3.49527368652451,3.75234668335419,3.71747211895911,3.58551452133381,3.33904486387682,3.33333333333333,3.23640254723875,3.23427606506546,3.13725490196078,3.04193063519457,3.04347826086957,3.08641975308642,3.16455696202531,3.44827586206896,3.43440467649944,3.08602086200363,3.03030303030303,2.89855072463768,2.78086084681901,2.70466233844631,2.77778549384859,2.73247496423462,2.77785494041501,2.85714285714286,2.86285714285714,3.13479623824452,3.17672367999218,3.01036789297658,2.93679458239278,2.82131661442007,2.77777777777778,2.74987843719609,2.77854959711031,2.68320044645435,2.77854959711031,2.83569641367807,2.85877644368211,3.11288911113889,3.08268226957094,2.98531970389142,2.77064220183486,2.63157894736842,2.60594893392998,2.56410256410257,2.5062656641604,2.52475631189077,2.62828535669587,2.61449377083699,2.70416441319632,2.86609819249342,2.77854959711031,2.80968368969783,2.67022696929239,2.56267409470752,2.55905511811023,2.46045694200352,2.40084778984158,2.38099962304589,2.50062515628907,2.50062515628907,2.53167761657802,2.60078023407022,2.73802221767873,2.64403087768874,2.50062515628907,2.44498777506112,2.50062515628907,2.46341463414634,2.41758241758242,2.37037037037037,2.46612466124662,2.50469728764966
394856,"Miami-Fort Lauderdale, FL",8,7.14285714285714,6.61290322580645,6.52173913043478,6.66666666666667,6.66032953105196,6.61899718803637,6.45161290322581,6.06060606060606,6.01503759398496,6.07448041037581,6.18123624724945,5.90590590590591,5.92592592592592,5.88581518540318,5.71428571428572,5.72327044025157,5.61797752808989,5.67337659020079,5.71428571428572,5.55555555555556,5.29100529100529,5.31914893617022,5.17241379310345,5.02227622519239,5.1688515246509,5,5.00834724540902,5.26315789473685,5.03475156100372,5.0251256281407,4.81927710843374,4.85714285714286,4.9079754601227,4.50635061290799,4.8302885965167,4.76266073979997,4.59090909090909,4.54545454545454,4.65116279069767,5,4.83870967741935,4.54545454545454,4.30920657620383,4.30542264642034,4.16653356462995,4.06162544132746,3.99576062203203,4.0016006402561,3.97379912663756,4.00801603206413,3.88888888888889,4.18410041841004,4.03225806451613,3.91451390716177,3.84911470361817,3.93412625800549,3.85503527902502,3.74653744120991,3.70370370370371,3.63999504748541,3.70507595405706,3.57270453733476,3.59065877124754,3.84763370527126,3.79746835443038,3.71799531873882,3.70156283451081,3.57142857142857,3.4494653328734,3.46083788706739,3.27914415112221,3.33555703802535,3.23624595469255,3.31868131868132,3.34448160535117,3.4296643698291,3.34448160535117,3.34075723830735,3.33333333333333,3.24675324675324,3.2258064516129,3.11224489795918,3.03951367781155,3.03030303030303,3.13479623824452,3.15151515151515,3.08604203115377,3.12695434646654,3.22690984780236,3.2,3.14258040658192,3.06122448979592,3,2.85918513223731,2.85795941697627,2.85746031746031,2.79350698376746,2.87554673117765
394347,"Atlanta, GA",9,6.25,5.88581518540318,5.88928150765606,6.45450226727308,6.45369474023879,6.66666666666667,6.25782227784731,5.88581518540318,5.71755288736421,5.71428571428572,5.71510227411914,5.58659217877095,5.73065902578796,5.88466065123577,5.88928150765606,6.35046756832368,5.88235294117647,5.66037735849056,5.26870389884089,5,4.8951048951049,4.76190476190477,4.54545454545454,4.58152958152959,4.54446618830181,4.65116279069767,4.67890981401333,5.00863557858376,4.91803278688525,4.76190476190477,4.25531914893616,4.12621359223301,4.03018688573197,3.84911470361817,3.85542168674698,3.79310344827586,3.84615384615384,3.84836108833154,3.88461538461539,4.54545454545454,4.34971726837755,3.7782610212828,3.70644922164566,3.45065562456867,3.3785734911926,3.29896907216495,3.33824251350024,3.22788896061975,3.2967032967033,3.36842105263158,3.50194552529183,3.66802519451649,3.56472795497186,3.44827586206896,3.33333333333333,3.31646992692524,3.12597686777117,3.06849315068494,3.03122158229766,3.03214069132808,3.07692307692308,3.04285866428647,3.16205533596838,3.33555703802535,3.11157215306593,3.03122158229766,2.92975644193435,2.87893124151243,2.79166666666667,2.81133105175377,2.76032393300952,2.75768872320597,2.88433241273147,2.93203883495146,2.85714285714286,2.88404944084756,2.86532951289399,2.77777777777778,2.66666666666666,2.63296471827278,2.62240125564289,2.56410256410257,2.5706940874036,2.5173064820642,2.56051220488195,2.59773996622938,2.56476019492178,2.35106032820802,2.67294985250738,2.49322493224933,2.48780487804878,2.41214893285008,2.38095238095238,2.4390243902439,2.46248557137361,2.44021473889702,2.48780487804878,2.4405125076266
