"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim","06","037",1,174.641148325359,175.267770204479,175.119980952868,176.785535696427,178.482142857143,178.571428571429,178.294443148506,179.19485198897,179.054054054054,177.872340425532,178.027397260274,176.769950469186,175.788151501767,171.585449553878,174.322854141657,173.548773189707,172.322796934866,172.077922077922,169.21768707483,167.721518987342,166.51418115279,164.835164835165,163.461538461538,162.408963585434,161.888701517707,160.738714090287,161.520047875524,161.290322580645,163.601161665053,162.678320273257,164.324007974789,164.74293508701,164.451246021542,167.351732237228,167.874396135266,171.875,173.970007972347,177.785234899329,180.065031037541,183.363148479428,191.9895943813,197.883452446399,201.484623541888,205.456570155902,208,209.97375328084,213.157578923318,214.285714285714,214.045794926545,217.340748230536,213.706140350877,224.202018598622,228.002569043031,231.426360017691,232.773485788672,235.336194563662,234.54157782516,234.74982864976,235.555555555556,233.216432865731,236.396074933095,234.720992028344,235.934922456085,242.573209423972,249.920454545455,251.691180389022,255.081384780633,257.731958762887,258.720310517668,258.459640582066,254.84718893005,260.538641686183,264.705882352941,265.375522822331,269.230769230769,270.1317715959,273.387096774194,276.356270810211,279.761904761905,283.045707077485,283.711615487316,285.785221729083,287.419525382547,286.22668579627,287.954961206081,290.519877675841,297.737950466166,299.726330281751,303.571428571429,300.289435600579,297.619047619048,301.461632155907,302.39898989899,306.023386755832,307.599517490953,306.410256410256,306.997144022848,312.255114811882,316.326310024788,315.945201513499,318.221734357849,320.096434359806,321.744726092552,321.325523338643,320.841032608696,323.825291706086
"Cook County","IL","Chicago-Naperville-Elgin","17","031",2,77.7964676198486,81.3517915309446,83.751256281407,84.9,83.385471444295,78.4254023488473,76.8211618373765,77.6627218934911,78.8205980066445,76.0683760683761,76.4192139737991,72.5558659217877,71.5437788018433,64.8809523809524,70.3729767769177,69.3192786843838,69.820215078924,68.9124668435013,67.6285714285714,66.6666666666667,67.3671798354841,64.1025641025641,62.1818181818182,60.9878048780488,55.1436228697086,58.6264656616415,58.3333333333333,58.0085205267235,57.6256160596226,57.5780645673449,57.3563218390805,56.6695727986051,57.1698963337189,56.3809321255595,56.8458759252012,57.1875,56.9554068481659,56.6360313563951,56.5945697192821,56.2770562770563,55.5668016194332,55.5555555555556,55.2941176470588,54.4594155844156,56.1149344569288,56.2738373977883,56.1720794212714,55.8921243769617,54.5811171014703,54.5139991269148,55.6586270871985,56.9788555989455,58.9147834274953,60.8726249120338,61.135443764835,60.8695652173913,59.8290598290598,60.5097719869707,60.9579755987347,60.7142857142857,61.1548556430446,61.2834951219682,61.9441571871768,62.6834206485942,64.4407283537718,64.4444444444444,65.2486165528941,64.6785437645236,65.5964476707195,65,64.3977004921328,66.2557781201849,65.9691629955947,65.5026515151515,66,67.4715909090909,69.3576388888889,70.1347165456866,71.4285714285714,70.4166666666667,69.5991091314031,69.5021645021645,70,69.6362380246102,69.1691448561804,69.8307579102281,72.4284844796105,73.9540038978379,75.5794279464404,78.3646712879156,77.7656405163853,77.7237354085603,78.3266510025063,79.2094455852156,77.7472527472527,78.6163522012579,77.7874902874903,78.9227659104708,85.5506334519657,91.5833333333333,93.6663693131133,95.0755456071628,96.1538461538462,96.0030745580323,95.1814396192742,93.3182877900672
"Harris County","TX","Houston-The Woodlands-Sugar Land","48","201",3,54.773082942097,54.9940336076029,55.2848042965216,56.0096153846154,55.6656346749226,54.9607423269093,54.0803489766746,54.140127388535,54.1694915254237,53.7155898750189,53.6111111111111,52.2222222222222,51.2463343108504,50.4527277530311,50.2765870987193,49.8843020112312,50.5102040816327,51.20554594736,50.8720930232558,50.3755364806867,50.1401263885073,49.7277676950998,48.5552190907761,49.6651785714286,48.7728858932071,48.7875288683603,48.7037037037037,48.2920725108225,48.4402032871972,49.4690265486726,49.7231450719823,49.6651785714286,50.1039642440731,49.5280234345414,49.538925718171,49.2881922954565,50.1537467903782,50.8057039014983,51.593625498008,51.3429981387566,51.5092502434275,52.557102286199,54.1567844925884,54.719387755102,54.5765027322404,54.4025157232704,54.2906472995199,54.0716031367333,54.5790880195067,55.387933077397,55.3846153846154,55.3709856035437,56.2665976250589,57.2180679678621,58.0329871716555,58.8235294117647,58.1775700934579,57.3648648648649,57.7478344562079,57.9584627929655,60.1450668401751,60.6474456246839,61.1745513866232,60.9289880011297,62.2489959839357,64.2379699024506,64.1911788113202,64.0760869565217,64.2361111111111,65.8082975679542,65.8536585365854,65.190896002034,65.5743010775572,66.5488810365135,69.454985311906,69.5020746887967,70.6403805928935,71.9740634005764,73.3973923478575,72.4150721508623,71.0732054015636,72.2932269619017,73.6288647797053,72.6489990278281,72.9722338593306,74.2024202420242,76.1904761904762,78.0028943560058,79.2081339712919,79.7060288930986,80.5710067607685,80.2875598563448,80.9362094988546,80.400013061651,79.6831570413836,79.988931992324,80.3418803418803,80.8608490566038,82.3402601910803,83.8926174496644,85.7596948506039,85.6559175964619,87.2983870967742,87.719298245614,87.3093302361595,86.7304611697902
"Maricopa County","AZ","Phoenix-Mesa-Scottsdale","04","013",4,54.42242281528,54.7465644497003,55.3382233088835,55.1876379690949,54.601226993865,54.4392523364486,54.2091836734694,53.5141573374159,52.9566271551724,51.7087381217816,50.9461506679521,50.0393906178372,49.1071428571429,46.7040673211781,47.3716095570105,46.71246200161,46.5729935922731,46.3977604443257,45.5252970133922,45.4545454545455,45.4131918119788,45.5673337517242,45.8636531657602,46.0479041916168,46.0244312778875,46.8091450031084,48.3539094650206,49.0887713109935,49.6724890829694,51.3698630136986,52.5438596491228,55.1984321703049,55.1524710830705,58.3657587548638,58.7601078167116,62.0127412466089,64.2384105960265,65.359477124183,68.1570338058888,69.1538461538462,71.5719063545151,73.0731707317073,75.1465941111377,76.0966875559535,78.3639143730887,78.9855072463768,80.1801801801802,80.3496503496503,81.4736842105263,82.7627388535032,84.8702900717703,85.0784277100067,85.581727337616,86.5710560625815,86.9104246117283,86.7178655660377,86.5919439579685,87.4166358798434,87.0216013713934,87.3623653651408,88.8458520608467,89.1741071428571,87.8284923928077,89.3703247512691,92.3823819468616,92.8032501450958,87.9662272614432,93.1933265558527,94.8141120247382,96.2222222222222,97.6902574225754,98.7210027502019,99.7983911533555,100.855745721271,101.184933936331,102.769147656213,103.637545336616,104.878048780488,105.827193569993,106.049042747015,105.609576470774,107.721752711243,108.206896551724,107.370865508857,109.467455621302,111.641791044776,113.134057971014,113.154198473282,114.105179678017,114.591291061879,115.546218487395,117.192756521052,118.811188811189,119.864730527046,120.059596549953,120.056497175141,120.886981402003,121.966101694915,122.676579925651,124.912770411724,126.428571428571,127.269322437862,127.494134023791,128.903131961366,130.329495286172,131.392045454545
"San Diego County","CA","San Diego-Carlsbad","06","073",5,157.32546705998,162.428298279159,165.385827672844,166.606060606061,167.22972972973,170.37037037037,169.683257918552,170.80078125,171.334792122538,170.787520764199,170.902716914987,171.019900497512,167.668269230769,164.191419141914,163.050395887275,164.861538461538,166.215299424255,163.422053231939,162.711818961819,160.142348754448,161.290322580645,159.596,157.563025210084,156.248958333333,155.038759689922,155.209071580439,154.457498272287,153.637951105937,154.479917610711,156.546489563567,157.505285412262,159.560100831995,154.42690459849,157.699200441136,155.532843640165,159.574468085106,161.069225496916,163.179916317992,164.90765171504,171.24885858056,176.095890410959,183.673469387755,191.666666666667,198.015464729289,208.52476702944,211.223203026482,206.953071083506,210.628926465279,214.630293317793,217.815568862275,223.619846261356,228.095582910934,232.142857142857,233.160004058442,234.463899628292,238.340884519437,240.14942317133,238.019390581717,237.051282051282,235.126582278481,236.724696074566,236.666666666667,237.055520898316,240.041190000434,244.103327447679,234.220006008485,254.466316082102,256.846557695277,257.352941176471,254.659978349957,251.405325443787,249.166666666667,254.356206630686,257.44508595459,263.24745339699,264.715189873418,269.302202447294,274.125198426697,278.167808219178,280.765957446808,282.956058588549,284.303382457963,283.775048480931,282.464311898909,286.139124033861,285.714285714286,290.496480500616,294.312937062937,299.224672827773,301.360985093973,302.97157622739,305.143470856137,304.346956521739,304.327036313304,305.858310626703,304.635761589404,303.571428571429,301.191511258584,307.616108171664,309.917355371901,314.569536423841,320.182935084275,319.548872180451,323.511557693097,324.894514767932,321.603448762453
"Orange County","CA","Los Angeles-Long Beach-Anaheim","06","059",6,205.403348554033,204.724409448819,207.213930348259,208.936682639513,210.106382978723,211.224489795918,210.12323818716,219.978540772532,215.434083601286,212.264150943396,212.89907164837,211.31614073144,209.83031348864,204.479065238559,205.267234701782,204.760880611357,203.447234583598,202.281089036056,197.029702970297,195.3125,194.401244167963,193.1330472103,192.814803226255,190,188.287671232877,188.905749452032,188.811188811189,188.679245283019,189.501764283117,190.641247833622,190.762159337223,192.825112107623,190,198.31223628692,196.532352168521,198.058473736373,199.253232078466,198.281200226868,209.339666323132,216.772534785239,232.378001549187,242.009132420091,251.90516511431,261.90435837175,268.096514745308,271.551724137931,271.14967462039,272.405748805247,270.910326137489,269.354838709677,274.294670846395,279.183333333333,281.892230576441,284.132841328413,284.5801908372,289.085677027823,292.372881355932,287.816333683842,290.322580645161,288.288288288288,291.259640102828,288.491775520077,294.663429246158,295.059171597633,299.635301634251,302.379032258065,301.959183673469,306.283112582781,307.621671258035,303.819444444444,298.076923076923,306.76019401049,306.03889457523,311.111111111111,314.116592225493,320.27128862095,323.500491642085,329.156504065041,330.906208914712,331.193951720173,330.611836843508,329.467453180431,333.331899641577,332.55249867092,331.381215469613,336.124127744104,342.870819129126,345.454545454545,351.277372262774,354.938271604938,356.187678062678,359.302325581395,359.139930082201,360.983102918587,362.389023405973,362.139094650206,364.928292046936,362.044780919708,365.64045997858,369.475138121547,370.758511648872,373.076923076923,375.268420894802,375.243664717349,375.87890625,375.732894360149
"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach","12","086",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.834355828221,130.097933548894,132.690419804064,134.379692192192,137.470379146919,139.63963963964,143.034825870647,144.447336283009,146.564554566902,147.982062780269,150.602409638554,149.790794979079,151.515151515152,152.263374485597,154.471544715447,155.027527527528,158.357659160411,161.943319838057,161.564016872161,161.579892280072,163.398729079909,164.935064935065,165.350877192982,168.085337583309,170.499449136981,172.625313283208
"Dallas County","TX","Dallas-Fort Worth-Arlington","48","113",8,55.4736260402219,56.0220980132331,56.852184320766,57.2378516624041,56.8653520155721,56.3936781609195,56.0242129955384,55.6908329558795,55.5175363558597,55.7093263236628,55.4383138762867,53.2766225582861,52.6347273577288,51.8413597733711,51.9553072625698,51.2251207606051,51.2045105074321,50.8746355685131,50,50,50,48.9612758945386,47.8005464480874,47.2747497219132,45.3204764605786,47.311525866841,47.7649425871536,47.4323770754125,48.0769230769231,49.3224932249323,49.0857946554149,48.9642184557439,48.680618744313,49.2981712991668,49.2227979274611,50.0136091453457,49.7906433539122,50.5786269760326,51.4240506329114,52.5210084033613,52.8248564347591,52.9380624669137,53.7103967677187,53.2720528455285,54.5454545454545,55.0325488232349,54.6194073213248,54.8447516572053,54.9448890231013,55.466073374874,56.0216756859812,57.2342016211537,58.8736083824492,56.4212786228829,55.5277777777778,58.9622641509434,59.7607052896725,59.836974789916,58.1793292265572,57.4712643678161,59.4301470588235,60.1801143969819,60.9044259140475,62.0646766169154,64.1610331954394,64.8036011790337,66.5925925925926,67.4712720792741,68.4609747862132,69.030441522596,69.1371681415929,70.8521385080803,70.2327791227475,70.2702702702703,72.6403884267289,74.1007194244604,76.171654432524,78.2106792410697,80.0508259212198,80.4597701149425,80.1801801801802,80.4597701149425,81.0094646354523,81.9941052450411,83.4386852085967,84.8522941546197,86.8102288021534,88.563829787234,92.8571428571429,93.4507233750462,94.1619585687382,96.6767371601209,98.297213622291,98.2786885245902,99.6610169491525,101.626016260163,101.266891891892,102.513434692247,103.613924050633,106.390977443609,108.315098468271,109.277430865299,110.696202531646,110.984393757503,111.111111111111,111.337471696959
"Riverside County","CA","Riverside-San Bernardino-Ontario","06","065",9,75.2790178571429,76.6,77.8779255186807,78.3926218708827,78.3333333333333,78.4313725490196,78.2847112736107,78.6924939467312,77.8779008395992,77.8587443946188,78.004362529405,77.1708509404259,76.5864332603939,71.5124012306591,74.4211686879824,74.9547920433996,74.5454545454545,74.5614035087719,73.8552735787335,73.2186732186732,72.0871983323541,71.9464584495259,71.7111770524233,71.5488215488216,71.1711711711712,71.2219335567353,70.9846183518974,70.9422409436316,71.3141025641026,69.4742792538157,70.7874760710382,72.9232720355105,72.8855686979779,74.834850422993,74.6775288526816,76.3866786901478,79.1411042944785,79.4314381270903,81.5217391304348,83.2218493661447,85.4805784493284,86.2428348097968,88.8650453028135,90.1596248051659,94.1464882340741,96.5264371514372,97.9680696661829,98.1721638421511,100.551363900174,103.359173126615,104.410911201393,106.193078324226,107.972638776333,110.074626865672,110.6897916282,112.234558660457,114.97005988024,114.233123375015,115.007445552348,116.595970307529,117.904373113315,116.195576915245,118.506493506494,121.637168141593,122.624156958921,123.888339920949,126.521304433692,125.598086124402,126.439983068007,126.24584717608,127.289377289377,128.221265479876,130.674242424242,132.245357343838,133.307926829268,135.962597603559,137.368818681319,138.134592680047,139.693592201051,141.017385705087,140.808688852357,140.588235294118,140.301668750559,141.909346454866,142.651133727995,142.875165204854,144.516129032258,145.884270578647,146.257752409327,148.237179487179,148.4375,150.913412563667,151.657141113778,152.948124376696,154.259259259259,154.626809330418,156.25,154.676995709604,157.04584040747,158.418153351145,160.322364265557,165.013227513228,166.263603385732,167.76007497657,169.540229885057,169.421487603306
"San Bernardino County","CA","Riverside-San Bernardino-Ontario","06","071",10,66.7280257708237,65.9937888198758,67.6190476190476,68.1752873563218,68.1110029211295,67.7725118483412,68.0272108843537,68.3168316831683,68.5534591194968,68.414853278368,67.1321160042964,66.6144200626959,65.9139932543729,63.875088715401,65.1492869875223,65.1041666666667,65.0369101486748,65.0285714285714,64.9152430126838,64.868804664723,64.6929824561404,63.8297872340426,63.5151108723613,62.9286155021449,62.5854214123007,63.091922005571,63.2943568886629,64.2310934489403,65.0991501416431,65.3266331658292,65.9420289855072,67.9205851619645,66.9412410763317,69.1360581192394,69.2485754985755,71.0300492527747,72.201714801444,72.4793957545417,74.3404642838418,75.2040519177968,78.6963434022258,82.3910482921084,85.0003410286724,87.4884898710866,87.719298245614,89.8142600359497,88.9668964428823,89.1203703703704,91.2363067292645,92.7710843373494,94.6022727272727,96.3327788536339,97.3316912972085,98.9240404810759,101.153893316983,102.643082567696,103.660399733696,103.997682502897,102.671230035262,104.040404040404,104.299795989093,103.075225193147,104.714099545028,104.665071770335,106.017191977077,107.073450134771,108.302043009972,109.069042316258,110.119047619048,111.48858485815,111.111111111111,112.224554039874,113.285071090047,114.583333333333,115.98769822454,118.101545253863,119.075425790754,121.870882740448,124.373429648241,124.377745241581,125,125.157232704403,125.187969924812,125.274885932781,126.49705966724,126.689048306021,129.015809305374,131.521739130435,134.036786914175,136.853573588727,138.703703703704,140.886572544515,141.745414118955,141.347177848775,142.081323245678,141.305765525419,141.891891891892,142.584838611526,145.928424066355,147.77568330134,150.796250323866,152.099817407182,153.388079700395,153.970826580227,155.587229190422,154.874112330536
